Run ID,Test Date,Assay Name,Sample Name,Original Sample Conc.,Original sample conc. units,Qubit Tube Conc.,Qubit tube conc. units,Sample Volume (uL),Dilution Factor,Extended Low Range,Core Range,Extended High Range,Excitation,Std 1 RFU,Std 2 RFU,Std 3 RFU,Sample RFU,Last Read Standards,Reagent Lot#,Plate Barcode,Well,Sample ID,Tags,Calibrated Tubes,Software Version,Selected Samples
290726-204938,29/07/2026 08:49:45 PM,dsDNA BR,0426ASHC_03,108,ng/uL,2.69,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.47725145,1080.809288,,639,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:49:45 PM,dsDNA BR,0426ASHC_04,91.2,ng/uL,2.28,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.79010909,1042.826535,,535,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:49:45 PM,dsDNA BR,0426ASHC_05,137,ng/uL,3.42,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.01708424,1038.262716,,757,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:49:45 PM,dsDNA BR,0426ASHC_06,123,ng/uL,3.07,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.4589305,1008.732843,,671,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:49:45 PM,dsDNA BR,0426ASHC_07,110,ng/uL,2.76,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.02330115,1000.279963,,607,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:49:45 PM,dsDNA BR,0426ASHC_08,96,ng/uL,2.4,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.68590565,974.6882249,,522,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:50:16 PM,dsDNA BR,0426ASHC_09,79.6,ng/uL,1.99,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.53843119,1215.221122,,552,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:50:16 PM,dsDNA BR,0426ASHC_10,95.2,ng/uL,2.38,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.3175905,1203.934257,,642,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:50:16 PM,dsDNA BR,0426ASHC_11,54.8,ng/uL,1.37,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.47725145,1080.809288,,350,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:50:16 PM,dsDNA BR,0426ASHC_12,67.2,ng/uL,1.68,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.79010909,1042.826535,,406,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:50:16 PM,dsDNA BR,0426ASHC_13,129,ng/uL,3.22,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.01708424,1038.262716,,720,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:50:16 PM,dsDNA BR,0426ASHC_14,77.6,ng/uL,1.94,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.4589305,1008.732843,,448,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:50:16 PM,dsDNA BR,0426ASHC_15,69.2,ng/uL,1.73,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.02330115,1000.279963,,402,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:50:16 PM,dsDNA BR,0426ASHC_16,65.2,ng/uL,1.63,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.68590565,974.6882249,,370,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:51:19 PM,dsDNA BR,0426ASHC_17,74.4,ng/uL,1.86,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.53843119,1215.221122,,519,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:51:19 PM,dsDNA BR,0426ASHC_18,71.2,ng/uL,1.78,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.3175905,1203.934257,,494,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:51:19 PM,dsDNA BR,0426ASHC_19,153,ng/uL,3.82,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.47725145,1080.809288,,866,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:51:19 PM,dsDNA BR,0426ASHC_20,54.4,ng/uL,1.36,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.79010909,1042.826535,,336,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:51:19 PM,dsDNA BR,0426ASHC_21,61.6,ng/uL,1.54,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.01708424,1038.262716,,375,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:51:19 PM,dsDNA BR,0426ASHC_22,57.6,ng/uL,1.44,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.4589305,1008.732843,,344,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:51:19 PM,dsDNA BR,0426ASHC_23,94,ng/uL,2.35,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.02330115,1000.279963,,526,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:51:19 PM,dsDNA BR,0426ASHC_24,61.2,ng/uL,1.53,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.68590565,974.6882249,,349,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-204938,29/07/2026 08:51:36 PM,dsDNA BR,0426ASHC_25,86.4,ng/uL,2.16,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.53843119,1215.221122,,593,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,6
290726-204938,29/07/2026 08:51:36 PM,dsDNA BR,0426ASHC_26,84.8,ng/uL,2.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.3175905,1203.934257,,577,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,6
290726-204938,29/07/2026 08:51:36 PM,dsDNA BR,0426ASHC_27,84.8,ng/uL,2.12,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.47725145,1080.809288,,520,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,6
290726-204938,29/07/2026 08:51:36 PM,dsDNA BR,0426ASHC_28,116,ng/uL,2.91,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.79010909,1042.826535,,663,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,6
290726-204938,29/07/2026 08:51:36 PM,dsDNA BR,0426ASHC_29,114,ng/uL,2.85,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,16.01708424,1038.262716,,647,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,6
290726-204938,29/07/2026 08:51:36 PM,dsDNA BR,0426ASHC_30,71.2,ng/uL,1.78,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,14.4589305,1008.732843,,415,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,6
290726-202335,29/07/2026 08:23:41 PM,dsDNA BR,blank_S1,0.0385,ng/uL,0.000962,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.53843119,1215.221122,,17.8,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-202335,29/07/2026 08:23:41 PM,dsDNA BR,blank_S2,0.00568,ng/uL,0.000142,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,17.3175905,1203.934257,,17.4,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-202335,29/07/2026 08:23:41 PM,dsDNA BR,blank_S3,0.00238,ng/uL,5.94E-05,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.47725145,1080.809288,,15.5,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
290726-202335,29/07/2026 08:23:41 PM,dsDNA BR,blank_S4,0.0476,ng/uL,0.00119,ug/mL,5,40,N/A,0.8-200,200-400,BLUE,15.79010909,1042.826535,,15.5,29/07/2026 07:40:53 PM,,,,,,8,1.9.0,8
