"Sample_ID","Date_collected","Site","Lab_sample","Date_read1","reader1","Sex1","Stage1","Duplicate_read","Date_read2","reader2","Sex2","Stage2","Notes","Sex_final","Stage_final","Date_read3","reader3","Sex3","Stage3"
"1023ASHC_26",2023-10-03,"ASHC",26,"07-09-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023ASHC_27",2023-10-03,"ASHC",27,"07-09-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023ASHC_28",2023-10-03,"ASHC",28,"07-09-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023ASHC_29",2023-10-03,"ASHC",29,"07-09-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023ASHC_30",2023-10-03,"ASHC",30,"07-09-2025","Kyra Lenderman","ND","7_Reabsorbing",TRUE,"07-22-2025","Sarina Dery","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_01",2023-10-05,"FENC",1,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_02",2023-10-05,"FENC",2,"05-07-2025","Sarina Dery","ND","2_Developing",TRUE,"09-10-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"1023FENC_03",2023-10-05,"FENC",3,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_04",2023-10-05,"FENC",4,"05-07-2025","Sarina Dery","ND","2_Developing",TRUE,"09-10-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"1023FENC_05",2023-10-05,"FENC",5,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_06",2023-10-05,"FENC",6,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_07",2023-10-05,"FENC",7,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_08",2023-10-05,"FENC",8,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_09",2023-10-05,"FENC",9,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_10",2023-10-05,"FENC",10,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_11",2023-10-05,"FENC",11,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_12",2023-10-05,"FENC",12,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_13",2023-10-05,"FENC",13,"05-07-2025","Sarina Dery","ND","2_Developing",TRUE,"09-10-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"1023FENC_14",2023-10-05,"FENC",14,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_15",2023-10-05,"FENC",15,"05-07-2025","Sarina Dery","ND","2_Developing",TRUE,"09-10-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"1023FENC_16",2023-10-05,"FENC",16,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_17",2023-10-05,"FENC",17,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_18",2023-10-05,"FENC",18,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_19",2023-10-05,"FENC",19,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_20",2023-10-05,"FENC",20,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_21",2023-10-05,"FENC",21,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_22",2023-10-05,"FENC",22,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_23",2023-10-05,"FENC",23,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_24",2023-10-05,"FENC",24,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_25",2023-10-05,"FENC",25,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_26",2023-10-05,"FENC",26,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_27",2023-10-05,"FENC",27,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_28",2023-10-05,"FENC",28,"05-07-2025","Sarina Dery","ND","2_Developing",TRUE,"09-10-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"1023FENC_29",2023-10-05,"FENC",29,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023FENC_30",2023-10-05,"FENC",30,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_01",2023-10-16,"GOLD",1,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_02",2023-10-16,"GOLD",2,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_03",2023-10-16,"GOLD",3,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","bad cut missing mantle- SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_04",2023-10-16,"GOLD",4,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_05",2023-10-16,"GOLD",5,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_06",2023-10-16,"GOLD",6,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_07",2023-10-16,"GOLD",7,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_08",2023-10-16,"GOLD",8,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","bad cut missing mantle- SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_09",2023-10-16,"GOLD",9,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_10",2023-10-16,"GOLD",10,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_11",2023-10-16,"GOLD",11,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","bad cut missing mantle- SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_12",2023-10-16,"GOLD",12,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_13",2023-10-16,"GOLD",13,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_14",2023-10-16,"GOLD",14,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","partially  developing ?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_15",2023-10-16,"GOLD",15,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","partially  developing ?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_16",2023-10-16,"GOLD",16,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_17",2023-10-16,"GOLD",17,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","partially  developing ?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_18",2023-10-16,"GOLD",18,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_19",2023-10-16,"GOLD",19,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","bad cut missing mantle- SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_20",2023-10-16,"GOLD",20,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_21",2023-10-16,"GOLD",21,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_22",2023-10-16,"GOLD",22,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","Male","7_Reabsorbing",NA,"Male","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_23",2023-10-16,"GOLD",23,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","partially  developing ?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_24",2023-10-16,"GOLD",24,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_25",2023-10-16,"GOLD",25,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_26",2023-10-16,"GOLD",26,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","female?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_27",2023-10-16,"GOLD",27,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","partially  developing ?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_28",2023-10-16,"GOLD",28,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_29",2023-10-16,"GOLD",29,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing","partially  developing ?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1023GOLD_30",2023-10-16,"GOLD",30,"05-12-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"06-04-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_01",2023-10-17,"LAUR",1,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_02",2023-10-17,"LAUR",2,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_03",2023-10-17,"LAUR",3,"05-07-2025","Sarina Dery","ND","2_Developing",TRUE,"09-10-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"1023LAUR_04",2023-10-17,"LAUR",4,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_05",2023-10-17,"LAUR",5,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_06",2023-10-17,"LAUR",6,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_07",2023-10-17,"LAUR",7,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_08",2023-10-17,"LAUR",8,"05-07-2025","Sarina Dery","ND","2_Developing",TRUE,"09-10-2025","Kyra Lenderman","ND","2_Developing",NA,"ND","2_Developing",NA,NA,NA,NA
"1023LAUR_09",2023-10-17,"LAUR",9,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_10",2023-10-17,"LAUR",10,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_11",2023-10-17,"LAUR",11,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_12",2023-10-17,"LAUR",12,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_13",2023-10-17,"LAUR",13,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_14",2023-10-17,"LAUR",14,"05-07-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_15",2023-10-17,"LAUR",15,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_16",2023-10-17,"LAUR",16,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_17",2023-10-17,"LAUR",17,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_18",2023-10-17,"LAUR",18,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_19",2023-10-17,"LAUR",19,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing","cyst present","ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_20",2023-10-17,"LAUR",20,"05-07-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","Female","7_Reabsorbing","eggs present that are far along - SD","Female","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_21",2023-10-17,"LAUR",21,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_22",2023-10-17,"LAUR",22,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_23",2023-10-17,"LAUR",23,"05-07-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_24",2023-10-17,"LAUR",24,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_25",2023-10-17,"LAUR",25,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_26",2023-10-17,"LAUR",26,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_27",2023-10-17,"LAUR",27,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_28",2023-10-17,"LAUR",28,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_29",2023-10-17,"LAUR",29,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1023LAUR_30",2023-10-17,"LAUR",30,"05-07-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"09-10-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_01",2024-10-21,"ASHC",1,"11-04-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","possibly developing?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_02",2024-10-21,"ASHC",2,"11-04-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_03",2024-10-21,"ASHC",3,"11-04-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","possibly developing?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_04",2024-10-21,"ASHC",4,"11-04-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","2_Developing","possibly developing?-SD","Female","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_05",2024-10-21,"ASHC",5,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","possibly developing?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_06",2024-10-21,"ASHC",6,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","possibly developing?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_07",2024-10-21,"ASHC",7,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","possibly developing?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_08",2024-10-21,"ASHC",8,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","2_Developing","possibly developing?-SD","ND","2_Developing",NA,NA,NA,NA
"1024ASHC_09",2024-10-21,"ASHC",9,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_10",2024-10-21,"ASHC",10,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_11",2024-10-21,"ASHC",11,"11-05-2025","Sarina Dery","Male","2_Developing",TRUE,"12-31-2025","Kyra Lenderman","ND","2_Developing","sperm heads present - SD","Male","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_12",2024-10-21,"ASHC",12,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_13",2024-10-21,"ASHC",13,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","possibly developing?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_14",2024-10-21,"ASHC",14,"11-05-2025","Sarina Dery","ND","2_Developing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_15",2024-10-21,"ASHC",15,"11-05-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_16",2024-10-21,"ASHC",16,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_17",2024-10-21,"ASHC",17,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_18",2024-10-21,"ASHC",18,"11-05-2025","Sarina Dery","Female","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","Female","7_Reabsorbing",NA,"Female","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_19",2024-10-21,"ASHC",19,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_20",2024-10-21,"ASHC",20,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing","possibly developing?-SD","ND","7_Reabsorbing",NA,NA,NA,NA
"1024ASHC_21",2024-10-21,"ASHC",21,"11-05-2025","Sarina Dery","ND","7_Reabsorbing",TRUE,"12-31-2025","Kyra Lenderman","ND","7_Reabsorbing",NA,"ND","7_Reabsorbing",NA,NA,NA,NA
