"lab_id","date_collected","site","lab_sample","date_processed","height_mm","condition","sample_notes","mantle_rftm","ggr1_frozen","ggr2_etoh","cross_histology","date_davidsons","date_etoh","...15","...16","...17","ww_total_g","length_mm","width_mm","dissection_notes","ggr1_etoh","adductor_etoh","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...18","...19","...20"
"1123FENC_25",2023-11-08,"FENC",25,2023-11-09,108.8,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-11-09,2023-11-10,NA,NA,NA,49.95,44.02,18.84,"conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123FENC_26",2023-11-08,"FENC",26,2023-11-09,116.87,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-11-09,2023-11-10,NA,NA,NA,65.8,48.03,20.56,"conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123FENC_27",2023-11-08,"FENC",27,2023-11-09,140.47,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-11-09,2023-11-10,NA,NA,NA,127.37,68.81,23.16,"conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123FENC_28",2023-11-08,"FENC",28,2023-11-09,162.62,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-11-09,2023-11-10,NA,NA,NA,186.8,71.65,29.03,"conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123FENC_29",2023-11-08,"FENC",29,2023-11-09,110.79,"3_good_minus",NA,TRUE,NA,TRUE,TRUE,2023-11-09,2023-11-10,NA,NA,NA,104.35,57.87,28.12,"conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1123FENC_30",2023-11-08,"FENC",30,2023-11-09,148.19,"4_fair_plus",NA,TRUE,NA,TRUE,TRUE,2023-11-09,2023-11-10,NA,NA,NA,76.23,47.81,15.31,"conchiolin",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_01",2024-11-13,"ASHC",1,2024-11-14,87.84,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_02",2024-11-13,"ASHC",2,2024-11-14,131.27,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_03",2024-11-13,"ASHC",3,2024-11-14,84.7,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_04",2024-11-13,"ASHC",4,2024-11-14,103.48,"2_good",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_05",2024-11-13,"ASHC",5,2024-11-14,81.49,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_06",2024-11-13,"ASHC",6,2024-11-14,108.97,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_07",2024-11-13,"ASHC",7,2024-11-14,96.21,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_08",2024-11-13,"ASHC",8,2024-11-14,106.26,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_09",2024-11-13,"ASHC",9,2024-11-14,86.5,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_10",2024-11-13,"ASHC",10,2024-11-14,87.66,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_11",2024-11-13,"ASHC",11,2024-11-14,89.78,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_12",2024-11-13,"ASHC",12,2024-11-14,104.03,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_13",2024-11-13,"ASHC",13,2024-11-14,113.75,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_14",2024-11-13,"ASHC",14,2024-11-14,111.9,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_15",2024-11-13,"ASHC",15,2024-11-14,111.97,"2_good",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_16",2024-11-13,"ASHC",16,2024-11-14,117.09,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_17",2024-11-13,"ASHC",17,2024-11-14,115.85,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_18",2024-11-13,"ASHC",18,2024-11-14,86.99,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_19",2024-11-13,"ASHC",19,2024-11-14,109.22,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_20",2024-11-13,"ASHC",20,2024-11-14,105.82,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_21",2024-11-13,"ASHC",21,2024-11-14,110.18,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_22",2024-11-13,"ASHC",22,2024-11-14,99.41,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_23",2024-11-13,"ASHC",23,2024-11-14,111.73,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_24",2024-11-13,"ASHC",24,2024-11-14,95.15,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_25",2024-11-13,"ASHC",25,2024-11-14,101.75,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_26",2024-11-13,"ASHC",26,2024-11-14,106.2,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_27",2024-11-13,"ASHC",27,2024-11-14,113.77,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_28",2024-11-13,"ASHC",28,2024-11-14,104.16,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_29",2024-11-13,"ASHC",29,2024-11-14,93.39,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124ASHC_30",2024-11-13,"ASHC",30,2024-11-14,104,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-14,2024-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_01",2024-11-12,"FENC",1,2024-11-12,112.12,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-12,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_02",2024-11-12,"FENC",2,2024-11-12,113.8,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-12,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_03",2024-11-12,"FENC",3,2024-11-12,94.49,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-12,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_04",2024-11-12,"FENC",4,2024-11-12,117.3,"6_fair_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-12,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_05",2024-11-12,"FENC",5,2024-11-12,95.14,"6_fair_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-12,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_06",2024-11-12,"FENC",6,2024-11-12,116.26,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-12,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_07",2024-11-12,"FENC",7,2024-11-12,97.51,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-12,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_08",2024-11-12,"FENC",8,2024-11-12,101.3,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-12,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_09",2024-11-12,"FENC",9,2024-11-12,98.16,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-12,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_10",2024-11-12,"FENC",10,2024-11-13,118.45,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_11",2024-11-12,"FENC",11,2024-11-13,86.47,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_12",2024-11-12,"FENC",12,2024-11-13,107.66,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_13",2024-11-12,"FENC",13,2024-11-13,124.88,"6_fair_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_14",2024-11-12,"FENC",14,2024-11-13,110.78,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_15",2024-11-12,"FENC",15,2024-11-13,100.41,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_16",2024-11-12,"FENC",16,2024-11-13,107.89,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_17",2024-11-12,"FENC",17,2024-11-13,107.53,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_18",2024-11-12,"FENC",18,2024-11-13,103.24,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_19",2024-11-12,"FENC",19,2024-11-13,110.57,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_20",2024-11-12,"FENC",20,2024-11-13,122.74,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_21",2024-11-12,"FENC",21,2024-11-13,108.52,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_22",2024-11-12,"FENC",22,2024-11-13,106.59,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_23",2024-11-12,"FENC",23,2024-11-13,121.08,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_24",2024-11-12,"FENC",24,2024-11-13,104.24,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_25",2024-11-12,"FENC",25,2024-11-13,97.36,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_26",2024-11-12,"FENC",26,2024-11-13,78.26,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_27",2024-11-12,"FENC",27,2024-11-13,86.19,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_28",2024-11-12,"FENC",28,2024-11-13,98.5,"6_fair_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_29",2024-11-12,"FENC",29,2024-11-13,92.32,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124FENC_30",2024-11-12,"FENC",30,2024-11-13,93.15,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-13,2024-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_01",2024-11-18,"GOLD",1,2024-11-19,128.29,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_02",2024-11-18,"GOLD",2,2024-11-19,131.75,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_03",2024-11-18,"GOLD",3,2024-11-19,124.01,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_04",2024-11-18,"GOLD",4,2024-11-19,137.07,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_05",2024-11-18,"GOLD",5,2024-11-19,142.87,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_06",2024-11-18,"GOLD",6,2024-11-19,116.09,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_07",2024-11-18,"GOLD",7,2024-11-19,97.02,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_08",2024-11-18,"GOLD",8,2024-11-19,92.9,"8_poor",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_09",2024-11-18,"GOLD",9,2024-11-19,124.31,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_10",2024-11-18,"GOLD",10,2024-11-19,103.37,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_11",2024-11-18,"GOLD",11,2024-11-19,119.74,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_12",2024-11-18,"GOLD",12,2024-11-19,77.14,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_13",2024-11-18,"GOLD",13,2024-11-19,111.18,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_14",2024-11-18,"GOLD",14,2024-11-19,129.02,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_15",2024-11-18,"GOLD",15,2024-11-19,102.28,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_16",2024-11-18,"GOLD",16,2024-11-19,101.78,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_17",2024-11-18,"GOLD",17,2024-11-19,84.24,"5_fair","top layer of mantle was missing",TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_18",2024-11-18,"GOLD",18,2024-11-19,82.74,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_19",2024-11-18,"GOLD",19,2024-11-19,87.1,"5_fair",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_20",2024-11-18,"GOLD",20,2024-11-19,136,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_21",2024-11-18,"GOLD",21,2024-11-19,109.76,"3_good_minus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124GOLD_22",2024-11-18,"GOLD",22,2024-11-19,93.25,"4_fair_plus",NA,TRUE,TRUE,TRUE,TRUE,2024-11-19,2024-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
