"Target_dye","Sample_ID","Cq","Concentration","Cq_mean","Cq_st_dev","St_dev","File_Name","Month_year","Site","Replicate","Date"
"FAM","0623GOLD_15",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","15",2023-06-01
"FAM","0623GOLD_15",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","15",2023-06-01
"FAM","0623GOLD_23",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","23",2023-06-01
"FAM","0623GOLD_23",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","23",2023-06-01
"FAM","0623GOLD_qPCR_Std-08",39.52282861,10,39.40241092,0.170296332,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"FAM","0623GOLD_qPCR_Std-08",NA,10,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"FAM","0623GOLD_qPCR_Std-08",39.28199323,10,39.40241092,0.170296332,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"FAM","0623GOLD_08",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","08",2023-06-01
"FAM","0623GOLD_08",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","08",2023-06-01
"FAM","0623GOLD_16",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","16",2023-06-01
"FAM","0623GOLD_16",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","16",2023-06-01
"FAM","0623GOLD_24",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","24",2023-06-01
"FAM","0623GOLD_24",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","24",2023-06-01
"HEX","0623GOLD_qPCR_Std-01",15.04383785,1e+08,14.81188272,0.493415205,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-01",14.24523213,1e+08,14.81188272,0.493415205,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-01",15.14657819,1e+08,14.81188272,0.493415205,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_01",13.9744384,1.6304e+11,13.9744384,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","01",2023-06-01
"HEX","0623GOLD_01",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","01",2023-06-01
"HEX","0623GOLD_09",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","09",2023-06-01
"HEX","0623GOLD_09",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","09",2023-06-01
"HEX","0623GOLD_17",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","17",2023-06-01
"HEX","0623GOLD_17",5.555145708,1.19e+17,5.555145708,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","17",2023-06-01
"HEX","0623GOLD_25",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","25",2023-06-01
"HEX","0623GOLD_25",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","25",2023-06-01
"HEX","NTC-01",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","NTC-",NA,NA,NA
"HEX","0623GOLD_qPCR_Std-02",19.08559956,1e+07,18.41005169,0.602617506,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-02",17.9277988,1e+07,18.41005169,0.602617506,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-02",18.21675672,1e+07,18.41005169,0.602617506,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_02",15.63765358,11319502947,23.2849888,10.81496518,NA,"0623GOLD_qPCR.csv","0623","GOLD","02",2023-06-01
"HEX","0623GOLD_02",30.93232402,0.251622309,23.2849888,10.81496518,NA,"0623GOLD_qPCR.csv","0623","GOLD","02",2023-06-01
"HEX","0623GOLD_10",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","10",2023-06-01
"HEX","0623GOLD_10",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","10",2023-06-01
"HEX","0623GOLD_18",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","18",2023-06-01
"HEX","0623GOLD_18",17.96442591,271130681,17.96442591,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","18",2023-06-01
"HEX","0623GOLD_26",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","26",2023-06-01
"HEX","0623GOLD_26",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","26",2023-06-01
"HEX","NTC-01",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","NTC-",NA,NA,NA
"HEX","0623GOLD_qPCR_Std-03",22.06192308,1e+06,22.03639211,0.074001192,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-03",21.95300578,1e+06,22.03639211,0.074001192,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-03",22.09424747,1e+06,22.03639211,0.074001192,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_03",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","03",2023-06-01
"HEX","0623GOLD_03",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","03",2023-06-01
"HEX","0623GOLD_11",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","11",2023-06-01
"HEX","0623GOLD_11",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","11",2023-06-01
"HEX","0623GOLD_19",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","19",2023-06-01
"HEX","0623GOLD_19",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","19",2023-06-01
"HEX","0623GOLD_27",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","27",2023-06-01
"HEX","0623GOLD_27",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","27",2023-06-01
"HEX","NTC-01",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","NTC-",NA,NA,NA
"HEX","0623GOLD_qPCR_Std-04",25.1805745,1e+05,25.06201192,0.174457877,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-04",24.86168902,1e+05,25.06201192,0.174457877,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-04",25.14377224,1e+05,25.06201192,0.174457877,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_04",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","04",2023-06-01
"HEX","0623GOLD_04",35.52564845,0.000159,35.52564845,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","04",2023-06-01
"HEX","0623GOLD_12",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","12",2023-06-01
"HEX","0623GOLD_12",18.90004201,60464607.35,18.90004201,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","12",2023-06-01
"HEX","0623GOLD_20",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","20",2023-06-01
"HEX","0623GOLD_20",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","20",2023-06-01
"HEX","0623GOLD_28",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","28",2023-06-01
"HEX","0623GOLD_28",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","28",2023-06-01
"HEX","0623GOLD_qPCR_Std-05",27.82160822,10000,28.15437334,0.316670634,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-05",28.18948968,10000,28.15437334,0.316670634,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-05",28.45202212,10000,28.15437334,0.316670634,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_05",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","05",2023-06-01
"HEX","0623GOLD_05",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","05",2023-06-01
"HEX","0623GOLD_13",12.92097585,8.83189e+11,12.92097585,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","13",2023-06-01
"HEX","0623GOLD_13",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","13",2023-06-01
"HEX","0623GOLD_21",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","21",2023-06-01
"HEX","0623GOLD_21",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","21",2023-06-01
"HEX","0623GOLD_29",22.82050871,112411.04,22.82050871,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","29",2023-06-01
"HEX","0623GOLD_29",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","29",2023-06-01
"HEX","0623GOLD_qPCR_Std-06",32.21164557,1000,32.24371634,0.196495773,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-06",32.45427469,1000,32.24371634,0.196495773,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-06",32.06522874,1000,32.24371634,0.196495773,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_06",15.63243088,11414715277,15.23829375,0.557394075,NA,"0623GOLD_qPCR.csv","0623","GOLD","06",2023-06-01
"HEX","0623GOLD_06",14.84415662,40412492937,15.23829375,0.557394075,NA,"0623GOLD_qPCR.csv","0623","GOLD","06",2023-06-01
"HEX","0623GOLD_14",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","14",2023-06-01
"HEX","0623GOLD_14",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","14",2023-06-01
"HEX","0623GOLD_22",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","22",2023-06-01
"HEX","0623GOLD_22",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","22",2023-06-01
"HEX","0623GOLD_30",31.92586032,0.051136265,32.93767237,1.430918323,NA,"0623GOLD_qPCR.csv","0623","GOLD","30",2023-06-01
"HEX","0623GOLD_30",33.94948442,0.001991727,32.93767237,1.430918323,NA,"0623GOLD_qPCR.csv","0623","GOLD","30",2023-06-01
"HEX","0623GOLD_qPCR_Std-07",35.47615339,100,27.292979,17.44473848,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-07",39.14176958,100,27.292979,17.44473848,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-07",7.261014038,100,27.292979,17.44473848,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_07",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","07",2023-06-01
"HEX","0623GOLD_07",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","07",2023-06-01
"HEX","0623GOLD_15",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","15",2023-06-01
"HEX","0623GOLD_15",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","15",2023-06-01
"HEX","0623GOLD_23",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","23",2023-06-01
"HEX","0623GOLD_23",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","23",2023-06-01
"HEX","0623GOLD_qPCR_Std-08",17.97749899,10,20.87905307,3.623378172,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-08",19.71934982,10,20.87905307,3.623378172,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_qPCR_Std-08",24.94031039,10,20.87905307,3.623378172,NA,"0623GOLD_qPCR.csv","0623","GOLD",NA,2023-06-01
"HEX","0623GOLD_08",30.89521645,0.267051728,30.89521645,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","08",2023-06-01
"HEX","0623GOLD_08",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","08",2023-06-01
"HEX","0623GOLD_16",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","16",2023-06-01
"HEX","0623GOLD_16",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","16",2023-06-01
"HEX","0623GOLD_24",NA,NA,0,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","24",2023-06-01
"HEX","0623GOLD_24",37.80821462,4.09e-06,37.80821462,0,NA,"0623GOLD_qPCR.csv","0623","GOLD","24",2023-06-01
"FAM","0723ASHC_qPCR_Std-01",14.69317343,1e+08,14.6807309,0.026632267,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-01",14.65015465,1e+08,14.6807309,0.026632267,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-01",14.69886461,1e+08,14.6807309,0.026632267,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_01",35.39862865,191.6435991,35.32309901,0.106815033,13.9388992,"0723ASHC_qPCR.csv","0723","ASHC","01",2023-07-01
"FAM","0723ASHC_01",35.24756938,211.3561794,35.32309901,0.106815033,13.9388992,"0723ASHC_qPCR.csv","0723","ASHC","01",2023-07-01
"FAM","0723ASHC_09",26.2208548,73431.52603,26.26974099,0.06913551,3188.333683,"0723ASHC_qPCR.csv","0723","ASHC","09",2023-07-01
"FAM","0723ASHC_09",26.31862718,68922.5413,26.26974099,0.06913551,3188.333683,"0723ASHC_qPCR.csv","0723","ASHC","09",2023-07-01
"FAM","0723ASHC_17",21.42536021,1643361.992,21.40010116,0.035721691,38677.87994,"0723ASHC_qPCR.csv","0723","ASHC","17",2023-07-01
"FAM","0723ASHC_17",21.37484211,1698060.774,21.40010116,0.035721691,38677.87994,"0723ASHC_qPCR.csv","0723","ASHC","17",2023-07-01
"FAM","0723ASHC_25",32.8383916,1007.297553,32.65609774,0.257802448,189.8608618,"0723ASHC_qPCR.csv","0723","ASHC","25",2023-07-01
"FAM","0723ASHC_25",32.47380388,1275.801359,32.65609774,0.257802448,189.8608618,"0723ASHC_qPCR.csv","0723","ASHC","25",2023-07-01
"FAM","NTC-01",NA,NA,0,0,0,"0723ASHC_qPCR.csv","NTC-",NA,NA,NA
"FAM","0723ASHC_qPCR_Std-02",18.64874109,1e+07,18.66250232,0.045094058,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-02",18.71287369,1e+07,18.66250232,0.045094058,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-02",18.62589219,1e+07,18.66250232,0.045094058,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_02",38.65976689,23.14936145,39.02514493,0.516722582,6.175448339,"0723ASHC_qPCR.csv","0723","ASHC","02",2023-07-01
"FAM","0723ASHC_02",39.39052297,14.41595866,39.02514493,0.516722582,6.175448339,"0723ASHC_qPCR.csv","0723","ASHC","02",2023-07-01
"FAM","0723ASHC_10",32.6667563,1125.823254,32.83794341,0.24209513,158.4268211,"0723ASHC_qPCR.csv","0723","ASHC","10",2023-07-01
"FAM","0723ASHC_10",33.00913052,901.7738946,32.83794341,0.24209513,158.4268211,"0723ASHC_qPCR.csv","0723","ASHC","10",2023-07-01
"FAM","0723ASHC_18",30.06753986,6068.840407,30.22076985,0.216699927,773.0623838,"0723ASHC_qPCR.csv","0723","ASHC","18",2023-07-01
"FAM","0723ASHC_18",30.37399984,4975.565099,30.22076985,0.216699927,773.0623838,"0723ASHC_qPCR.csv","0723","ASHC","18",2023-07-01
"FAM","0723ASHC_26",25.49809685,117307.7495,25.54629003,0.068155452,5023.430226,"0723ASHC_qPCR.csv","0723","ASHC","26",2023-07-01
"FAM","0723ASHC_26",25.59448321,110203.5463,25.54629003,0.068155452,5023.430226,"0723ASHC_qPCR.csv","0723","ASHC","26",2023-07-01
"FAM","NTC-01",NA,NA,0,0,0,"0723ASHC_qPCR.csv","NTC-",NA,NA,NA
"FAM","0723ASHC_qPCR_Std-03",22.41354518,1e+06,22.47202925,0.050698099,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-03",22.49903352,1e+06,22.47202925,0.050698099,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-03",22.50350905,1e+06,22.47202925,0.050698099,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_03",32.17276479,1550.673905,32.30297782,0.184149039,170.302341,"0723ASHC_qPCR.csv","0723","ASHC","03",2023-07-01
"FAM","0723ASHC_03",32.43319086,1309.830024,32.30297782,0.184149039,170.302341,"0723ASHC_qPCR.csv","0723","ASHC","03",2023-07-01
"FAM","0723ASHC_11",28.684749,14870.92471,28.55969102,0.176858699,1850.587247,"0723ASHC_qPCR.csv","0723","ASHC","11",2023-07-01
"FAM","0723ASHC_11",28.43463303,17488.05029,28.55969102,0.176858699,1850.587247,"0723ASHC_qPCR.csv","0723","ASHC","11",2023-07-01
"FAM","0723ASHC_19",25.68650835,103822.6358,25.77581689,0.126301345,8025.492494,"0723ASHC_qPCR.csv","0723","ASHC","19",2023-07-01
"FAM","0723ASHC_19",25.86512542,92472.87548,25.77581689,0.126301345,8025.492494,"0723ASHC_qPCR.csv","0723","ASHC","19",2023-07-01
"FAM","0723ASHC_27",36.10208956,121.4736162,36.05196733,0.070883532,5.766074784,"0723ASHC_qPCR.csv","0723","ASHC","27",2023-07-01
"FAM","0723ASHC_27",36.0018451,129.6280774,36.05196733,0.070883532,5.766074784,"0723ASHC_qPCR.csv","0723","ASHC","27",2023-07-01
"FAM","NTC-01",NA,NA,0,0,0,"0723ASHC_qPCR.csv","NTC-",NA,NA,NA
"FAM","0723ASHC_qPCR_Std-04",25.19528949,1e+05,25.27085236,0.077868923,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-04",25.35083875,1e+05,25.27085236,0.077868923,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-04",25.26642885,1e+05,25.27085236,0.077868923,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_04",24.58099317,212557.2344,24.54323201,0.053402346,7540.093396,"0723ASHC_qPCR.csv","0723","ASHC","04",2023-07-01
"FAM","0723ASHC_04",24.50547085,223220.5368,24.54323201,0.053402346,7540.093396,"0723ASHC_qPCR.csv","0723","ASHC","04",2023-07-01
"FAM","0723ASHC_12",28.41525634,17709.0639,28.42468089,0.013328326,152.0509231,"0723ASHC_qPCR.csv","0723","ASHC","12",2023-07-01
"FAM","0723ASHC_12",28.43410544,17494.03142,28.42468089,0.013328326,152.0509231,"0723ASHC_qPCR.csv","0723","ASHC","12",2023-07-01
"FAM","0723ASHC_20",19.40496872,6087504.559,19.38991863,0.021284035,84801.69251,"0723ASHC_qPCR.csv","0723","ASHC","20",2023-07-01
"FAM","0723ASHC_20",19.37486855,6207432.263,19.38991863,0.021284035,84801.69251,"0723ASHC_qPCR.csv","0723","ASHC","20",2023-07-01
"FAM","0723ASHC_28",24.64680194,203681.6164,24.69862291,0.073285917,9356.97135,"0723ASHC_qPCR.csv","0723","ASHC","28",2023-07-01
"FAM","0723ASHC_28",24.75044388,190448.8606,24.69862291,0.073285917,9356.97135,"0723ASHC_qPCR.csv","0723","ASHC","28",2023-07-01
"FAM","0723ASHC_qPCR_Std-05",29.93674778,10000,29.89143254,0.070539517,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-05",29.8101599,10000,29.89143254,0.070539517,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-05",29.92738993,10000,29.89143254,0.070539517,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_05",25.3614093,128174.5905,25.48524711,0.175133112,13441.45174,"0723ASHC_qPCR.csv","0723","ASHC","05",2023-07-01
"FAM","0723ASHC_05",25.60908492,109165.5072,25.48524711,0.175133112,13441.45174,"0723ASHC_qPCR.csv","0723","ASHC","05",2023-07-01
"FAM","0723ASHC_13",29.28987286,10046.29289,29.45257013,0.230088682,1350.756776,"0723ASHC_qPCR.csv","0723","ASHC","13",2023-07-01
"FAM","0723ASHC_13",29.6152674,8136.034336,29.45257013,0.230088682,1350.756776,"0723ASHC_qPCR.csv","0723","ASHC","13",2023-07-01
"FAM","0723ASHC_21",24.06771738,296451.9765,23.8357219,0.328091159,73545.31544,"0723ASHC_qPCR.csv","0723","ASHC","21",2023-07-01
"FAM","0723ASHC_21",23.60372641,400460.759,23.8357219,0.328091159,73545.31544,"0723ASHC_qPCR.csv","0723","ASHC","21",2023-07-01
"FAM","0723ASHC_29",32.20945622,1514.232145,32.22023073,0.015237458,14.85058889,"0723ASHC_qPCR.csv","0723","ASHC","29",2023-07-01
"FAM","0723ASHC_29",32.23100524,1493.230241,32.22023073,0.015237458,14.85058889,"0723ASHC_qPCR.csv","0723","ASHC","29",2023-07-01
"FAM","0723ASHC_qPCR_Std-06",33.44069971,1000,33.40071805,0.17278383,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-06",33.21144831,1000,33.40071805,0.17278383,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-06",33.55000615,1000,33.40071805,0.17278383,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_06",22.12869683,1041731.67,22.16637709,0.053287936,35114.75125,"0723ASHC_qPCR.csv","0723","ASHC","06",2023-07-01
"FAM","0723ASHC_06",22.20405735,992071.9129,22.16637709,0.053287936,35114.75125,"0723ASHC_qPCR.csv","0723","ASHC","06",2023-07-01
"FAM","0723ASHC_14",23.73661474,367412.6878,23.71037635,0.037106675,8988.366955,"0723ASHC_qPCR.csv","0723","ASHC","14",2023-07-01
"FAM","0723ASHC_14",23.68413797,380124.1582,23.71037635,0.037106675,8988.366955,"0723ASHC_qPCR.csv","0723","ASHC","14",2023-07-01
"FAM","0723ASHC_22",35.14790987,225.4589174,35.24836802,0.14206928,19.46548171,"0723ASHC_qPCR.csv","0723","ASHC","22",2023-07-01
"FAM","0723ASHC_22",35.34882617,197.9305692,35.24836802,0.14206928,19.46548171,"0723ASHC_qPCR.csv","0723","ASHC","22",2023-07-01
"FAM","0723ASHC_30",22.39042281,879193.4123,22.37234197,0.025570172,14742.98675,"0723ASHC_qPCR.csv","0723","ASHC","30",2023-07-01
"FAM","0723ASHC_30",22.35426113,900043.1441,22.37234197,0.025570172,14742.98675,"0723ASHC_qPCR.csv","0723","ASHC","30",2023-07-01
"FAM","0723ASHC_qPCR_Std-07",36.54207545,100,36.71032291,0.424718102,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-07",36.39550422,100,36.71032291,0.424718102,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-07",37.19338907,100,36.71032291,0.424718102,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_07",25.48483294,118320.5745,25.50378012,0.02679536,2029.857161,"0723ASHC_qPCR.csv","0723","ASHC","07",2023-07-01
"FAM","0723ASHC_07",25.5227273,115449.923,25.50378012,0.02679536,2029.857161,"0723ASHC_qPCR.csv","0723","ASHC","07",2023-07-01
"FAM","0723ASHC_15",22.2357225,971918.726,22.07933542,0.221164727,154446.3134,"0723ASHC_qPCR.csv","0723","ASHC","15",2023-07-01
"FAM","0723ASHC_15",21.92294834,1190338.797,22.07933542,0.221164727,154446.3134,"0723ASHC_qPCR.csv","0723","ASHC","15",2023-07-01
"FAM","0723ASHC_23",22.94748175,612747.7828,22.92206658,0.035942478,14512.13661,"0723ASHC_qPCR.csv","0723","ASHC","23",2023-07-01
"FAM","0723ASHC_23",22.89665141,633271.0432,22.92206658,0.035942478,14512.13661,"0723ASHC_qPCR.csv","0723","ASHC","23",2023-07-01
"FAM","0723ASHC_qPCR_Std-08",38.8566846,10,39.07695759,0.595456902,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-08",39.75116747,10,39.07695759,0.595456902,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_qPCR_Std-08",38.62302071,10,39.07695759,0.595456902,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"FAM","0723ASHC_08",26.17594078,75600.57364,26.24608936,0.099205073,4646.553736,"0723ASHC_qPCR.csv","0723","ASHC","08",2023-07-01
"FAM","0723ASHC_08",26.31623794,69029.35433,26.24608936,0.099205073,4646.553736,"0723ASHC_qPCR.csv","0723","ASHC","08",2023-07-01
"FAM","0723ASHC_16",28.50461391,16712.55925,28.53422736,0.041879745,445.0471065,"0723ASHC_qPCR.csv","0723","ASHC","16",2023-07-01
"FAM","0723ASHC_16",28.56384081,16083.16759,28.53422736,0.041879745,445.0471065,"0723ASHC_qPCR.csv","0723","ASHC","16",2023-07-01
"FAM","0723ASHC_24",22.90193471,631106.2372,22.78603412,0.163908187,72344.17428,"0723ASHC_qPCR.csv","0723","ASHC","24",2023-07-01
"FAM","0723ASHC_24",22.67013352,733416.3496,22.78603412,0.163908187,72344.17428,"0723ASHC_qPCR.csv","0723","ASHC","24",2023-07-01
"HEX","0723ASHC_qPCR_Std-01",15.10304488,1e+08,14.96974498,0.376795574,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"HEX","0723ASHC_qPCR_Std-01",14.54441933,1e+08,14.96974498,0.376795574,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"HEX","0723ASHC_qPCR_Std-01",15.26177073,1e+08,14.96974498,0.376795574,0,"0723ASHC_qPCR.csv","0723","ASHC",NA,2023-07-01
"HEX","0723ASHC_01",34.9413433,159.9100626,34.9413433,0,0,"0723ASHC_qPCR.csv","0723","ASHC","01",2023-07-01
"HEX","0723ASHC_01",NA,NA,0,0,0,"0723ASHC_qPCR.csv","0723","ASHC","01",2023-07-01
"HEX","0723ASHC_09",38.85151036,10.96387588,38.85151036,0,0,"0723ASHC_qPCR.csv","0723","ASHC","09",2023-07-01
"HEX","0723ASHC_09",NA,NA,0,0,0,"0723ASHC_qPCR.csv","0723","ASHC","09",2023-07-01
