#,Date-Time (EST/EDT),Temperature   (°C),Button Down,Started Offset,Stopped,Button Up,End of File
1154,10/29/2024 08:54:40,15.227,,,,,
1155,10/29/2024 09:04:40,15.227,,,,,
1156,10/29/2024 09:14:40,15.216,,,,,
1157,10/29/2024 09:24:40,15.216,,,,,
1158,10/29/2024 09:34:40,15.227,,,,,
1159,10/29/2024 09:44:40,15.238,,,,,
1160,10/29/2024 09:54:40,15.248,,,,,
1161,10/29/2024 10:04:40,15.248,,,,,
1162,10/29/2024 10:14:40,15.248,,,,,
1163,10/29/2024 10:24:40,15.248,,,,,
1164,10/29/2024 10:34:40,15.238,,,,,
1165,10/29/2024 10:44:40,15.259,,,,,
1166,10/29/2024 10:54:40,15.280,,,,,
1167,10/29/2024 11:04:40,15.248,,,,,
1168,10/29/2024 11:14:40,15.238,,,,,
1169,10/29/2024 11:24:40,15.205,,,,,
1170,10/29/2024 11:34:40,15.195,,,,,
1171,10/29/2024 11:44:40,15.195,,,,,
1172,10/29/2024 11:54:40,15.163,,,,,
1173,10/29/2024 12:04:40,15.152,,,,,
1174,10/29/2024 12:14:40,15.109,,,,,
1175,10/29/2024 12:24:40,15.109,,,,,
1176,10/29/2024 12:34:40,15.077,,,,,
1177,10/29/2024 12:44:40,15.034,,,,,
1178,10/29/2024 12:54:40,15.002,,,,,
1179,10/29/2024 13:04:40,14.937,,,,,
1180,10/29/2024 13:14:40,14.884,,,,,
1181,10/29/2024 13:24:40,14.841,,,,,
1182,10/29/2024 13:34:40,14.798,,,,,
1183,10/29/2024 13:44:40,14.755,,,,,
1184,10/29/2024 13:54:40,14.723,,,,,
1185,10/29/2024 14:04:40,14.669,,,,,
1186,10/29/2024 14:14:40,14.616,,,,,
1187,10/29/2024 14:24:40,14.573,,,,,
1188,10/29/2024 14:34:40,14.583,,,,,
1189,10/29/2024 14:44:40,14.583,,,,,
1190,10/29/2024 14:54:40,14.573,,,,,
1191,10/29/2024 15:04:40,14.551,,,,,
1192,10/29/2024 15:14:40,14.498,,,,,
1193,10/29/2024 15:24:40,14.465,,,,,
1194,10/29/2024 15:34:40,14.455,,,,,
1195,10/29/2024 15:44:40,14.455,,,,,
1196,10/29/2024 15:54:40,14.433,,,,,
1197,10/29/2024 16:04:40,14.412,,,,,
1198,10/29/2024 16:14:40,14.380,,,,,
1199,10/29/2024 16:24:40,14.305,,,,,
1200,10/29/2024 16:34:40,14.187,,,,,
1201,10/29/2024 16:44:40,14.090,,,,,
1202,10/29/2024 16:54:40,13.961,,,,,
1203,10/29/2024 17:04:40,13.908,,,,,
1204,10/29/2024 17:14:40,13.897,,,,,
1205,10/29/2024 17:24:40,13.865,,,,,
1206,10/29/2024 17:34:40,13.951,,,,,
1207,10/29/2024 17:44:40,14.047,,,,,
1208,10/29/2024 17:54:40,14.165,,,,,
1209,10/29/2024 18:04:40,14.305,,,,,
1210,10/29/2024 18:14:40,14.583,,,,,
1211,10/29/2024 18:24:40,14.937,,,,,
1212,10/29/2024 18:34:40,15.077,,,,,
1213,10/29/2024 18:44:40,15.023,,,,,
1214,10/29/2024 18:54:40,14.937,,,,,
1215,10/29/2024 19:04:40,14.937,,,,,
1216,10/29/2024 19:14:40,14.937,,,,,
1217,10/29/2024 19:24:40,14.937,,,,,
1218,10/29/2024 19:34:40,14.969,,,,,
1219,10/29/2024 19:44:40,14.969,,,,,
1220,10/29/2024 19:54:40,14.959,,,,,
1221,10/29/2024 20:04:40,14.969,,,,,
1222,10/29/2024 20:14:40,15.034,,,,,
1223,10/29/2024 20:24:40,15.109,,,,,
1224,10/29/2024 20:34:40,15.109,,,,,
1225,10/29/2024 20:44:40,15.098,,,,,
1226,10/29/2024 20:54:40,15.098,,,,,
1227,10/29/2024 21:04:40,15.120,,,,,
1228,10/29/2024 21:14:40,15.130,,,,,
1229,10/29/2024 21:24:40,15.120,,,,,
1230,10/29/2024 21:34:40,15.130,,,,,
1231,10/29/2024 21:44:40,15.130,,,,,
1232,10/29/2024 21:54:40,15.130,,,,,
1233,10/29/2024 22:04:40,15.109,,,,,
1234,10/29/2024 22:14:40,15.077,,,,,
1235,10/29/2024 22:24:40,15.098,,,,,
1236,10/29/2024 22:34:40,15.109,,,,,
1237,10/29/2024 22:44:40,15.066,,,,,
1238,10/29/2024 22:54:40,15.034,,,,,
1239,10/29/2024 23:04:40,15.045,,,,,
1240,10/29/2024 23:14:40,15.077,,,,,
1241,10/29/2024 23:24:40,15.077,,,,,
1242,10/29/2024 23:34:40,15.055,,,,,
1243,10/29/2024 23:44:40,15.066,,,,,
1244,10/29/2024 23:54:40,15.077,,,,,
1245,10/30/2024 00:04:40,15.077,,,,,
1246,10/30/2024 00:14:40,15.066,,,,,
1247,10/30/2024 00:24:40,15.023,,,,,
1248,10/30/2024 00:34:40,15.002,,,,,
1249,10/30/2024 00:44:40,14.969,,,,,
1250,10/30/2024 00:54:40,14.969,,,,,
1251,10/30/2024 01:04:40,14.959,,,,,
1252,10/30/2024 01:14:40,14.927,,,,,
1253,10/30/2024 01:24:40,14.884,,,,,
1254,10/30/2024 01:34:40,14.851,,,,,
1255,10/30/2024 01:44:40,14.819,,,,,
1256,10/30/2024 01:54:40,14.798,,,,,
1257,10/30/2024 02:04:40,14.787,,,,,
1258,10/30/2024 02:14:40,14.766,,,,,
1259,10/30/2024 02:24:40,14.744,,,,,
1260,10/30/2024 02:34:40,14.723,,,,,
1261,10/30/2024 02:44:40,14.701,,,,,
1262,10/30/2024 02:54:40,14.701,,,,,
1263,10/30/2024 03:04:40,14.701,,,,,
1264,10/30/2024 03:14:40,14.669,,,,,
1265,10/30/2024 03:24:40,14.648,,,,,
1266,10/30/2024 03:34:40,14.605,,,,,
1267,10/30/2024 03:44:40,14.583,,,,,
1268,10/30/2024 03:54:40,14.594,,,,,
1269,10/30/2024 04:04:40,14.594,,,,,
1270,10/30/2024 04:14:40,14.583,,,,,
1271,10/30/2024 04:24:40,14.476,,,,,
1272,10/30/2024 04:34:40,14.444,,,,,
1273,10/30/2024 04:44:40,14.412,,,,,
1274,10/30/2024 04:54:40,14.337,,,,,
1275,10/30/2024 05:04:40,14.240,,,,,
1276,10/30/2024 05:14:40,14.154,,,,,
1277,10/30/2024 05:24:40,14.165,,,,,
1278,10/30/2024 05:34:40,14.219,,,,,
1279,10/30/2024 05:44:40,14.219,,,,,
1280,10/30/2024 05:54:40,14.315,,,,,
1281,10/30/2024 06:04:40,14.508,,,,,
1282,10/30/2024 06:14:40,14.637,,,,,
1283,10/30/2024 06:24:40,14.701,,,,,
1284,10/30/2024 06:34:40,14.755,,,,,
1285,10/30/2024 06:44:40,14.809,,,,,
1286,10/30/2024 06:54:40,14.862,,,,,
1287,10/30/2024 07:04:40,14.905,,,,,
1288,10/30/2024 07:14:40,14.905,,,,,
1289,10/30/2024 07:24:40,14.905,,,,,
1290,10/30/2024 07:34:40,14.905,,,,,
1291,10/30/2024 07:44:40,14.851,,,,,
1292,10/30/2024 07:54:40,14.851,,,,,
1293,10/30/2024 08:04:40,14.905,,,,,
1294,10/30/2024 08:14:40,14.948,,,,,
1295,10/30/2024 08:24:40,14.980,,,,,
1296,10/30/2024 08:34:40,14.991,,,,,
1297,10/30/2024 08:44:40,15.002,,,,,
1298,10/30/2024 08:54:40,15.012,,,,,
1299,10/30/2024 09:04:40,15.023,,,,,
1300,10/30/2024 09:14:40,15.012,,,,,
1301,10/30/2024 09:24:40,15.002,,,,,
1302,10/30/2024 09:34:40,15.023,,,,,
1303,10/30/2024 09:44:40,15.012,,,,,
1304,10/30/2024 09:54:40,15.023,,,,,
1305,10/30/2024 10:04:40,15.023,,,,,
1306,10/30/2024 10:14:40,15.034,,,,,
1307,10/30/2024 10:24:40,15.055,,,,,
1308,10/30/2024 10:34:40,15.077,,,,,
1309,10/30/2024 10:44:40,15.109,,,,,
1310,10/30/2024 10:54:40,15.130,,,,,
1311,10/30/2024 11:04:40,15.184,,,,,
1312,10/30/2024 11:14:40,15.216,,,,,
1313,10/30/2024 11:24:40,15.205,,,,,
1314,10/30/2024 11:34:40,15.259,,,,,
1315,10/30/2024 11:44:40,15.313,,,,,
1316,10/30/2024 11:54:40,15.366,,,,,
1317,10/30/2024 12:04:40,15.420,,,,,
1318,10/30/2024 12:14:40,15.452,,,,,
1319,10/30/2024 12:24:40,15.506,,,,,
1320,10/30/2024 12:34:40,15.549,,,,,
1321,10/30/2024 12:44:40,15.592,,,,,
1322,10/30/2024 12:54:40,15.634,,,,,
1323,10/30/2024 13:04:40,15.677,,,,,
1324,10/30/2024 13:14:40,15.720,,,,,
1325,10/30/2024 13:24:40,15.763,,,,,
1326,10/30/2024 13:34:40,15.817,,,,,
1327,10/30/2024 13:44:40,15.860,,,,,
1328,10/30/2024 13:54:40,15.913,,,,,
1329,10/30/2024 14:04:40,15.978,,,,,
1330,10/30/2024 14:14:40,16.053,,,,,
1331,10/30/2024 14:24:40,16.128,,,,,
1332,10/30/2024 14:34:40,16.203,,,,,
1333,10/30/2024 14:44:40,16.299,,,,,
1334,10/30/2024 14:54:40,16.385,,,,,
1335,10/30/2024 15:04:40,16.492,,,,,
1336,10/30/2024 15:14:40,16.664,,,,,
1337,10/30/2024 15:24:40,16.836,,,,,
1338,10/30/2024 15:34:40,16.964,,,,,
1339,10/30/2024 15:44:40,16.954,,,,,
1340,10/30/2024 15:54:40,16.975,,,,,
1341,10/30/2024 16:04:40,16.975,,,,,
1342,10/30/2024 16:14:40,16.975,,,,,
1343,10/30/2024 16:24:40,17.018,,,,,
1344,10/30/2024 16:34:40,17.029,,,,,
1345,10/30/2024 16:44:40,17.029,,,,,
1346,10/30/2024 16:54:40,17.018,,,,,
1347,10/30/2024 17:04:40,16.997,,,,,
1348,10/30/2024 17:14:40,16.975,,,,,
1349,10/30/2024 17:24:40,16.803,,,,,
1350,10/30/2024 17:34:40,16.675,,,,,
1351,10/30/2024 17:44:40,16.600,,,,,
1352,10/30/2024 17:54:40,16.503,,,,,
1353,10/30/2024 18:04:40,16.568,,,,,
1354,10/30/2024 18:14:40,16.685,,,,,
1355,10/30/2024 18:24:40,16.664,,,,,
1356,10/30/2024 18:34:40,16.417,,,,,
1357,10/30/2024 18:44:40,16.256,,,,,
1358,10/30/2024 18:54:40,16.256,,,,,
1359,10/30/2024 19:04:40,16.192,,,,,
1360,10/30/2024 19:14:40,15.978,,,,,
1361,10/30/2024 19:24:40,15.838,,,,,
1362,10/30/2024 19:34:40,15.774,,,,,
1363,10/30/2024 19:44:40,15.752,,,,,
1364,10/30/2024 19:54:40,15.720,,,,,
1365,10/30/2024 20:04:40,15.699,,,,,
1366,10/30/2024 20:14:40,15.656,,,,,
1367,10/30/2024 20:24:40,15.624,,,,,
1368,10/30/2024 20:34:40,15.592,,,,,
1369,10/30/2024 20:44:40,15.538,,,,,
1370,10/30/2024 20:54:40,15.516,,,,,
1371,10/30/2024 21:04:40,15.484,,,,,
1372,10/30/2024 21:14:40,15.452,,,,,
1373,10/30/2024 21:24:40,15.431,,,,,
1374,10/30/2024 21:34:40,15.420,,,,,
1375,10/30/2024 21:44:40,15.420,,,,,
1376,10/30/2024 21:54:40,15.398,,,,,
1377,10/30/2024 22:04:40,15.388,,,,,
1378,10/30/2024 22:14:40,15.377,,,,,
1379,10/30/2024 22:24:40,15.377,,,,,
1380,10/30/2024 22:34:40,15.366,,,,,
1381,10/30/2024 22:44:40,15.366,,,,,
1382,10/30/2024 22:54:40,15.366,,,,,
1383,10/30/2024 23:04:40,15.356,,,,,
1384,10/30/2024 23:14:40,15.356,,,,,
1385,10/30/2024 23:24:40,15.366,,,,,
1386,10/30/2024 23:34:40,15.356,,,,,
1387,10/30/2024 23:44:40,15.356,,,,,
1388,10/30/2024 23:54:40,15.345,,,,,
1389,10/31/2024 00:04:40,15.356,,,,,
1390,10/31/2024 00:14:40,15.345,,,,,
1391,10/31/2024 00:24:40,15.345,,,,,
1392,10/31/2024 00:34:40,15.334,,,,,
1393,10/31/2024 00:44:40,15.345,,,,,
1394,10/31/2024 00:54:40,15.345,,,,,
1395,10/31/2024 01:04:40,15.345,,,,,
1396,10/31/2024 01:14:40,15.366,,,,,
1397,10/31/2024 01:24:40,15.345,,,,,
1398,10/31/2024 01:34:40,15.345,,,,,
1399,10/31/2024 01:44:40,15.345,,,,,
1400,10/31/2024 01:54:40,15.334,,,,,
1401,10/31/2024 02:04:40,15.334,,,,,
1402,10/31/2024 02:14:40,15.313,,,,,
1403,10/31/2024 02:24:40,15.302,,,,,
1404,10/31/2024 02:34:40,15.280,,,,,
1405,10/31/2024 02:44:40,15.259,,,,,
1406,10/31/2024 02:54:40,15.227,,,,,
1407,10/31/2024 03:04:40,15.205,,,,,
1408,10/31/2024 03:14:40,15.173,,,,,
1409,10/31/2024 03:24:40,15.130,,,,,
1410,10/31/2024 03:34:40,15.045,,,,,
1411,10/31/2024 03:44:40,15.002,,,,,
1412,10/31/2024 03:54:40,14.991,,,,,
1413,10/31/2024 04:04:40,14.969,,,,,
1414,10/31/2024 04:14:40,14.959,,,,,
1415,10/31/2024 04:24:40,14.937,,,,,
1416,10/31/2024 04:34:40,14.862,,,,,
1417,10/31/2024 04:44:40,14.776,,,,,
1418,10/31/2024 04:54:40,14.766,,,,,
1419,10/31/2024 05:04:40,14.691,,,,,
1420,10/31/2024 05:14:40,14.616,,,,,
1421,10/31/2024 05:24:40,14.562,,,,,
1422,10/31/2024 05:34:40,14.433,,,,,
1423,10/31/2024 05:44:40,14.358,,,,,
1424,10/31/2024 05:54:40,14.294,,,,,
1425,10/31/2024 06:04:40,14.358,,,,,
1426,10/31/2024 06:14:40,14.487,,,,,
1427,10/31/2024 06:24:40,14.498,,,,,
1428,10/31/2024 06:34:40,14.798,,,,,
1429,10/31/2024 06:44:40,14.991,,,,,
1430,10/31/2024 06:54:40,15.077,,,,,
1431,10/31/2024 07:04:40,15.130,,,,,
1432,10/31/2024 07:14:40,15.173,,,,,
1433,10/31/2024 07:24:40,15.238,,,,,
1434,10/31/2024 07:34:40,15.280,,,,,
1435,10/31/2024 07:44:40,15.302,,,,,
1436,10/31/2024 07:54:40,15.323,,,,,
1437,10/31/2024 08:04:40,15.323,,,,,
1438,10/31/2024 08:14:40,15.302,,,,,
1439,10/31/2024 08:24:40,15.313,,,,,
1440,10/31/2024 08:34:40,15.323,,,,,
1441,10/31/2024 08:44:40,15.345,,,,,
1442,10/31/2024 08:54:40,15.366,,,,,
1443,10/31/2024 09:04:40,15.388,,,,,
1444,10/31/2024 09:14:40,15.398,,,,,
1445,10/31/2024 09:24:40,15.409,,,,,
1446,10/31/2024 09:34:40,15.420,,,,,
1447,10/31/2024 09:44:40,15.431,,,,,
1448,10/31/2024 09:54:40,15.441,,,,,
1449,10/31/2024 10:04:40,15.452,,,,,
1450,10/31/2024 10:14:40,15.431,,,,,
1451,10/31/2024 10:24:40,15.441,,,,,
1452,10/31/2024 10:34:40,15.452,,,,,
1453,10/31/2024 10:44:40,15.452,,,,,
1454,10/31/2024 10:54:40,15.474,,,,,
1455,10/31/2024 11:04:40,15.506,,,,,
1456,10/31/2024 11:14:40,15.527,,,,,
1457,10/31/2024 11:24:40,15.549,,,,,
1458,10/31/2024 11:34:40,15.592,,,,,
1459,10/31/2024 11:44:40,15.699,,,,,
1460,10/31/2024 11:54:40,15.677,,,,,
1461,10/31/2024 12:04:40,15.677,,,,,
1462,10/31/2024 12:14:40,15.720,,,,,
1463,10/31/2024 12:24:40,15.785,,,,,
1464,10/31/2024 12:34:40,15.827,,,,,
1465,10/31/2024 12:44:40,15.881,,,,,
1466,10/31/2024 12:54:40,15.935,,,,,
1467,10/31/2024 13:04:40,15.988,,,,,
1468,10/31/2024 13:14:40,16.031,,,,,
1469,10/31/2024 13:24:40,16.085,,,,,
1470,10/31/2024 13:34:40,16.138,,,,,
1471,10/31/2024 13:44:40,16.203,,,,,
1472,10/31/2024 13:54:40,16.278,,,,,
1473,10/31/2024 14:04:40,16.342,,,,,
1474,10/31/2024 14:14:40,16.396,,,,,
1475,10/31/2024 14:24:40,16.460,,,,,
1476,10/31/2024 14:34:40,16.557,,,,,
1477,10/31/2024 14:44:40,16.632,,,,,
1478,10/31/2024 14:54:40,16.718,,,,,
1479,10/31/2024 15:04:40,16.803,,,,,
1480,10/31/2024 15:14:40,16.900,,,,,
1481,10/31/2024 15:24:40,17.018,,,,,
1482,10/31/2024 15:34:40,17.125,,,,,
1483,10/31/2024 15:44:40,17.308,,,,,
1484,10/31/2024 15:54:40,17.511,,,,,
1485,10/31/2024 16:04:40,17.533,,,,,
1486,10/31/2024 16:14:40,17.533,,,,,
1487,10/31/2024 16:24:40,17.576,,,,,
1488,10/31/2024 16:34:40,17.554,,,,,
1489,10/31/2024 16:44:40,17.597,,,,,
1490,10/31/2024 16:54:40,17.608,,,,,
1491,10/31/2024 17:04:40,17.608,,,,,
1492,10/31/2024 17:14:40,17.608,,,,,
1493,10/31/2024 17:24:40,17.576,,,,,
1494,10/31/2024 17:34:40,17.554,,,,,
1495,10/31/2024 17:44:40,17.511,,,,,
1496,10/31/2024 17:54:40,17.415,,,,,
1497,10/31/2024 18:04:40,17.350,,,,,
1498,10/31/2024 18:14:40,17.190,,,,,
1499,10/31/2024 18:24:40,17.082,,,,,
1500,10/31/2024 18:34:40,17.125,,,,,
1501,10/31/2024 18:44:40,17.147,,,,,
1502,10/31/2024 18:54:40,17.200,,,,,
1503,10/31/2024 19:04:40,17.061,,,,,
1504,10/31/2024 19:14:40,16.771,,,,,
1505,10/31/2024 19:24:40,16.610,,,,,
1506,10/31/2024 19:34:40,16.643,,,,,
1507,10/31/2024 19:44:40,16.632,,,,,
1508,10/31/2024 19:54:40,16.503,,,,,
1509,10/31/2024 20:04:40,16.299,,,,,
1510,10/31/2024 20:14:40,16.171,,,,,
1511,10/31/2024 20:24:40,16.117,,,,,
1512,10/31/2024 20:34:40,16.074,,,,,
1513,10/31/2024 20:44:40,16.063,,,,,
1514,10/31/2024 20:54:40,16.085,,,,,
1515,10/31/2024 21:04:40,16.074,,,,,
1516,10/31/2024 21:14:40,16.053,,,,,
1517,10/31/2024 21:24:40,16.053,,,,,
1518,10/31/2024 21:34:40,16.031,,,,,
1519,10/31/2024 21:44:40,16.021,,,,,
1520,10/31/2024 21:54:40,16.010,,,,,
1521,10/31/2024 22:04:40,16.010,,,,,
1522,10/31/2024 22:14:40,15.999,,,,,
1523,10/31/2024 22:24:40,15.999,,,,,
1524,10/31/2024 22:34:40,15.999,,,,,
1525,10/31/2024 22:44:40,15.999,,,,,
1526,10/31/2024 22:54:40,15.988,,,,,
1527,10/31/2024 23:04:40,15.967,,,,,
1528,10/31/2024 23:14:40,15.956,,,,,
1529,10/31/2024 23:24:40,15.945,,,,,
1530,10/31/2024 23:34:40,15.945,,,,,
1531,10/31/2024 23:44:40,15.945,,,,,
1532,10/31/2024 23:54:40,15.956,,,,,
1533,11/01/2024 00:04:40,15.945,,,,,
1534,11/01/2024 00:14:40,15.956,,,,,
1535,11/01/2024 00:24:40,15.945,,,,,
1536,11/01/2024 00:34:40,15.935,,,,,
1537,11/01/2024 00:44:40,15.945,,,,,
1538,11/01/2024 00:54:40,15.956,,,,,
1539,11/01/2024 01:04:40,15.945,,,,,
1540,11/01/2024 01:14:40,15.956,,,,,
1541,11/01/2024 01:24:40,15.956,,,,,
1542,11/01/2024 01:34:40,15.956,,,,,
1543,11/01/2024 01:44:40,15.956,,,,,
1544,11/01/2024 01:54:40,15.956,,,,,
1545,11/01/2024 02:04:40,15.967,,,,,
1546,11/01/2024 02:14:40,15.967,,,,,
1547,11/01/2024 02:24:40,15.956,,,,,
1548,11/01/2024 02:34:40,15.945,,,,,
1549,11/01/2024 02:44:40,15.935,,,,,
1550,11/01/2024 02:54:40,15.935,,,,,
1551,11/01/2024 03:04:40,15.924,,,,,
1552,11/01/2024 03:14:40,15.913,,,,,
1553,11/01/2024 03:24:40,15.903,,,,,
1554,11/01/2024 03:34:40,15.881,,,,,
1555,11/01/2024 03:44:40,15.870,,,,,
1556,11/01/2024 03:54:40,15.849,,,,,
1557,11/01/2024 04:04:40,15.817,,,,,
1558,11/01/2024 04:14:40,15.774,,,,,
1559,11/01/2024 04:24:40,15.763,,,,,
1560,11/01/2024 04:34:40,15.763,,,,,
1561,11/01/2024 04:44:40,15.742,,,,,
1562,11/01/2024 04:54:40,15.763,,,,,
1563,11/01/2024 05:04:40,15.742,,,,,
1564,11/01/2024 05:14:40,15.699,,,,,
1565,11/01/2024 05:24:40,15.699,,,,,
1566,11/01/2024 05:34:40,15.667,,,,,
1567,11/01/2024 05:44:40,15.656,,,,,
1568,11/01/2024 05:54:40,15.656,,,,,
1569,11/01/2024 06:04:40,15.602,,,,,
1570,11/01/2024 06:14:40,15.592,,,,,
1571,11/01/2024 06:24:40,15.570,,,,,
1572,11/01/2024 06:34:40,15.581,,,,,
1573,11/01/2024 06:44:40,15.592,,,,,
1574,11/01/2024 06:54:40,15.624,,,,,
1575,11/01/2024 07:04:40,15.624,,,,,
1576,11/01/2024 07:14:40,15.763,,,,,
1577,11/01/2024 07:24:40,15.795,,,,,
1578,11/01/2024 07:34:40,15.795,,,,,
1579,11/01/2024 07:44:40,15.827,,,,,
1580,11/01/2024 07:54:40,15.827,,,,,
1581,11/01/2024 08:04:40,15.827,,,,,
1582,11/01/2024 08:14:40,15.827,,,,,
1583,11/01/2024 08:24:40,15.838,,,,,
1584,11/01/2024 08:34:40,15.849,,,,,
1585,11/01/2024 08:44:40,15.860,,,,,
1586,11/01/2024 08:54:40,15.860,,,,,
1587,11/01/2024 09:04:40,15.870,,,,,
1588,11/01/2024 09:14:40,15.881,,,,,
1589,11/01/2024 09:24:40,15.903,,,,,
1590,11/01/2024 09:34:40,15.913,,,,,
1591,11/01/2024 09:44:40,15.935,,,,,
1592,11/01/2024 09:54:40,15.945,,,,,
1593,11/01/2024 10:04:40,15.956,,,,,
1594,11/01/2024 10:14:40,15.967,,,,,
1595,11/01/2024 10:24:40,15.967,,,,,
1596,11/01/2024 10:34:40,15.978,,,,,
1597,11/01/2024 10:44:40,15.988,,,,,
1598,11/01/2024 10:54:40,15.999,,,,,
1599,11/01/2024 11:04:40,15.999,,,,,
1600,11/01/2024 11:14:40,16.010,,,,,
1601,11/01/2024 11:24:40,16.021,,,,,
1602,11/01/2024 11:34:40,16.031,,,,,
1603,11/01/2024 11:44:40,16.031,,,,,
1604,11/01/2024 11:54:40,16.063,,,,,
1605,11/01/2024 12:04:40,16.128,,,,,
1606,11/01/2024 12:14:40,16.192,,,,,
1607,11/01/2024 12:24:40,16.203,,,,,
1608,11/01/2024 12:34:40,16.224,,,,,
1609,11/01/2024 12:44:40,16.278,,,,,
1610,11/01/2024 12:54:40,16.289,,,,,
1611,11/01/2024 13:04:40,16.342,,,,,
1612,11/01/2024 13:14:40,16.396,,,,,
1613,11/01/2024 13:24:40,16.428,,,,,
1614,11/01/2024 13:34:40,16.471,,,,,
1615,11/01/2024 13:44:40,16.514,,,,,
1616,11/01/2024 13:54:40,16.568,,,,,
1617,11/01/2024 14:04:40,16.621,,,,,
1618,11/01/2024 14:14:40,16.664,,,,,
1619,11/01/2024 14:24:40,16.728,,,,,
1620,11/01/2024 14:34:40,16.782,,,,,
1621,11/01/2024 14:44:40,16.814,,,,,
1622,11/01/2024 14:54:40,16.857,,,,,
1623,11/01/2024 15:04:40,16.921,,,,,
1624,11/01/2024 15:14:40,16.964,,,,,
1625,11/01/2024 15:24:40,17.029,,,,,
1626,11/01/2024 15:34:40,17.104,,,,,
1627,11/01/2024 15:44:40,17.179,,,,,
1628,11/01/2024 15:54:40,17.243,,,,,
1629,11/01/2024 16:04:40,17.308,,,,,
1630,11/01/2024 16:14:40,17.447,,,,,
1631,11/01/2024 16:24:40,17.490,,,,,
1632,11/01/2024 16:34:40,17.490,,,,,
1633,11/01/2024 16:44:40,17.490,,,,,
1634,11/01/2024 16:54:40,17.479,,,,,
1635,11/01/2024 17:04:40,17.468,,,,,
1636,11/01/2024 17:14:40,17.490,,,,,
1637,11/01/2024 17:24:40,17.458,,,,,
1638,11/01/2024 17:34:40,17.372,,,,,
1639,11/01/2024 17:44:40,16.289,,,,,
1640,11/01/2024 17:54:40,15.463,,,,,
1641,11/01/2024 18:04:40,14.991,,,,,
1642,11/01/2024 18:14:40,14.626,,,,,
1643,11/01/2024 18:24:40,14.401,,,,,
1644,11/01/2024 18:34:40,14.283,,,,,
1645,11/01/2024 18:44:40,14.991,,,,,
1646,11/01/2024 18:54:40,16.074,,,,,
1647,11/01/2024 19:04:40,16.492,,,,,
1648,11/01/2024 19:14:40,16.471,,,,,
1649,11/01/2024 19:24:40,16.589,,,,,
1650,11/01/2024 19:34:40,16.782,,,,,
1651,11/01/2024 19:44:40,16.685,,,,,
1652,11/01/2024 19:54:40,16.568,,,,,
1653,11/01/2024 20:04:40,16.546,,,,,
1654,11/01/2024 20:14:40,16.514,,,,,
1655,11/01/2024 20:24:40,16.460,,,,,
1656,11/01/2024 20:34:40,16.417,,,,,
1657,11/01/2024 20:44:40,16.374,,,,,
1658,11/01/2024 20:54:40,16.332,,,,,
1659,11/01/2024 21:04:40,16.321,,,,,
1660,11/01/2024 21:14:40,16.332,,,,,
1661,11/01/2024 21:24:40,16.353,,,,,
1662,11/01/2024 21:34:40,16.353,,,,,
1663,11/01/2024 21:44:40,16.342,,,,,
1664,11/01/2024 21:54:40,16.332,,,,,
1665,11/01/2024 22:04:40,16.299,,,,,
1666,11/01/2024 22:14:40,16.289,,,,,
1667,11/01/2024 22:24:40,16.278,,,,,
1668,11/01/2024 22:34:40,16.256,,,,,
1669,11/01/2024 22:44:40,16.246,,,,,
1670,11/01/2024 22:54:40,16.224,,,,,
1671,11/01/2024 23:04:40,16.214,,,,,
1672,11/01/2024 23:14:40,16.203,,,,,
1673,11/01/2024 23:24:40,16.203,,,,,
1674,11/01/2024 23:34:40,16.181,,,,,
1675,11/01/2024 23:44:40,16.192,,,,,
1676,11/01/2024 23:54:40,16.171,,,,,
1677,11/02/2024 00:04:40,16.171,,,,,
1678,11/02/2024 00:14:40,16.160,,,,,
1679,11/02/2024 00:24:40,16.149,,,,,
1680,11/02/2024 00:34:40,16.149,,,,,
1681,11/02/2024 00:44:40,16.138,,,,,
1682,11/02/2024 00:54:40,16.117,,,,,
1683,11/02/2024 01:04:40,16.106,,,,,
1684,11/02/2024 01:14:40,16.096,,,,,
1685,11/02/2024 01:24:40,16.085,,,,,
1686,11/02/2024 01:34:40,16.053,,,,,
1687,11/02/2024 01:44:40,16.031,,,,,
1688,11/02/2024 01:54:40,15.999,,,,,
1689,11/02/2024 02:04:40,15.935,,,,,
1690,11/02/2024 02:14:40,15.849,,,,,
1691,11/02/2024 02:24:40,15.827,,,,,
1692,11/02/2024 02:34:40,15.795,,,,,
1693,11/02/2024 02:44:40,15.774,,,,,
1694,11/02/2024 02:54:40,15.742,,,,,
1695,11/02/2024 03:04:40,15.688,,,,,
1696,11/02/2024 03:14:40,15.624,,,,,
1697,11/02/2024 03:24:40,15.570,,,,,
1698,11/02/2024 03:34:40,15.484,,,,,
1699,11/02/2024 03:44:40,15.420,,,,,
1700,11/02/2024 03:54:40,15.366,,,,,
1701,11/02/2024 04:04:40,15.280,,,,,
1702,11/02/2024 04:14:40,15.216,,,,,
1703,11/02/2024 04:24:40,15.141,,,,,
1704,11/02/2024 04:34:40,15.077,,,,,
1705,11/02/2024 04:44:40,14.959,,,,,
1706,11/02/2024 04:54:40,14.937,,,,,
1707,11/02/2024 05:04:40,14.905,,,,,
1708,11/02/2024 05:14:40,14.894,,,,,
1709,11/02/2024 05:24:40,14.841,,,,,
1710,11/02/2024 05:34:40,14.841,,,,,
1711,11/02/2024 05:44:40,14.680,,,,,
