"Location Properties"
"Location Name = Fence Creek"
"Location ID = eedcb52e-0ba7-465c-8a88-f9905ba2800d"
""
"Report Properties"
"Start Time = 2025-02-04 09:18:57"
"Duration = 30.00:00:55"
"Readings = 1441"
"Time Offset = -05:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005046"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_0724FENC"
"Log Type = Linear"
"Log File Number = 1"
"Log ID = 52a44986-2859-46dc-9fa2-2b30879427cb"
"Log Wrapping Enabled = True"
"Interval = 00:30:00"
""
""
"Date Time","Chlorophyll-a Fluorescence (RFU) (1007125)","RDO Concentration (mg/L) (1003555)","RDO Saturation (%Sat) (1003555)","Oxygen Partial Pressure (Torr) (1003555)","Actual Conductivity (µS/cm) (1026324)","Specific Conductivity (µS/cm) (1026324)","Salinity (PSU) (1026324)","Resistivity (Ω⋅cm) (1026324)","Density (g/cm³) (1026324)","Total Dissolved Solids (ppt) (1026324)","pH (pH) (1111279)","pH mV (mV) (1111279)","ORP (mV) (1111279)","Temperature (°C) (1005046)","External Voltage (V) (1005046)","Battery Capacity (%) (1005046)","Barometric Pressure (mm Hg) (1005046)"
"2025-02-04 14:18:57","3.2035916","11.613416","104.98994","166.47424","27746.293","47997.062","29.69657","36.04085","1.023661","31.198092","8.20172","-95.1004","153.78928","2.9101136","0","69","762.6527"
"2025-02-04 14:48:57","3.5182192","11.646418","105.074356","166.61438","27662.617","47965.074","29.659634","36.149868","1.0236369","31.177298","8.205437","-95.267296","156.43097","2.8389635","0","69","762.6527"
"2025-02-04 15:18:57","4.714998","11.625337","104.86677","166.28595","27662.541","47978.746","29.667082","36.149967","1.0236437","31.186186","8.211606","-95.58201","156.97932","2.8302746","0","69","762.6527"
"2025-02-04 15:48:57","4.302249","11.622932","104.776855","166.14545","27637.262","47972.13","29.657572","36.183033","1.0236378","31.181885","8.217783","-95.89195","160.1789","2.8068469","0","69","762.6527"
"2025-02-04 16:18:57","6.128549","11.641654","105.02644","166.53896","27671.691","47990.945","29.67588","36.138016","1.0236505","31.194115","8.224739","-96.25912","157.59921","2.832583","0","69","762.6527"
"2025-02-04 16:48:57","5.594471","11.603471","104.95031","166.4079","27711.484","47873.92","29.62111","36.08612","1.0235978","31.11805","8.225611","-96.34495","159.07741","2.9498963","0","69","762.6527"
"2025-02-04 17:18:57","3.6784844","11.519854","103.290436","163.75294","25975.57","44488.535","27.376455","38.49771","1.0217899","28.91755","8.166964","-93.4124","142.12108","3.213147","0","69","762.6527"
"2025-02-04 17:48:58","4.367294","11.374154","100.12663","158.72575","23278.635","39697.332","24.182701","42.957844","1.0192395","25.803267","8.073952","-88.65833","123.55304","3.3457043","0","69","762.6527"
"2025-02-04 18:18:58","3.6783788","11.175596","96.6032","153.14754","21145.3","36162.37","21.82584","47.291832","1.0173709","23.505543","7.975944","-83.57525","113.24382","3.2582288","0","69","762.6527"
"2025-02-04 18:48:58","2.0234032","10.975199","93.23389","147.81282","19099.852","32755.182","19.582117","52.356426","1.0155914","21.290869","7.8437366","-76.732635","115.165474","3.1732616","0","69","762.6527"
"2025-02-04 19:18:58","1.891145","10.85326","91.52248","145.10887","18473.12","31804.895","18.949404","54.13271","1.0150938","20.673183","7.7612066","-72.44587","120.782616","3.0537317","0","69","762.6527"
"2025-02-04 19:48:58","1.7987347","10.8969145","91.16664","144.55466","17806.016","30787.324","18.275007","56.160797","1.014563","20.01176","7.751591","-71.91658","123.61503","2.9243677","0","69","762.6527"
"2025-02-04 20:18:58","1.7069945","10.825142","90.29663","143.18054","17621.176","30539.627","18.106552","56.7499","1.0144318","19.850758","7.7395453","-71.27762","129.4086","2.8530786","0","69","762.6527"
"2025-02-04 20:48:58","1.6104586","10.74939","89.18691","141.4279","17194.004","29892.438","17.678633","58.15981","1.0140948","19.430084","7.721216","-70.30964","134.2485","2.7589405","0","69","762.6527"
"2025-02-04 21:18:58","1.4016881","10.557733","87.956856","139.47284","17553.209","30454.783","18.047905","56.96964","1.0143864","19.795609","7.704708","-69.475174","139.89426","2.8203943","0","69","762.6527"
"2025-02-04 21:48:58","1.50962","10.669807","88.73819","140.71225","17345.354","30100.105","17.81881","57.65233","1.0142043","19.56507","7.706311","-69.55624","139.16469","2.8144238","0","69","762.6527"
"2025-02-04 22:18:58","1.5773926","10.670283","88.84603","140.88083","17403.805","30168.857","17.866966","57.458702","1.0142413","19.609756","7.693004","-68.87913","144.8009","2.8471081","0","69","762.6527"
"2025-02-04 22:48:58","1.351292","10.562242","87.91361","139.40416","17428.857","30237.701","17.908243","57.376106","1.0142752","19.654507","7.686275","-68.52627","149.63603","2.821725","0","69","762.6527"
"2025-02-04 23:18:58","1.4187163","10.349486","86.25796","136.77728","17541.734","30411.86","18.023008","57.006905","1.0143657","19.767708","7.684875","-68.45951","149.97935","2.84323","0","69","762.6527"
"2025-02-04 23:48:58","1.3069736","10.327036","86.031105","136.41916","17546.03","30441.848","18.039629","56.99295","1.0143799","19.787203","7.6747046","-67.93022","153.63193","2.8208666","0","69","762.6527"
"2025-02-05 00:18:58","1.9813371","10.520126","81.52583","129.39746","13893.318","25730.084","14.825069","71.97704","1.0118505","16.724556","7.615163","-64.41593","127.77305","0.91434324","0","69","762.6527"
"2025-02-05 00:48:58","7.1109543","11.163166","97.0709","154.02434","26234.164","47525.688","29.072693","38.118233","1.0232532","30.891697","8.173129","-93.164444","127.39635","1.5444849","0","69","762.6527"
"2025-02-05 01:18:58","5.6495304","11.16732","97.77873","155.13449","26655.727","48004.855","29.435364","37.515392","1.0235337","31.203156","8.180271","-93.58883","137.57205","1.7157812","0","69","762.6527"
"2025-02-05 01:48:58","5.3432775","11.153624","97.82116","155.19829","26746.498","48091.777","29.504803","37.388073","1.0235866","31.259655","8.181358","-93.660355","145.3302","1.7620605","0","69","762.6527"
"2025-02-05 02:18:58","4.129741","11.15133","97.67882","154.97578","26699.13","48079.168","29.486012","37.454403","1.0235741","31.251461","8.182393","-93.6985","148.36765","1.7181128","0","69","762.6527"
"2025-02-05 02:48:58","3.609805","11.13274","97.32128","154.41435","26640.355","48100.863","29.482489","37.537037","1.023576","31.265562","8.18272","-93.688965","154.96707","1.6410266","0","69","762.6527"
"2025-02-05 03:18:58","3.724236","11.130846","97.24359","154.29295","26622.14","48108.42","29.481815","37.56272","1.0235767","31.270473","8.18372","-93.73188","154.72388","1.6166503","0","69","762.6527"
"2025-02-05 03:48:58","4.878017","11.102666","96.875145","153.71211","26589.783","48133.99","29.48704","37.60843","1.023584","31.287094","8.1831255","-93.6842","160.56514","1.5660633","0","69","762.6527"
"2025-02-05 04:18:58","4.7433715","11.059715","96.320206","152.837","26537.57","48161.2","29.487913","37.682426","1.0235888","31.304781","8.1829605","-93.65082","154.6619","1.4929602","0","69","762.6527"
"2025-02-05 04:48:58","5.093178","11.059271","95.991394","152.32458","26431.996","48181.426","29.470995","37.832935","1.0235825","31.317926","8.1836195","-93.64128","150.88535","1.3661292","0","69","762.6527"
"2025-02-05 05:18:58","3.980467","11.035525","95.36847","151.34814","26304.066","48228.15","29.461737","38.016937","1.023584","31.348297","8.183332","-93.569756","139.06932","1.1994251","0","69","762.6527"
"2025-02-05 05:48:59","4.9117217","10.97048","94.072365","149.31236","26088.596","48341.87","29.463161","38.330925","1.0236005","31.422216","8.175453","-93.06431","139.43172","0.8988855","0","69","762.6527"
"2025-02-05 06:18:59","4.686466","10.870274","92.73542","147.19908","25788.193","48003.23","29.204279","38.777435","1.0233985","31.2021","8.155968","-92.0248","116.25266","0.77056885","0","69","762.6527"
"2025-02-05 06:48:59","4.5185075","10.741844","90.36606","143.44502","24408.693","45602.918","27.581558","40.96901","1.0220985","29.641897","8.101493","-89.206696","98.19484","0.667229","0","69","762.6527"
"2025-02-05 07:18:59","2.9794917","10.570196","87.046135","138.18355","22252.951","41775.84","25.029392","44.93786","1.0200514","27.154297","7.9939485","-83.670616","78.90201","0.5327295","0","69","762.6527"
"2025-02-05 07:48:59","2.2033055","10.499723","85.219765","135.28804","20707.834","38961.2","23.181595","48.2909","1.0185674","25.324781","7.893828","-78.53985","67.30056","0.47114623","0","69","762.6527"
"2025-02-05 08:18:59","2.6163561","10.445809","84.07459","133.4719","19799.469","37292.887","22.095741","50.506405","1.0176951","24.240376","7.789576","-73.20881","80.284836","0.4407361","0","69","762.6527"
"2025-02-05 08:48:59","1.4760371","10.494158","84.10332","133.51816","19323.656","36411.297","21.525291","51.750042","1.0172366","23.667343","7.7850575","-72.97516","99.382164","0.42957643","0","69","762.6527"
"2025-02-05 09:18:59","1.1976169","10.561729","84.455315","134.07564","19000.867","35774.86","21.11991","52.629177","1.0169103","23.25366","7.7332006","-70.33348","90.57498","0.45148927","0","69","762.6527"
"2025-02-05 09:48:59","1.2164416","10.643466","84.732605","134.51422","18403.57","34617.062","20.381796","54.337284","1.0163165","22.501091","7.741658","-70.77217","119.6096","0.47816285","0","69","762.6527"
"2025-02-05 10:18:59","0.9668617","10.656598","85.10575","135.09814","18413.812","34466.48","20.308798","54.30706","1.016256","22.403212","7.772607","-72.38865","116.61506","0.6153271","0","69","762.6527"
"2025-02-05 10:48:59","1.3874636","10.930995","87.65343","139.13756","18700.48","34909.055","20.605644","53.474564","1.0164932","22.690886","7.7701635","-72.283745","121.50264","0.69064695","0","69","762.6527"
"2025-02-05 11:18:59","0.95994884","11.042741","88.80225","140.953","18705.91","34762.996","20.53322","53.45904","1.0164328","22.59595","7.7849035","-73.070526","123.51966","0.8166638","0","69","762.6527"
"2025-02-05 11:48:59","0.92148226","11.125655","89.53531","142.1092","18496.486","34238.91","20.214905","54.064323","1.0161752","22.255293","7.793182","-73.52352","128.76964","0.9276575","0","69","762.6527"
"2025-02-05 12:18:59","0.96189284","11.45817","92.50673","146.81241","18373.873","33786.625","19.954782","54.425106","1.0159627","21.961306","7.8242445","-75.16384","128.74103","1.116278","0","69","762.6527"
"2025-02-05 12:48:59","1.200236","11.397705","92.845","147.34076","19137.535","35041.418","20.782766","52.253334","1.0166235","22.77692","7.8324413","-75.61684","132.3173","1.2377173","0","69","762.6527"
"2025-02-05 13:18:59","0.7942147","12.020931","101.76738","161.37306","19676.387","34150.684","20.443005","50.82234","1.0162941","22.197945","8.044231","-86.956024","119.83371","2.8096204","0","69","762.6527"
"2025-02-05 13:48:59","0.64378434","11.713121","105.27207","166.93608","27409.422","47673.7","29.441488","36.483807","1.0234699","30.987906","8.207453","-95.33882","127.110245","2.745443","0","69","762.6527"
"2025-02-05 14:18:59","1.1341693","11.883405","106.65351","169.13438","27441.701","47867.21","29.554436","36.44089","1.0235664","31.113688","8.230547","-96.497536","136.53255","2.6590588","0","69","762.6527"
"2025-02-05 14:48:59","1.4109447","11.755852","104.93171","166.42271","27283.885","47941.08","29.556879","36.651672","1.0235839","31.161701","8.222484","-96.00639","145.33496","2.440465","0","69","762.6527"
"2025-02-05 15:18:59","1.4039844","11.813092","105.377464","167.13187","27268.74","47955.62","29.561104","36.672028","1.023589","31.171154","8.230168","-96.39263","147.93849","2.4148927","0","69","762.6527"
"2025-02-05 15:48:59","1.9628116","11.898287","106.1867","168.41325","27268.697","47916.74","29.540049","36.672085","1.0235707","31.14588","8.238535","-96.83132","154.32333","2.4390051","0","69","762.6527"
"2025-02-05 16:18:59","2.4456484","11.890758","106.02239","168.15564","27238.16","47918.848","29.533834","36.7132","1.023568","31.147251","8.243038","-97.05067","152.98819","2.4043274","0","69","762.6527"
"2025-02-05 16:48:59","2.8084943","11.870706","105.704506","167.65552","27188.227","47906.617","29.515146","36.780624","1.0235564","31.139303","8.244751","-97.12219","147.54749","2.3573534","0","69","762.6527"
"2025-02-05 17:18:59","2.5673938","11.87622","105.63725","167.55272","27160.445","47930.527","29.521313","36.81825","1.0235643","31.154842","8.247658","-97.25571","150.48956","2.3121862","0","69","762.6527"
"2025-02-05 17:49:00","5.6213703","11.8617325","105.35617","167.11177","27119.908","47951.996","29.523014","36.87328","1.0235696","31.168798","8.248332","-97.27001","142.38333","2.2546399","0","69","762.6527"
"2025-02-05 18:19:00","2.3957796","11.855419","104.96529","166.50107","26991.615","47903.24","29.465277","37.048542","1.0235307","31.137106","8.247603","-97.19372","134.70627","2.144563","0","69","762.6527"
"2025-02-05 18:49:00","2.7870615","11.806207","104.48946","165.73009","26489.154","46706.863","28.698967","37.7513","1.0229056","30.359463","8.227545","-96.23051","129.34662","2.336975","0","69","762.6527"
"2025-02-05 19:19:00","2.683602","11.588357","101.02743","160.22977","24354.213","42780.695","26.083942","41.060658","1.0208105","27.807453","8.155108","-92.544556","94.15126","2.4492383","0","69","762.6527"
"2025-02-05 19:49:00","1.7076807","11.494314","97.48822","154.62453","21168.883","37311.145","22.442461","47.239147","1.0179099","24.252243","8.020529","-85.59227","84.33795","2.3487377","0","69","762.6527"
"2025-02-05 20:19:00","1.8092537","11.212265","94.42014","149.75696","20219.627","35617.117","21.335625","49.456898","1.017026","23.151127","7.92044","-80.451965","79.9129","2.3661828","0","69","762.6527"
"2025-02-05 20:49:00","1.2936528","11.149427","93.17144","147.7826","19465.947","34383.652","20.519499","51.37176","1.0163782","22.349375","7.8619895","-77.42405","92.33928","2.2847962","0","69","762.6527"
"2025-02-05 21:19:00","1.1065919","11.0455475","92.29858","146.38881","19114.816","33622.426","20.042845","52.315437","1.0159929","21.854578","7.7988997","-74.214935","107.23567","2.4091027","0","69","762.6527"
"2025-02-05 21:49:00","1.0373296","10.98525","92.18812","146.2095","19509.639","34253.832","20.461151","51.256714","1.0163242","22.264992","7.8177123","-75.19722","110.28266","2.4639122","0","69","762.6527"
"2025-02-05 22:19:00","0.75744975","10.940965","91.8593","145.68903","19607.477","34441.617","20.5814","51.000954","1.0164207","22.387053","7.8248324","-75.559616","123.36707","2.4500537","0","69","762.6527"
"2025-02-05 22:49:00","1.250586","10.876921","91.41566","144.98434","19698.777","34585.168","20.677025","50.764572","1.0164963","22.480358","7.8366227","-76.16997","127.90656","2.4645545","0","69","762.6527"
"2025-02-05 23:19:00","1.0482515","10.845739","91.244675","144.71165","19771.43","34689.492","20.747938","50.578033","1.0165521","22.54817","7.8378134","-76.236725","128.2785","2.4845252","0","69","762.6527"
"2025-02-05 23:49:00","1.181371","10.89558","91.73608","145.49062","19856.887","34833.09","20.842379","50.360363","1.0166271","22.641508","7.8424196","-76.47514","131.49237","2.489955","0","69","762.6527"
"2025-02-06 00:19:00","1.1859012","10.836222","91.31892","144.8293","19983.197","35059.258","20.98937","50.04204","1.0167445","22.788519","7.8440166","-76.556206","132.83229","2.486045","0","69","762.6527"
"2025-02-06 00:49:00","1.1010888","10.819318","91.384094","144.93172","20238.746","35492.484","21.274263","49.410175","1.0169711","23.070114","7.8519206","-76.966286","131.98828","2.4987574","0","69","762.6527"
"2025-02-06 01:19:00","2.5314202","11.265445","96.9139","153.79303","25525.154","46629.098","28.415289","39.17704","1.022739","30.308914","8.177608","-93.31226","96.64035","1.3040979","0","69","762.6527"
"2025-02-06 01:49:00","2.7034783","11.269779","97.84253","155.26076","26420.479","48131.086","29.441387","37.849426","1.0235578","31.285206","8.18825","-93.88447","130.21445","1.3836389","0","69","762.6527"
"2025-02-06 02:19:00","1.8570116","11.210368","97.63051","154.91644","26544.434","48180.02","29.499668","37.67268","1.0235984","31.317013","8.184568","-93.73188","134.56798","1.4891504","0","69","762.6527"
"2025-02-06 02:49:00","2.0597215","11.162835","97.41141","154.56313","26607.37","48168.56","29.509932","37.583572","1.0236024","31.309565","8.180625","-93.55545","139.8418","1.5644189","0","69","762.6527"
"2025-02-06 03:19:00","1.5707196","11.151008","97.21555","154.25484","26570.371","48156.207","29.493792","37.635906","1.0235914","31.301535","8.179541","-93.48869","142.23074","1.5316125","0","69","762.6527"
"2025-02-06 03:49:00","1.2746444","11.143217","97.14734","154.14655","26569.113","48153.215","29.491879","37.637688","1.0235898","31.29959","8.177863","-93.40286","149.10197","1.5320411","0","69","762.6527"
"2025-02-06 04:19:00","1.254788","11.119218","96.892555","153.74364","26555.033","48157.67","29.490585","37.657646","1.0235897","31.302488","8.178076","-93.40763","148.28659","1.5140613","0","69","762.6527"
"2025-02-06 04:49:00","2.106622","11.122952","96.87166","153.71227","26545.766","48181.348","29.50072","37.67079","1.0235993","31.317877","8.17805","-93.398094","153.03589","1.489801","0","69","762.6527"
"2025-02-06 05:19:00","2.0297575","11.117706","96.627174","153.32983","26475.193","48177.605","29.480312","37.771206","1.0235872","31.315445","8.180964","-93.52207","155.46774","1.4153503","0","69","762.6527"
"2025-02-06 05:49:00","1.433581","11.106089","96.43982","153.03532","26456.436","48206.473","29.490639","37.797985","1.0235976","31.33421","8.178236","-93.369484","144.88196","1.377749","0","69","762.6527"
"2025-02-06 06:19:00","1.9243754","11.037881","95.40734","151.4099","26328.748","48274.797","29.492855","37.981297","1.023609","31.378618","8.175607","-93.17398","145.6306","1.1985974","0","69","762.6527"
"2025-02-06 06:49:00","1.5070484","10.953064","93.782295","148.8566","26068.791","48420.297","29.498634","38.360046","1.0236322","31.473192","8.167039","-92.61131","145.03455","0.8317078","0","69","762.6527"
"2025-02-06 07:19:00","1.491071","10.875828","92.75899","147.24178","25936.17","48412.15","29.457735","38.556194","1.0236058","31.467896","8.158158","-92.110634","123.948814","0.6930261","0","69","762.6527"
"2025-02-06 07:49:01","1.5831119","10.823304","91.57529","145.3772","25513.12","47993.387","29.122458","39.195522","1.0233456","31.195704","8.140815","-91.15219","102.83923","0.47625488","0","69","762.6527"
"2025-02-06 08:19:01","1.7595276","10.776594","90.25995","143.2986","24692.355","46696.094","28.222986","40.498363","1.0226274","30.35246","8.112154","-89.64062","99.673035","0.3292383","0","69","762.6527"
"2025-02-06 08:49:01","1.3901888","10.692529","88.19812","140.02782","23039.83","43636.75","26.19461","43.4031","1.020996","28.363888","8.031864","-85.53028","88.68671","0.28750855","0","69","762.6527"
"2025-02-06 09:19:01","1.2898841","10.649944","86.75463","137.73528","21562.877","40820.81","24.355467","46.376","1.0195156","26.533527","7.9366555","-80.67608","77.80528","0.30012938","0","69","762.6527"
"2025-02-06 09:49:01","1.0142722","10.5552635","85.246956","135.34271","20607.363","39037.418","23.192928","48.526344","1.0185806","25.374321","7.852556","-76.379776","79.98443","0.28206542","0","69","762.6527"
"2025-02-06 10:19:01","0.803286","10.57397","84.796524","134.62671","19743.605","37381.56","22.125399","50.64931","1.0177214","24.298014","7.7811737","-72.74151","83.76098","0.29656005","0","69","762.6527"
"2025-02-06 10:49:01","0.88222003","10.581426","84.26439","133.78015","18845.168","35643.46","21.012733","53.064","1.0168259","23.16825","7.7101955","-69.12708","93.10699","0.32529664","0","69","762.6527"
"2025-02-06 11:19:01","0.9408015","10.604487","84.38348","133.96573","18601.629","35109.45","20.680656","53.75873","1.016558","22.821142","7.6598353","-66.571236","92.992546","0.38315552","0","69","762.6527"
"2025-02-06 11:49:01","0.93602365","10.648613","84.7253","134.50668","18513.355","34907.062","20.555977","54.01506","1.0164576","22.68959","7.7065926","-68.96496","124.92633","0.41158202","0","69","762.6527"
"2025-02-06 12:19:01","0.9768333","10.510223","83.0261","131.80814","17615.305","33194.562","19.464447","56.768818","1.0155797","21.576466","7.6180573","-64.44931","130.83435","0.42766112","0","69","762.6527"
"2025-02-06 12:49:01","0.8742704","10.599382","83.8753","133.1546","17746.613","33408.652","19.605528","56.348778","1.0156928","21.715624","7.603359","-63.705444","103.99318","0.45540038","0","68","762.6527"
"2025-02-06 13:19:01","0.8385039","10.750535","85.75572","136.10674","17267.738","31901.29","18.727299","57.911465","1.0149808","20.735838","7.640386","-65.722466","68.487885","0.9835876","0","68","762.6527"
"2025-02-06 13:49:01","3.1495774","11.489586","100.21251","158.99516","26171.936","47118.613","28.840796","38.208866","1.023057","30.6271","8.20531","-94.87629","124.16339","1.7250232","0","68","762.6527"
"2025-02-06 14:19:01","2.9469905","11.47266","100.899086","160.06995","26736.996","47833.707","29.364649","37.40136","1.0234653","31.09191","8.201752","-94.75708","132.3936","1.9087536","0","68","762.6527"
"2025-02-06 14:49:01","2.57302","11.443082","100.642204","159.66142","26711.559","47767.76","29.323008","37.436977","1.0234312","31.049046","8.2000885","-94.67602","136.07956","1.9212719","0","68","762.6527"
"2025-02-06 15:19:01","2.9223013","11.476366","100.971466","160.18301","26732.453","47789.523","29.339886","37.407715","1.0234442","31.06319","8.203369","-94.84768","137.94398","1.9308325","0","68","762.6527"
"2025-02-06 15:49:01","2.0628474","11.476627","100.95748","160.16164","26736.707","47813.637","29.353844","37.401764","1.023456","31.078865","8.203808","-94.86675","139.67014","1.9207202","0","68","762.6527"
"2025-02-06 16:19:01","2.1934466","11.490758","101.06796","160.33754","26738.688","47830.008","29.363094","37.398994","1.0234638","31.089506","8.207856","-95.07179","141.04343","1.9128711","0","68","762.6527"
"2025-02-06 16:49:01","1.6592551","11.489218","101.13575","160.44214","26749.912","47790.37","29.344707","37.3833","1.0234468","31.063742","8.20891","-95.13855","145.0584","1.9494421","0","68","762.6527"
"2025-02-06 17:19:01","2.3796372","11.483092","100.99182","160.21788","26762.025","47895.223","29.403818","37.36638","1.0234973","31.131895","8.209439","-95.14809","147.80498","1.8985267","0","68","762.6527"
"2025-02-06 17:49:01","2.4506102","11.449682","100.69562","159.7477","26750.236","47867.95","29.386278","37.382847","1.023483","31.114168","8.20737","-95.04318","147.26138","1.9022998","0","68","762.6527"
"2025-02-06 18:19:01","2.6577837","11.41499","100.37057","159.23228","26734.807","47846.188","29.370771","37.404423","1.0234709","31.100023","8.207208","-95.033646","143.02707","1.8987256","0","68","762.6527"
"2025-02-06 18:49:01","2.848474","11.396457","100.155876","158.89235","26692.215","47783.562","29.326595","37.464108","1.0234361","31.059317","8.20457","-94.89536","137.76279","1.8903955","0","68","762.6527"
"2025-02-06 19:19:01","2.089178","11.318155","99.211105","157.3984","26528.97","47593.402","29.183952","37.69464","1.0233257","30.935713","8.192724","-94.26594","137.55774","1.8276758","0","68","762.6527"
"2025-02-06 19:49:02","2.1199017","11.227531","98.06432","155.58072","26150.045","46949.06","28.745077","38.240852","1.0229758","30.516888","8.174377","-93.31703","125.77033","1.8056347","0","68","762.6527"
"2025-02-06 20:19:02","2.67353","11.041424","94.544014","150.00583","24089.23","43453.168","26.37712","41.512325","1.0210874","28.24456","8.085275","-88.70125","103.888275","1.6687024","0","68","762.6527"
"2025-02-06 20:49:02","1.4786233","10.797132","90.33984","143.34528","21643.514","39233.695","23.562084","46.20322","1.0188402","25.501902","7.9388995","-81.152916","88.12404","1.5265039","0","68","762.6527"
"2025-02-06 21:19:02","1.1062953","10.562849","87.05474","138.13806","20008.127","36370.203","21.678364","49.97969","1.0173348","23.640633","7.7980976","-73.91453","72.51239","1.4462914","0","68","762.6527"
"2025-02-06 21:49:02","0.95200634","10.345523","84.09387","133.44354","18466.896","33636.81","19.900988","54.15095","1.0159132","21.863924","7.6483603","-66.22791","69.00287","1.3878821","0","68","762.6527"
"2025-02-06 22:19:02","0.46700177","10.154681","81.91799","129.99216","17589.36","32063.355","18.887379","56.852554","1.015102","20.84118","7.541788","-60.76336","81.548454","1.3655151","0","68","762.6527"
"2025-02-06 22:49:02","0.74624133","10.209038","81.92669","130.00693","16983.482","30975.875","18.190111","58.88074","1.0145439","20.13432","7.506574","-58.956146","92.091324","1.3497888","0","68","762.6527"
"2025-02-06 23:19:02","0.3174718","10.064372","80.49842","127.74049","16571.879","30225.652","17.712109","60.34319","1.0141611","19.646675","7.4537926","-56.25248","94.11788","1.3493212","0","68","762.6527"
"2025-02-06 23:49:02","0.55653274","10.064224","80.269905","127.37908","16276.693","29708.08","17.38042","61.43754","1.0138958","19.310253","7.4513593","-56.123734","122.64705","1.3292017","0","68","762.6527"
"2025-02-07 00:19:02","0.2187085","9.837799","78.42271","124.448364","16238.184","29647.74","17.340828","61.583244","1.0138642","19.271032","7.4203944","-54.535866","118.42227","1.3195764","0","68","762.6527"
"2025-02-07 00:49:02","0.09373776","9.697556","77.25627","122.59756","16169.084","29524.912","17.262445","61.846424","1.0138015","19.191193","7.4297175","-55.012703","126.75262","1.3163366","0","68","762.6527"
"2025-02-07 01:19:02","0.7930632","9.617653","76.59794","121.55242","16113.123","29415.338","17.193884","62.061214","1.0137464","19.11997","7.409114","-53.958893","124.735596","1.3235388","0","68","762.6527"
"2025-02-07 01:49:02","0.21294256","9.617241","76.50401","121.40351","15972.606","29161.516","17.032614","62.60719","1.0136172","18.954985","7.4104276","-54.02565","133.78119","1.3208874","0","68","762.6527"
