"Location Properties"
"Location Name = AshCreek"
"Location ID = 82862c1c-6906-4407-9675-91cd165864a7"
""
"Report Properties"
"Start Time = 2025-03-04 09:01:52"
"Duration = 27.22:30:39"
"Readings = 1342"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005261"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = ASHC_2024_SONDE5261"
"Log Type = Linear"
"Log File Number = 9"
"Log ID = 72cf1513-30bc-40ff-90c0-df10bf61485c"
"Log Wrapping Enabled = True"
"Interval = 00:30:00"
""
""
"Date Time","pH (pH) (982925)","pH mV (mV) (982925)","ORP (mV) (982925)","Actual Conductivity (µS/cm) (1026742)","Specific Conductivity (µS/cm) (1026742)","Salinity (PSU) (1026742)","Resistivity (Ω⋅cm) (1026742)","Density (g/cm³) (1026742)","Total Dissolved Solids (ppt) (1026742)","RDO Concentration (mg/L) (1003422)","RDO Saturation (%Sat) (1003422)","Oxygen Partial Pressure (Torr) (1003422)","Chlorophyll-a Fluorescence (RFU) (1005348)","Temperature (°C) (1005261)","External Voltage (V) (1005261)","Battery Capacity (%) (1005261)","Barometric Pressure (mm Hg) (1005261)"
"2025-03-11 06:02:03","8.0588045","-75.3355","370.2752","25318.484","42778.34","26.296957","39.496834","1.0209","27.805922","11.571457","103.00785","148.53685","9.377278","3.63104","0","94","770.4951"
"2025-03-11 06:32:03","8.083316","-76.57528","371.57697","25713.11","43606.957","26.836216","38.890667","1.0213374","28.344522","11.769716","104.85603","151.21143","16.89236","3.5160253","0","94","770.4951"
"2025-03-11 07:02:03","8.094004","-77.204704","373.94684","25493.934","42860.93","26.3793","39.225018","1.0209534","27.859606","11.952823","106.87166","154.09532","7.865646","3.785648","0","94","770.4951"
"2025-03-11 07:32:03","8.09166","-77.085495","375.38214","25750.842","43280.414","26.664433","38.833683","1.0211791","28.132269","11.891703","106.55372","153.63612","14.467386","3.7945948","0","94","770.4951"
"2025-03-11 08:02:03","8.090659","-77.03304","377.55652","25299.84","42524.977","26.153635","39.525944","1.0207736","27.641235","11.887877","106.14719","153.05013","12.439403","3.7927074","0","94","770.4951"
"2025-03-11 08:32:03","8.091352","-77.07119","378.66278","25459.744","42783.184","26.329294","39.27769","1.0209125","27.80907","11.886008","106.276985","153.23662","23.68468","3.8004005","0","94","770.4951"
"2025-03-11 09:02:03","8.090315","-77.01397","379.49725","25167.143","42307.957","26.00646","39.73435","1.0206572","27.500174","11.9184265","106.30251","153.27444","5.688712","3.7882714","0","94","770.4951"
"2025-03-11 09:32:03","8.089521","-76.971054","381.84802","25483.822","42848.79","26.370495","39.24058","1.0209467","27.851713","11.891638","106.30886","153.28412","25.225693","3.7821155","0","94","770.4951"
"2025-03-11 10:02:03","8.0953045","-77.27146","384.69952","24995.248","42026.156","25.815584","40.007603","1.0205059","27.317001","11.959193","106.514366","153.58038","0.30232805","3.7829602","0","94","770.4951"
"2025-03-11 10:32:03","8.0742855","-76.19381","391.01764","25575.668","42934.945","26.437181","39.099663","1.0209959","27.907715","11.815525","105.805595","152.5543","27.258615","3.8316283","0","94","770.4951"
"2025-03-11 11:02:03","8.113833","-78.29189","390.30713","25154.48","42013.766","25.841564","39.75435","1.0205104","27.308949","12.197509","109.21637","157.45811","0.43263072","3.9905748","0","94","770.4951"
"2025-03-11 11:32:03","8.11809","-78.577995","381.3521","25590.58","42431.504","26.161413","39.076878","1.0207455","27.580479","12.117909","109.35495","157.63745","34.220093","4.2200685","0","94","770.4951"
"2025-03-11 12:02:03","8.121298","-78.84979","370.80927","25735.34","42177.605","26.04847","38.857075","1.0206244","27.415445","12.437118","113.17178","163.10478","9.897334","4.5898414","0","94","770.4951"
"2025-03-11 12:32:03","8.148425","-80.29461","374.32355","26358.78","43047.395","26.65716","37.938023","1.0210963","27.980806","12.809423","117.35942","169.12892","27.138847","4.702615","0","94","770.4951"
"2025-03-11 13:02:03","8.146663","-80.304146","370.86646","25976.64","41963.773","25.97434","38.496124","1.0205238","27.276453","12.894061","118.60266","170.88498","17.35076","5.0536804","0","94","770.4951"
"2025-03-11 13:32:03","8.143677","-80.266","364.701","26737.879","42656.492","26.507137","37.400124","1.0209054","27.72672","12.789674","119.22977","171.74596","0.116909996","5.461705","0","94","770.4951"
"2025-03-11 14:02:03","8.135122","-79.9942","373.4557","26097.232","40873.957","25.375967","38.31824","1.0199509","26.568071","12.754122","119.74393","172.42064","14.389854","6.0722866","0","94","770.4951"
"2025-03-11 14:32:03","8.146203","-80.75714","376.14508","25755.16","39587.066","24.578806","38.82717","1.0192556","25.731592","12.957552","122.84783","176.81694","54.407684","6.70656","0","94","770.4951"
"2025-03-11 15:02:03","8.165662","-81.973076","366.90393","24774.46","37347.24","23.130075","40.364147","1.0180435","24.275703","13.359653","127.44434","183.34975","22.489937","7.3745837","0","94","770.4951"
"2025-03-11 15:32:03","8.185104","-83.05073","372.07288","24966.58","37435.164","23.209476","40.053543","1.018084","24.332857","13.609692","130.46591","187.67232","47.626568","7.5617003","0","94","770.4951"
"2025-03-11 16:02:03","8.203575","-84.25236","368.00543","23728.871","34813.992","21.505152","42.142754","1.016659","22.629095","13.792087","133.10197","191.35907","4.339553","8.329321","0","94","770.4951"
"2025-03-11 16:32:03","8.23427","-85.99758","362.9939","22689.338","32908.715","20.253668","44.073566","1.0156313","21.390665","14.008398","135.37614","194.56903","44.59448","8.741513","0","94","770.4951"
"2025-03-11 17:02:03","8.2601185","-87.50439","357.2146","19808.082","28371.957","17.253735","50.484444","1.0132374","18.441772","14.293022","136.90172","196.69344","17.603786","9.196705","0","94","770.4951"
"2025-03-11 17:32:03","8.22875","-85.88314","353.30933","19716.383","28142.297","17.109404","50.719242","1.0131092","18.292494","14.184726","136.13606","195.57405","45.347694","9.324401","0","94","770.4951"
"2025-03-11 18:02:03","8.129155","-79.40292","370.27997","25216.936","40685.043","25.112598","39.655888","1.0198387","26.445278","12.481413","114.26131","164.62585","24.685896","5.094685","0","94","770.4951"
"2025-03-11 18:32:04","8.138496","-79.9036","371.4673","25250.352","40680.04","25.115936","39.60341","1.019837","26.442026","12.777457","117.107506","168.7218","61.42094","5.141687","0","94","770.4951"
"2025-03-11 19:02:04","8.0897665","-77.44789","370.34198","24731.488","39467.61","24.33809","40.434284","1.019194","25.653946","12.183004","111.9176","161.21407","15.82209","5.451698","0","94","770.4951"
"2025-03-11 19:32:04","8.077389","-76.71833","374.88147","25196.12","40582.48","25.051008","39.688652","1.019785","26.378613","11.991782","109.88052","158.30882","2.4317067","5.1498413","0","94","770.4951"
"2025-03-11 20:02:04","8.084466","-77.023506","382.09125","24922.625","40429.23","24.914196","40.124184","1.0196978","26.279","12.114034","110.2788","158.90459","18.970173","4.918882","0","93","770.4951"
"2025-03-11 20:32:04","8.0939455","-77.48604","380.68457","25201.102","41024.875","25.300488","39.680805","1.0200133","26.66617","12.18886","110.94088","159.86932","10.720853","4.8056726","0","93","770.4951"
"2025-03-11 21:02:04","8.107576","-78.12977","381.7002","24847.734","40748.688","25.078558","40.245117","1.019858","26.486649","12.339146","111.496216","160.69182","14.3613615","4.5696325","0","93","770.4951"
"2025-03-11 21:32:04","8.11791","-78.58753","383.24994","25210.514","41713.453","25.686476","39.66599","1.0203635","27.113745","12.405015","111.771164","161.11436","12.329789","4.2865796","0","93","770.4951"
"2025-03-11 22:02:04","8.118949","-78.58753","386.38275","25027.957","41662.33","25.621536","39.95532","1.0203274","27.080513","12.393311","111.09374","160.15524","11.484092","4.0959935","0","93","770.4951"
"2025-03-11 22:32:04","8.117975","-78.51601","388.51422","25557.535","42644.066","26.272623","39.127403","1.02085","27.718643","12.320929","110.729256","159.6364","16.269094","4.0221043","0","93","770.4951"
"2025-03-11 23:02:04","8.115204","-78.36342","390.58368","25153.525","42010.617","25.83963","39.75586","1.0205088","27.306902","12.3183155","110.29955","159.01964","9.415749","3.9917333","0","93","770.4951"
"2025-03-11 23:32:04","8.109409","-78.082085","390.4168","25556.896","42589.527","26.242283","39.12838","1.0208226","27.683193","12.116476","108.97531","157.10431","83.89991","4.061499","0","93","770.4951"
"2025-03-12 00:02:04","8.109665","-78.125","383.1927","24944.428","41430.086","25.476158","40.089115","1.0202065","26.929556","12.237334","109.77972","158.25456","0.72194624","4.166748","0","93","770.4951"
"2025-03-12 00:32:04","8.098635","-77.5671","390.2022","25414.223","42136.49","25.962122","39.348045","1.0205873","27.388718","12.033288","108.45097","156.33415","26.620275","4.222013","0","93","770.4951"
"2025-03-12 01:02:04","8.092384","-77.27623","383.09735","25101.25","41456.902","25.522257","39.838654","1.0202285","26.946987","11.9977665","108.13605","155.86931","8.509292","4.3444066","0","93","770.4951"
"2025-03-12 01:32:04","8.084059","-76.909065","380.6178","25231.445","41361.586","25.494629","39.633083","1.0201864","26.88503","11.858278","107.48425","154.9085","12.242894","4.582262","0","93","770.4951"
"2025-03-12 02:02:04","8.068178","-76.16043","382.01013","24564.105","39911.45","24.557125","40.70981","1.0194199","25.942442","11.675434","105.89871","152.59784","13.070668","4.867283","0","93","770.4951"
"2025-03-12 02:32:04","8.054935","-75.51193","385.16205","24556.648","39710.473","24.443157","40.722168","1.0193163","25.811808","11.460718","104.26071","150.2238","18.453213","5.020537","0","93","770.4951"
"2025-03-12 03:02:04","8.03739","-74.625015","390.1927","23105.16","37243.703","22.79821","43.280376","1.0180074","24.208406","11.37412","102.60086","147.823","13.90905","5.124481","0","93","770.4951"
"2025-03-12 03:32:04","8.013975","-73.428154","386.92633","23164.916","37233.793","22.80337","43.16873","1.0180036","24.201965","11.13104","100.638824","144.98807","0.3964726","5.217152","0","93","770.4951"
"2025-03-12 04:02:04","7.9957943","-72.49832","395.73352","21823.557","35000.305","21.319965","45.822044","1.0168264","22.750198","11.035102","98.96253","142.56685","18.887293","5.289258","0","93","770.4951"
"2025-03-12 04:32:04","7.938754","-69.55147","392.8296","20950.242","33476.19","20.321117","47.732143","1.0160283","21.759525","10.7125","95.71293","137.87526","13.452118","5.40969","0","93","770.4951"
"2025-03-12 05:02:04","7.878979","-66.44726","390.70764","19429.838","30980.227","18.680994","51.46723","1.014729","20.137148","10.469694","92.68698","133.51059","15.695458","5.480054","0","93","770.4951"
"2025-03-12 05:32:04","7.793696","-62.041283","385.66272","18006.203","28522.818","17.092133","55.536415","1.01346","18.539833","10.18296","89.67381","129.153","17.371897","5.695874","0","93","770.4951"
"2025-03-12 06:02:04","7.951359","-70.06645","385.143","24333.945","39568.88","24.322521","41.094856","1.0192366","25.71977","9.724318","88.00814","126.81982","14.762337","4.84172","0","93","770.4951"
"2025-03-12 06:32:04","8.075468","-76.265335","383.99377","24924.914","41793.15","25.672739","40.1205","1.020386","27.165546","11.820976","105.405045","151.97363","12.794133","3.868457","0","93","770.4951"
"2025-03-12 07:02:04","8.084343","-76.71356","384.3991","24699.738","41475.926","25.45167","40.48626","1.0202138","26.959352","11.940659","106.19357","153.11444","11.201116","3.8230333","0","93","770.4951"
"2025-03-12 07:32:04","8.086393","-76.80893","386.57825","25050.822","42119.61","25.878563","39.91885","1.020556","27.377745","11.91719","106.185486","153.10617","9.3895855","3.7829516","0","93","770.4951"
"2025-03-12 08:02:04","8.090198","-77.01397","386.68317","24978.463","41961.203","25.77635","40.03449","1.0204728","27.274782","11.984611","106.78468","153.96782","8.900503","3.8102198","0","93","770.4951"
"2025-03-12 08:32:04","8.096687","-77.33822","391.69946","25545.41","42975.95","26.453474","39.145977","1.021014","27.934366","11.991117","107.21291","154.58914","8.849542","3.7650146","0","93","770.4951"
"2025-03-12 09:02:05","8.100668","-77.53372","389.92566","25135.775","42340.832","26.018005","39.78393","1.0206711","27.52154","12.062351","107.4265","154.9005","8.6435585","3.7253015","0","93","770.4951"
"2025-03-12 09:32:05","8.101912","-77.59094","392.93927","25471.28","42941.94","26.419174","39.259903","1.0209918","27.912264","12.035676","107.411125","154.88054","12.626531","3.699275","0","93","770.4951"
"2025-03-12 10:02:05","8.10265","-77.62909","393.80713","25349.17","42736.97","26.280682","39.449024","1.0208819","27.77903","12.066232","107.58102","155.12555","15.61008","3.698628","0","93","770.4951"
"2025-03-12 10:32:05","8.106562","-77.8389","395.6048","25675.795","43253.926","26.634071","38.94719","1.0211607","28.115051","12.085404","108.07495","155.83572","26.625982","3.7228308","0","93","770.4951"
"2025-03-12 11:02:05","8.110545","-78.05824","396.98285","25463.46","42834.582","26.358398","39.271957","1.0209383","27.842478","12.14501","108.52589","156.48207","5.7944555","3.7675586","0","93","770.4951"
"2025-03-12 11:32:05","8.103428","-77.70538","399.4958","25881.152","43454.715","26.78795","38.638157","1.0212748","28.245565","12.307383","110.45854","159.2635","11.091837","3.8266528","0","93","770.4951"
"2025-03-12 12:02:05","8.11802","-78.53508","393.53052","25664.521","42742.113","26.348797","38.964294","1.0209055","27.782373","12.299453","110.7544","159.66733","4.5559845","4.0811753","0","93","770.4951"
"2025-03-12 12:32:05","8.149175","-80.218315","388.08984","26116.271","43188.777","26.688482","38.290306","1.0211562","28.072706","12.602864","114.370445","164.85956","0.22075035","4.303684","0","93","770.4951"
"2025-03-12 13:02:05","8.153839","-80.58548","393.8977","25946.416","42333.27","26.17653","38.54097","1.020713","27.516626","12.827765","117.23683","168.94919","4.942718","4.7334194","0","93","770.4951"
"2025-03-12 13:32:05","8.166924","-81.3818","385.17157","26296.803","42386.72","26.272972","38.027435","1.020753","27.551367","13.054393","120.52757","173.65088","13.289273","5.1257534","0","93","770.4951"
"2025-03-12 14:02:05","8.16107","-81.181526","380.4652","25910.52","41305.25","25.589466","38.594364","1.0201783","26.848413","13.044012","120.932014","174.19534","7.077343","5.486576","0","93","770.4951"
"2025-03-12 14:32:05","8.157692","-81.11954","381.94342","26057.389","41047.418","25.46844","38.37683","1.0200436","26.680822","12.794213","119.644684","172.29872","0.23900975","5.8802013","0","93","770.4951"
"2025-03-12 15:02:05","8.163515","-81.52962","387.26013","25449.322","39658.105","24.569872","39.293777","1.0192984","25.77777","13.172826","123.513916","177.82973","2.4323983","6.24178","0","93","770.4951"
"2025-03-12 15:32:05","8.192994","-83.19378","383.72675","24777.408","38151.332","23.595371","40.359344","1.0184892","24.798367","13.4425955","126.44412","182.00035","16.151867","6.646631","0","93","770.4951"
"2025-03-12 16:02:05","8.2097","-84.09977","381.2472","24328.338","37350.637","23.064116","41.10433","1.0180612","24.277914","13.716395","128.87172","185.48233","3.5990226","6.746073","0","93","770.4951"
"2025-03-12 16:32:05","8.230353","-85.30617","377.67096","23319","35382.293","21.777449","42.883484","1.0170078","22.998491","13.880569","130.55399","187.8525","68.11964","7.1496544","0","93","770.4951"
"2025-03-12 17:02:05","8.258346","-86.84635","372.96454","21985.334","33142.965","20.294788","45.484867","1.0158212","21.542927","13.73853","128.64728","185.08041","2.94415","7.3742614","0","93","770.4951"
"2025-03-12 17:32:05","8.285527","-88.34362","363.46118","20005.559","29971.904","18.201221","49.986107","1.0141587","19.481737","14.027479","130.22884","187.32751","24.16451","7.590421","0","93","770.4951"
"2025-03-12 18:02:05","8.297693","-89.035034","352.904","18080.748","26963.473","16.230877","55.307446","1.0126002","17.526257","14.118713","129.89583","186.82726","5.1358676","7.752068","0","93","770.4951"
"2025-03-12 18:32:05","8.153997","-80.714226","367.5763","25800.352","41556.95","25.711946","38.759163","1.0203074","27.012016","13.184187","121.33834","174.8166","17.157763","5.1488585","0","93","770.4951"
"2025-03-12 19:02:05","8.129674","-79.49352","376.62665","25691.6","41168.438","25.472382","38.92323","1.0201023","26.759483","12.669119","116.8868","168.38593","10.712059","5.317306","0","93","770.4951"
"2025-03-12 19:32:05","8.119216","-78.91178","373.3222","25580.168","41149.254","25.44118","39.092785","1.0200896","26.747015","12.289456","113.014015","162.81927","23.912706","5.1907606","0","93","770.4951"
"2025-03-12 20:02:05","8.111503","-78.4111","379.54968","25460.875","41400.43","25.560308","39.275948","1.0202156","26.910278","12.238396","111.68553","160.93889","9.0762825","4.8424377","0","93","770.4951"
"2025-03-12 20:32:05","8.105966","-78.053474","384.37048","25816.951","42302.45","26.134209","38.73424","1.0206916","27.496593","12.083649","110.03694","158.58618","0.3020714","4.596567","0","93","770.4951"
"2025-03-12 21:02:05","8.097215","-77.5671","389.2199","25389.178","41745.598","25.739614","39.38686","1.0203887","27.134638","12.047443","109.122086","157.27774","5.780748","4.486288","0","93","770.4951"
"2025-03-12 21:32:05","8.099577","-77.66724","389.34393","25693.498","42354.52","26.139076","38.920353","1.0207121","27.53044","12.02156","108.962204","157.05469","98.557594","4.404681","0","93","770.4951"
"2025-03-12 22:02:05","8.097175","-77.53849","391.9093","25264.736","41665.27","25.670418","39.58086","1.0203419","27.082424","12.046824","108.81163","156.83885","7.0413275","4.3913097","0","93","770.4951"
"2025-03-12 22:32:05","8.09558","-77.45266","393.3875","25656.965","42325.78","26.115826","38.975773","1.0206958","27.511757","11.920299","107.96489","155.6193","0.48599485","4.381055","0","93","770.4951"
"2025-03-12 23:02:05","8.091112","-77.21424","396.7397","25332.34","41818.715","25.769161","39.47523","1.0204228","27.182165","11.952122","107.94377","155.5908","5.298387","4.359457","0","93","770.4951"
"2025-03-12 23:32:05","8.097755","-77.54326","398.14154","25530.158","42224.22","26.034065","39.16936","1.0206379","27.445742","11.924811","107.73223","155.29117","0.58197355","4.3001575","0","93","770.4951"
"2025-03-13 00:02:05","8.068676","-76.03645","404.28796","25413.658","42004.887","25.888868","39.34892","1.020521","27.303177","11.2830105","101.88468","146.86052","5.794281","4.3202467","0","93","770.4951"
"2025-03-13 00:32:05","8.083275","-76.80416","399.162","25609.225","42287.457","26.085001","39.048428","1.0206739","27.486847","11.762308","106.4325","153.41321","0.36450893","4.350713","0","93","770.4951"
"2025-03-13 01:02:05","8.073799","-76.31779","403.80164","25265.928","41689.69","25.684244","39.578995","1.0203544","27.0983","11.699048","105.63595","152.26297","6.9526315","4.374209","0","93","770.4951"
"2025-03-13 01:32:05","8.079114","-76.60866","399.20966","25620.91","42205.836","26.041826","39.03062","1.0206332","27.433794","11.650104","105.58286","152.18188","0.56364703","4.426521","0","93","770.4951"
"2025-03-13 02:02:05","8.06951","-76.122284","400.6211","25337.754","41675.984","25.690733","39.466797","1.0203509","27.08939","11.584429","104.86425","151.14194","6.613296","4.474873","0","93","770.4951"
"2025-03-13 02:32:06","8.070291","-76.18427","396.17224","25513.307","41862.074","25.82886","39.195232","1.0204537","27.210348","11.506351","104.453606","150.54326","41.82571","4.5529385","0","93","770.4951"
"2025-03-13 03:02:06","8.06762","-76.06506","396.70154","24806.527","40610.59","24.993626","40.31197","1.0197861","26.396885","11.479305","103.80858","149.60733","0.44853374","4.625072","0","93","770.4951"
"2025-03-13 03:32:06","8.052699","-75.297356","401.1933","24777.336","40519.93","24.937454","40.359463","1.0197388","26.337954","11.313208","102.35268","147.5062","56.686592","4.658909","0","93","770.4951"
"2025-03-13 04:02:06","8.02788","-74.038506","399.64838","23395.87","38110.668","23.334583","42.742588","1.0184599","24.771935","11.219917","100.73391","145.16254","8.790399","4.784967","0","93","770.4951"
"2025-03-13 04:32:06","8.009451","-73.08006","401.68445","23769.99","38712.832","23.739506","42.069855","1.0187798","25.163342","11.014705","99.17493","142.91544","0.52597106","4.7909985","0","93","770.4951"
"2025-03-13 05:02:06","7.9699707","-71.04874","400.20624","21872.77","35512.805","21.613335","45.71895","1.0170904","23.083323","10.850018","96.54677","139.11996","8.594031","4.8906884","0","93","770.4951"
"2025-03-13 05:32:06","7.932302","-69.09847","400.23962","21139.541","34267.453","20.792715","47.304718","1.0164379","22.273846","10.594769","93.878235","135.27055","0.48921522","4.942334","0","93","770.4951"
"2025-03-13 06:02:06","7.838758","-64.26811","400.0489","18491.5","29792.746","17.869867","54.0789","1.0141147","19.365286","10.374974","90.59261","130.52083","6.698144","5.1398525","0","93","770.4951"
"2025-03-13 06:32:06","7.8537617","-65.03105","389.62524","20192.502","32617.793","19.715088","49.523335","1.0155779","21.201565","10.053332","88.68842","127.7838","30.51254","5.055708","0","93","770.4951"
"2025-03-13 07:02:06","8.029407","-74.05758","393.2063","24882.84","40820.945","25.12561","40.18834","1.0198963","26.533615","11.373334","102.77277","148.1203","8.659175","4.5581455","0","93","770.4951"
"2025-03-13 07:32:06","8.019575","-73.53783","390.4311","24382.203","40037.598","24.592924","41.01352","1.0194771","26.024439","11.395633","102.53042","147.77364","42.373222","4.527887","0","93","770.4951"
"2025-03-13 08:02:06","8.027461","-73.94314","384.49927","24750.26","40666.562","25.013962","40.403618","1.019812","26.433268","11.528989","103.974815","149.85704","8.430646","4.508612","0","93","770.4951"
"2025-03-13 08:32:06","8.038081","-74.48673","382.06738","25119.967","41318.06","25.44867","39.80897","1.0201592","26.856737","11.53827","104.27614","150.29428","0.34276265","4.4746523","0","93","770.4951"
"2025-03-13 09:02:06","8.058448","-75.5167","386.6784","25214.156","41616.49","25.633297","39.66026","1.0203148","27.050718","11.717164","105.73922","152.41267","6.201444","4.3648915","0","93","770.4951"
"2025-03-13 09:32:06","8.085393","-76.89476","388.13275","25623.283","42405.105","26.153288","39.027004","1.020734","27.56332","11.860262","107.18233","154.50026","47.39059","4.2801013","0","93","770.4951"
"2025-03-13 10:02:06","8.089627","-77.10934","391.66132","25246.12","41807.66","25.745893","39.61005","1.0204127","27.17498","11.927582","107.44184","154.87614","9.13381","4.2598643","0","93","770.4951"
"2025-03-13 10:32:06","8.090549","-77.147484","394.09796","25650.268","42524.27","26.224962","38.985947","1.0207955","27.640776","11.882651","107.29014","154.66055","40.139378","4.224675","0","93","770.4951"
"2025-03-13 11:02:06","8.089208","-77.09026","394.94678","25324.135","41923.664","25.825888","39.48802","1.0204754","27.250381","11.913146","107.3959","154.80905","9.884821","4.2698145","0","93","770.4951"
"2025-03-13 11:32:06","8.0877285","-77.04258","397.474","25635.152","42297.97","26.095999","39.008934","1.0206807","27.49368","11.892144","107.679245","155.20815","26.437706","4.374928","0","93","770.4951"
"2025-03-13 12:02:06","8.091524","-77.27146","397.8316","25411.209","41779.516","25.762846","39.35271","1.020407","27.156685","11.8937235","107.75111","155.30159","10.816104","4.4880466","0","93","770.4951"
"2025-03-13 12:32:06","8.1055355","-78.04394","398.5564","26014.572","42565.36","26.319881","38.439995","1.0208347","27.667484","12.045339","109.94747","158.45302","0.27380395","4.6422853","0","93","770.4951"
"2025-03-13 13:02:06","8.115643","-78.64952","402.36633","25812.982","41868.707","25.89004","38.740196","1.0204692","27.214659","12.37448","113.39825","163.39914","14.356279","4.922623","0","93","770.4951"
"2025-03-13 13:32:06","8.135121","-79.73194","397.84595","26109.398","42044.066","26.04439","38.300385","1.0205694","27.328644","12.538324","115.67398","166.65492","24.450926","5.1571093","0","93","770.4951"
"2025-03-13 14:02:06","8.145717","-80.40428","394.75122","25988.646","41322.51","25.613237","38.47834","1.0201888","26.859632","12.662431","117.65364","169.46413","10.629443","5.5718446","0","93","770.4951"
"2025-03-13 14:32:06","8.143274","-80.37567","389.65387","26246.137","41300.906","25.646095","38.100845","1.02018","26.845589","12.736629","119.34704","171.86626","26.81579","5.915482","0","93","770.4951"
"2025-03-13 15:02:06","8.137647","-80.189705","387.62256","25909.44","40313.32","25.022524","38.59597","1.0196494","26.20366","12.759114","120.140526","172.96712","13.968598","6.2932825","0","93","770.4951"
"2025-03-13 15:32:06","8.1485195","-80.87158","388.14703","26178.037","40266.02","25.03916","38.199963","1.0196203","26.172913","12.7604065","121.2762","174.55766","53.01194","6.6820545","0","93","770.4951"
"2025-03-13 16:02:06","8.169357","-82.06844","387.25537","25640.21","39031.94","24.239283","39.00124","1.0189521","25.370764","13.139375","125.26308","180.2533","5.238548","7.036819","0","93","770.4951"
"2025-03-13 16:32:06","8.188315","-83.16517","384.5708","24986.299","37663.066","23.34506","40.021935","1.0182117","24.480993","13.239461","126.485085","181.96928","19.06465","7.3778224","0","93","770.4951"
"2025-03-13 17:02:06","8.194477","-83.53233","381.17572","24411.783","36644.06","22.668198","40.963825","1.0176644","23.818638","13.442556","128.29187","184.55003","4.7349944","7.5228624","0","93","770.4951"
"2025-03-13 17:32:06","8.250141","-86.53641","376.78882","23261.023","34672.48","21.358679","42.99037","1.0166107","22.537113","13.739146","130.7532","188.05817","23.918875","7.7685094","0","93","770.4951"
"2025-03-13 18:02:07","8.257816","-86.93695","370.10828","21826.207","32544.496","19.927904","45.816483","1.0154922","21.153923","13.690866","129.0482","185.6075","15.620864","7.756929","0","93","770.4951"
"2025-03-13 18:32:07","8.259464","-87.03709","364.69623","19687.627","29319.719","17.785536","50.793324","1.0138113","19.057817","13.575503","126.31349","181.66864","11.889706","7.8000393","0","93","770.4951"
"2025-03-13 19:02:07","8.2412615","-86.00712","365.9455","21997.773","32978.668","20.202053","45.459145","1.0157278","21.436134","13.293717","124.97185","179.7686","8.938433","7.5670347","0","93","770.4951"
"2025-03-13 19:32:07","8.166048","-81.54392","375.1485","25814.723","40718.273","25.23839","38.737583","1.0198666","26.466879","12.433933","115.9778","167.02266","15.447717","5.8368435","0","93","770.4951"
"2025-03-13 20:02:07","8.172471","-81.77757","379.57355","25628.203","40852.707","25.28205","39.019512","1.0199355","26.554258","12.444526","115.14351","165.85715","14.342194","5.4885755","0","93","770.4951"
"2025-03-13 20:32:07","8.109125","-78.43971","385.67706","26029.377","41624.875","25.792316","38.41813","1.0203485","27.05617","11.973437","110.88218","159.7292","1.4108651","5.3838854","0","93","770.4951"
"2025-03-13 21:02:07","8.0873575","-77.27623","389.6825","25586.318","41038.54","25.379751","39.08339","1.020032","26.67505","11.8697815","109.36249","157.54944","14.836613","5.2864113","0","93","770.4951"
"2025-03-13 21:32:07","8.089928","-77.3716","390.55988","25971.62","41835.277","25.900852","38.503567","1.020457","27.19293","11.790533","108.64412","156.52774","17.734972","5.1469483","0","93","770.4951"
"2025-03-13 22:02:07","8.086142","-77.147484","391.1225","25667.96","41468.387","25.637428","38.959076","1.0202576","26.954453","11.73944","107.732544","155.22334","14.144188","5.051128","0","93","770.4951"
"2025-03-13 22:32:07","8.085739","-77.09503","394.41272","26041.822","42220.367","26.13124","38.39977","1.0206586","27.44324","11.64076","106.88552","154.01343","1.9890983","4.9375415","0","93","770.4951"
"2025-03-13 23:02:07","8.079461","-76.761246","398.64703","25837.988","41920.824","25.924084","38.702705","1.020497","27.248537","11.618945","106.47568","153.42499","11.470042","4.913718","0","93","770.4951"
"2025-03-13 23:32:07","8.077635","-76.66588","401.28394","26053.375","42270.934","26.161907","38.382744","1.0206851","27.476107","11.583601","106.319664","153.20026","16.623646","4.913223","0","93","770.4951"
"2025-03-14 00:02:07","8.072723","-76.39408","401.7751","25775.33","41894.676","25.897509","38.796787","1.0204812","27.23154","11.563502","105.79911","152.45538","16.819399","4.855559","0","93","770.4951"
"2025-03-14 00:32:07","8.035587","-74.46289","405.32275","26111.947","42422.49","26.25835","38.296646","1.0207654","27.57462","10.897144","99.97936","144.06792","16.382309","4.870227","0","93","770.4951"
"2025-03-14 01:02:07","8.061186","-75.80757","400.53052","25739.154","41766.008","25.818323","38.851315","1.0204136","27.147905","11.390671","104.29906","150.289","17.260838","4.909447","0","93","770.4951"
"2025-03-14 01:32:07","8.059074","-75.6979","406.25256","25905.672","42034.258","26.000715","38.601585","1.0205578","27.322268","11.32904","103.8655","149.66415","64.33779","4.910941","0","93","770.4951"
"2025-03-14 02:02:07","8.056772","-75.58346","405.39423","25601.38","41514.406","25.650866","39.060394","1.0202793","26.984365","11.306344","103.46589","149.08652","21.472149","4.9312367","0","93","770.4951"
"2025-03-14 02:32:07","8.054938","-75.52147","406.01416","25704.244","41521.992","25.674393","38.90408","1.0202864","26.989294","11.243482","103.21652","148.71622","31.772482","5.055044","0","93","770.4951"
