"","Date Time","Site","variable","value"
"22643",2024-08-14 03:39:00,"ASHC","Temperature",22.65755
"22644",2024-08-14 04:09:00,"ASHC","Temperature",22.564465
"22645",2024-08-14 04:39:00,"ASHC","Temperature",22.456879
"22646",2024-08-14 05:09:00,"ASHC","Temperature",22.34045
"22647",2024-08-14 05:39:00,"ASHC","Temperature",22.326494
"22648",2024-08-14 06:09:00,"ASHC","Temperature",22.305325
"22649",2024-08-14 06:39:00,"ASHC","Temperature",22.268848
"22650",2024-08-14 07:09:00,"ASHC","Temperature",22.252197
"22651",2024-08-14 07:39:00,"ASHC","Temperature",22.23803
"22652",2024-08-14 08:09:00,"ASHC","Temperature",22.288237
"22653",2024-08-14 08:39:00,"ASHC","Temperature",22.326157
"22654",2024-08-14 09:09:00,"ASHC","Temperature",22.316196
"22655",2024-08-14 09:39:00,"ASHC","Temperature",22.411108
"22656",2024-08-14 10:09:00,"ASHC","Temperature",22.69707
"22657",2024-08-14 10:39:00,"ASHC","Temperature",22.950485
"22658",2024-08-14 11:09:00,"ASHC","Temperature",23.27656
"22659",2024-08-14 11:39:00,"ASHC","Temperature",23.77638
"22660",2024-08-14 12:09:00,"ASHC","Temperature",24.330256
"22661",2024-08-14 12:39:00,"ASHC","Temperature",24.889719
"22662",2024-08-14 13:09:00,"ASHC","Temperature",25.395575
"22663",2024-08-14 13:39:00,"ASHC","Temperature",25.646523
"22664",2024-08-14 14:09:00,"ASHC","Temperature",23.041977
"22665",2024-08-14 14:39:00,"ASHC","Temperature",23.238789
"22666",2024-08-14 15:09:00,"ASHC","Temperature",23.570799
"22667",2024-08-14 15:39:00,"ASHC","Temperature",23.596378
"22668",2024-08-14 16:09:00,"ASHC","Temperature",23.764883
"22669",2024-08-14 16:39:00,"ASHC","Temperature",23.78641
"22670",2024-08-14 17:09:00,"ASHC","Temperature",23.731762
"22671",2024-08-14 17:39:00,"ASHC","Temperature",23.552523
"22672",2024-08-14 18:09:00,"ASHC","Temperature",23.468283
"22673",2024-08-14 18:39:00,"ASHC","Temperature",23.408638
"22674",2024-08-14 19:09:00,"ASHC","Temperature",23.316837
"22675",2024-08-14 19:39:00,"ASHC","Temperature",23.306097
"22676",2024-08-14 20:09:00,"ASHC","Temperature",23.316643
"22677",2024-08-14 20:39:00,"ASHC","Temperature",23.3234
"22678",2024-08-14 21:09:00,"ASHC","Temperature",23.328543
"22679",2024-08-14 21:39:00,"ASHC","Temperature",23.428944
"22680",2024-08-14 22:09:00,"ASHC","Temperature",23.563963
"22681",2024-08-14 22:39:00,"ASHC","Temperature",23.680231
"22682",2024-08-14 23:09:00,"ASHC","Temperature",23.799162
"22683",2024-08-14 23:39:00,"ASHC","Temperature",23.931622
"22684",2024-08-15 00:09:00,"ASHC","Temperature",23.786615
"22685",2024-08-15 00:39:00,"ASHC","Temperature",23.801435
"22686",2024-08-15 01:09:00,"ASHC","Temperature",23.79172
"22687",2024-08-15 01:39:00,"ASHC","Temperature",23.743853
"22688",2024-08-15 02:09:00,"ASHC","Temperature",23.64932
"22689",2024-08-15 02:39:00,"ASHC","Temperature",23.550474
"22690",2024-08-15 03:09:00,"ASHC","Temperature",23.05577
"22691",2024-08-15 03:39:00,"ASHC","Temperature",22.937672
"22692",2024-08-15 04:09:00,"ASHC","Temperature",22.838493
"22693",2024-08-15 04:39:00,"ASHC","Temperature",22.871845
"22694",2024-08-15 05:09:00,"ASHC","Temperature",22.817802
"22695",2024-08-15 05:39:00,"ASHC","Temperature",22.777832
"22696",2024-08-15 06:09:00,"ASHC","Temperature",22.712334
"22697",2024-08-15 06:39:00,"ASHC","Temperature",22.680618
"22698",2024-08-15 07:09:00,"ASHC","Temperature",22.675999
"22699",2024-08-15 07:39:00,"ASHC","Temperature",22.69426
"22700",2024-08-15 08:09:00,"ASHC","Temperature",22.70551
"22701",2024-08-15 08:39:00,"ASHC","Temperature",22.71193
"22702",2024-08-15 09:09:00,"ASHC","Temperature",22.775623
"22703",2024-08-15 09:39:00,"ASHC","Temperature",22.825089
"22704",2024-08-15 10:09:00,"ASHC","Temperature",22.897495
"22705",2024-08-15 10:39:00,"ASHC","Temperature",23.03758
"22706",2024-08-15 11:09:00,"ASHC","Temperature",23.283123
"22707",2024-08-15 11:39:00,"ASHC","Temperature",23.603827
"22708",2024-08-15 12:09:00,"ASHC","Temperature",24.017542
"22709",2024-08-15 12:39:00,"ASHC","Temperature",24.564823
"22710",2024-08-15 13:09:00,"ASHC","Temperature",25.174429
"22711",2024-08-15 13:39:00,"ASHC","Temperature",25.665184
"22712",2024-08-15 14:09:00,"ASHC","Temperature",26.031223
"22713",2024-08-15 14:39:00,"ASHC","Temperature",26.527208
"22714",2024-08-15 15:09:00,"ASHC","Temperature",24.18636
"22715",2024-08-15 15:39:00,"ASHC","Temperature",24.650898
"22716",2024-08-15 16:09:00,"ASHC","Temperature",24.762947
"22717",2024-08-15 16:39:00,"ASHC","Temperature",24.642025
"22718",2024-08-15 17:09:00,"ASHC","Temperature",24.76738
"22719",2024-08-15 17:39:00,"ASHC","Temperature",24.562685
"22720",2024-08-15 18:09:00,"ASHC","Temperature",24.24868
"22721",2024-08-15 18:39:00,"ASHC","Temperature",24.092913
"22722",2024-08-15 19:09:00,"ASHC","Temperature",23.89197
"22723",2024-08-15 19:39:00,"ASHC","Temperature",23.7411
"22724",2024-08-15 20:09:00,"ASHC","Temperature",23.476086
"22725",2024-08-15 20:39:00,"ASHC","Temperature",23.44765
"22726",2024-08-15 21:09:00,"ASHC","Temperature",23.430853
"22727",2024-08-15 21:39:00,"ASHC","Temperature",23.540014
"22728",2024-08-15 22:09:00,"ASHC","Temperature",23.69016
"22729",2024-08-15 22:39:00,"ASHC","Temperature",23.903408
"22730",2024-08-15 23:09:00,"ASHC","Temperature",24.178036
"22731",2024-08-15 23:39:00,"ASHC","Temperature",24.381372
"22732",2024-08-16 00:09:00,"ASHC","Temperature",24.51864
"22733",2024-08-16 00:39:00,"ASHC","Temperature",24.583986
"22734",2024-08-16 01:09:00,"ASHC","Temperature",24.448404
"22735",2024-08-16 01:39:00,"ASHC","Temperature",24.42492
"22736",2024-08-16 02:09:00,"ASHC","Temperature",24.438011
"22737",2024-08-16 02:39:00,"ASHC","Temperature",24.438892
"22738",2024-08-16 03:09:00,"ASHC","Temperature",24.361414
"22739",2024-08-16 03:39:00,"ASHC","Temperature",24.293602
"22740",2024-08-16 04:09:00,"ASHC","Temperature",22.972887
"22741",2024-08-16 04:39:00,"ASHC","Temperature",23.041166
"22742",2024-08-16 05:09:00,"ASHC","Temperature",23.199465
"22743",2024-08-16 05:39:00,"ASHC","Temperature",23.178295
"22744",2024-08-16 06:09:00,"ASHC","Temperature",23.025087
"22745",2024-08-16 06:39:00,"ASHC","Temperature",22.933132
"22746",2024-08-16 07:09:00,"ASHC","Temperature",22.891697
"22747",2024-08-16 07:39:00,"ASHC","Temperature",22.727074
"22748",2024-08-16 08:09:00,"ASHC","Temperature",22.73111
"22749",2024-08-16 08:39:00,"ASHC","Temperature",22.775
"22750",2024-08-16 09:09:00,"ASHC","Temperature",22.849348
"22751",2024-08-16 09:39:00,"ASHC","Temperature",22.812992
"22752",2024-08-16 10:09:00,"ASHC","Temperature",22.993341
"22753",2024-08-16 10:39:00,"ASHC","Temperature",23.261383
"22754",2024-08-16 11:09:00,"ASHC","Temperature",23.337831
"22755",2024-08-16 11:39:00,"ASHC","Temperature",23.63136
"22756",2024-08-16 12:09:00,"ASHC","Temperature",23.887262
"22757",2024-08-16 12:39:00,"ASHC","Temperature",24.30758
"22758",2024-08-16 13:09:00,"ASHC","Temperature",24.746157
"22759",2024-08-16 13:39:00,"ASHC","Temperature",25.296232
"22760",2024-08-16 14:09:00,"ASHC","Temperature",25.712967
"22761",2024-08-16 14:39:00,"ASHC","Temperature",26.281816
"22762",2024-08-16 15:09:00,"ASHC","Temperature",26.662476
"22763",2024-08-16 15:39:00,"ASHC","Temperature",26.927732
"22764",2024-08-16 16:09:00,"ASHC","Temperature",25.041243
"22765",2024-08-16 16:39:00,"ASHC","Temperature",25.174133
"22766",2024-08-16 17:09:00,"ASHC","Temperature",25.253368
"22767",2024-08-16 17:39:00,"ASHC","Temperature",24.862997
"22768",2024-08-16 18:09:00,"ASHC","Temperature",24.521528
"22769",2024-08-16 18:39:00,"ASHC","Temperature",24.181704
"22770",2024-08-16 19:09:00,"ASHC","Temperature",24.177685
"22771",2024-08-16 19:39:00,"ASHC","Temperature",24.044199
"22772",2024-08-16 20:09:00,"ASHC","Temperature",23.942495
"22773",2024-08-16 20:39:00,"ASHC","Temperature",23.926708
"22774",2024-08-16 21:09:00,"ASHC","Temperature",23.946016
"22775",2024-08-16 21:39:00,"ASHC","Temperature",23.948906
"22776",2024-08-16 22:09:00,"ASHC","Temperature",23.901346
"22777",2024-08-16 22:39:00,"ASHC","Temperature",23.876764
"22778",2024-08-16 23:09:00,"ASHC","Temperature",23.906021
"22779",2024-08-16 23:39:00,"ASHC","Temperature",24.053457
"22780",2024-08-17 00:09:00,"ASHC","Temperature",24.11807
"22781",2024-08-17 00:39:00,"ASHC","Temperature",24.226439
"22782",2024-08-17 01:09:00,"ASHC","Temperature",24.286932
"22783",2024-08-17 01:39:00,"ASHC","Temperature",24.3271
"22784",2024-08-17 02:09:00,"ASHC","Temperature",24.175686
"22785",2024-08-17 02:39:00,"ASHC","Temperature",24.14874
"22786",2024-08-17 03:09:00,"ASHC","Temperature",24.144777
"22787",2024-08-17 03:39:00,"ASHC","Temperature",24.095274
"22788",2024-08-17 04:09:00,"ASHC","Temperature",24.075172
"22789",2024-08-17 04:39:00,"ASHC","Temperature",24.032063
"22790",2024-08-17 05:09:00,"ASHC","Temperature",24.104126
"22791",2024-08-17 05:39:00,"ASHC","Temperature",23.822212
"22792",2024-08-17 06:09:00,"ASHC","Temperature",23.754482
"22793",2024-08-17 06:39:00,"ASHC","Temperature",23.65188
"22794",2024-08-17 07:09:00,"ASHC","Temperature",23.548418
"22795",2024-08-17 07:39:00,"ASHC","Temperature",23.521215
"22796",2024-08-17 08:09:00,"ASHC","Temperature",23.523075
"22797",2024-08-17 08:39:00,"ASHC","Temperature",23.538464
"22798",2024-08-17 09:09:00,"ASHC","Temperature",23.533894
"22799",2024-08-17 09:39:00,"ASHC","Temperature",23.53781
"22800",2024-08-17 10:09:00,"ASHC","Temperature",23.535135
"22801",2024-08-17 10:39:00,"ASHC","Temperature",23.568857
"22802",2024-08-17 11:09:00,"ASHC","Temperature",23.610554
"22803",2024-08-17 11:39:00,"ASHC","Temperature",23.702316
"22804",2024-08-17 12:09:00,"ASHC","Temperature",23.791094
"22805",2024-08-17 12:39:00,"ASHC","Temperature",23.911606
"22806",2024-08-17 13:09:00,"ASHC","Temperature",24.163689
"22807",2024-08-17 13:39:00,"ASHC","Temperature",24.513634
"22808",2024-08-17 14:09:00,"ASHC","Temperature",25.023357
"22809",2024-08-17 14:39:00,"ASHC","Temperature",25.446486
"22810",2024-08-17 15:09:00,"ASHC","Temperature",25.862917
"22811",2024-08-17 15:39:00,"ASHC","Temperature",26.193808
"22812",2024-08-17 16:09:00,"ASHC","Temperature",26.325031
"22813",2024-08-17 16:39:00,"ASHC","Temperature",26.392323
"22814",2024-08-17 17:09:00,"ASHC","Temperature",25.385834
"22815",2024-08-17 17:39:00,"ASHC","Temperature",25.118258
"22816",2024-08-17 18:09:00,"ASHC","Temperature",24.49543
"22817",2024-08-17 18:39:00,"ASHC","Temperature",24.295069
"22818",2024-08-17 19:09:00,"ASHC","Temperature",24.027433
"22819",2024-08-17 19:39:00,"ASHC","Temperature",23.778467
"22820",2024-08-17 20:09:00,"ASHC","Temperature",23.807972
"22821",2024-08-17 20:39:00,"ASHC","Temperature",23.84843
"22822",2024-08-17 21:09:00,"ASHC","Temperature",23.84865
"22823",2024-08-17 21:39:00,"ASHC","Temperature",23.819645
"22824",2024-08-17 22:09:00,"ASHC","Temperature",23.787638
"22825",2024-08-17 22:39:00,"ASHC","Temperature",23.729618
"22826",2024-08-17 23:09:00,"ASHC","Temperature",23.755405
"22827",2024-08-17 23:39:00,"ASHC","Temperature",23.751358
"22828",2024-08-18 00:09:00,"ASHC","Temperature",23.768723
"22829",2024-08-18 00:39:00,"ASHC","Temperature",23.755041
"22830",2024-08-18 01:09:00,"ASHC","Temperature",23.774277
"22831",2024-08-18 01:39:00,"ASHC","Temperature",23.798742
"22832",2024-08-18 02:09:00,"ASHC","Temperature",23.846838
"22833",2024-08-18 02:39:00,"ASHC","Temperature",23.744999
"22834",2024-08-18 03:09:00,"ASHC","Temperature",23.672953
"22835",2024-08-18 03:39:00,"ASHC","Temperature",23.6467
"22836",2024-08-18 04:09:00,"ASHC","Temperature",23.600748
"22837",2024-08-18 04:39:00,"ASHC","Temperature",23.497068
"22838",2024-08-18 05:09:00,"ASHC","Temperature",23.486189
"22839",2024-08-18 05:39:00,"ASHC","Temperature",23.446531
"22840",2024-08-18 06:09:00,"ASHC","Temperature",23.598303
"22841",2024-08-18 06:39:00,"ASHC","Temperature",23.38958
"22842",2024-08-18 07:09:00,"ASHC","Temperature",23.377457
"22843",2024-08-18 07:39:00,"ASHC","Temperature",23.447437
"22844",2024-08-18 08:09:00,"ASHC","Temperature",23.421217
"22845",2024-08-18 08:39:00,"ASHC","Temperature",23.381275
"22846",2024-08-18 09:09:00,"ASHC","Temperature",23.373272
"22847",2024-08-18 09:39:00,"ASHC","Temperature",23.36993
"22848",2024-08-18 10:09:00,"ASHC","Temperature",23.349781
"22849",2024-08-18 10:39:00,"ASHC","Temperature",23.337505
"22850",2024-08-18 11:09:00,"ASHC","Temperature",23.320208
"22851",2024-08-18 11:39:00,"ASHC","Temperature",23.25765
"22852",2024-08-18 12:09:00,"ASHC","Temperature",23.258444
"22853",2024-08-18 12:39:00,"ASHC","Temperature",23.257051
"22854",2024-08-18 13:09:00,"ASHC","Temperature",23.27937
"22855",2024-08-18 13:39:00,"ASHC","Temperature",23.190973
"22856",2024-08-18 14:09:00,"ASHC","Temperature",22.889162
"22857",2024-08-18 14:39:00,"ASHC","Temperature",22.680452
"22858",2024-08-18 15:09:00,"ASHC","Temperature",22.473362
"22859",2024-08-18 15:39:00,"ASHC","Temperature",22.423962
"22860",2024-08-18 16:09:00,"ASHC","Temperature",22.463055
"22861",2024-08-18 16:39:00,"ASHC","Temperature",22.525917
"22862",2024-08-18 17:09:00,"ASHC","Temperature",22.563805
"22863",2024-08-18 17:39:00,"ASHC","Temperature",22.548933
"22864",2024-08-18 18:09:00,"ASHC","Temperature",22.5649
"22865",2024-08-18 18:39:00,"ASHC","Temperature",23.318977
"22866",2024-08-18 19:09:00,"ASHC","Temperature",23.340206
"22867",2024-08-18 19:39:00,"ASHC","Temperature",23.425291
"22868",2024-08-18 20:09:00,"ASHC","Temperature",23.390314
"22869",2024-08-18 20:39:00,"ASHC","Temperature",23.371315
"22870",2024-08-18 21:09:00,"ASHC","Temperature",23.37679
"22871",2024-08-18 21:39:00,"ASHC","Temperature",23.386631
"22872",2024-08-18 22:09:00,"ASHC","Temperature",23.390545
"22873",2024-08-18 22:39:00,"ASHC","Temperature",23.355051
"22874",2024-08-18 23:09:00,"ASHC","Temperature",23.351154
"22875",2024-08-18 23:39:00,"ASHC","Temperature",23.355246
"22876",2024-08-19 00:09:00,"ASHC","Temperature",23.357672
"22877",2024-08-19 00:39:00,"ASHC","Temperature",23.349005
"22878",2024-08-19 01:09:00,"ASHC","Temperature",23.315361
"22879",2024-08-19 01:39:00,"ASHC","Temperature",23.292051
"22880",2024-08-19 02:09:00,"ASHC","Temperature",23.170216
"22881",2024-08-19 02:39:00,"ASHC","Temperature",22.902678
"22882",2024-08-19 03:09:00,"ASHC","Temperature",22.665113
"22883",2024-08-19 03:39:00,"ASHC","Temperature",22.41886
"22884",2024-08-19 04:09:00,"ASHC","Temperature",22.230198
"22885",2024-08-19 04:39:00,"ASHC","Temperature",22.236351
"22886",2024-08-19 05:09:00,"ASHC","Temperature",22.153563
"22887",2024-08-19 05:39:00,"ASHC","Temperature",22.113657
"22888",2024-08-19 06:09:00,"ASHC","Temperature",22.063608
"22889",2024-08-19 06:39:00,"ASHC","Temperature",22.392372
"22890",2024-08-19 07:09:00,"ASHC","Temperature",23.239285
"22891",2024-08-19 07:39:00,"ASHC","Temperature",23.165037
"22892",2024-08-19 08:09:00,"ASHC","Temperature",23.226433
"22893",2024-08-19 08:39:00,"ASHC","Temperature",23.187908
"22894",2024-08-19 09:09:00,"ASHC","Temperature",23.20886
"22895",2024-08-19 09:39:00,"ASHC","Temperature",23.129467
"22896",2024-08-19 10:09:00,"ASHC","Temperature",23.056784
"22897",2024-08-19 10:39:00,"ASHC","Temperature",23.06952
"22898",2024-08-19 11:09:00,"ASHC","Temperature",23.077063
"22899",2024-08-19 11:39:00,"ASHC","Temperature",23.069496
"22900",2024-08-19 12:09:00,"ASHC","Temperature",23.078938
"22901",2024-08-19 12:39:00,"ASHC","Temperature",23.247183
"22902",2024-08-19 13:09:00,"ASHC","Temperature",23.490896
"22903",2024-08-19 13:39:00,"ASHC","Temperature",23.998032
"22904",2024-08-19 14:09:00,"ASHC","Temperature",23.907383
"22905",2024-08-19 14:39:00,"ASHC","Temperature",24.565834
"22906",2024-08-19 15:09:00,"ASHC","Temperature",24.854916
"22907",2024-08-19 15:39:00,"ASHC","Temperature",25.27507
"22908",2024-08-19 16:09:00,"ASHC","Temperature",25.859814
"22909",2024-08-19 16:39:00,"ASHC","Temperature",25.797834
"22910",2024-08-19 17:09:00,"ASHC","Temperature",25.821486
"22911",2024-08-19 17:39:00,"ASHC","Temperature",25.889204
"22912",2024-08-19 18:09:00,"ASHC","Temperature",25.847767
"22913",2024-08-19 18:39:00,"ASHC","Temperature",25.483534
"22914",2024-08-19 19:09:00,"ASHC","Temperature",23.958946
"22915",2024-08-19 19:39:00,"ASHC","Temperature",25.009003
"22916",2024-08-19 20:09:00,"ASHC","Temperature",24.974375
"22917",2024-08-19 20:39:00,"ASHC","Temperature",24.422152
"22918",2024-08-19 21:09:00,"ASHC","Temperature",24.155407
"22919",2024-08-19 21:39:00,"ASHC","Temperature",23.752144
"22920",2024-08-19 22:09:00,"ASHC","Temperature",23.486618
"22921",2024-08-19 22:39:00,"ASHC","Temperature",23.341085
"22922",2024-08-19 23:09:00,"ASHC","Temperature",23.289206
"22923",2024-08-19 23:39:00,"ASHC","Temperature",23.1799
"22924",2024-08-20 00:09:00,"ASHC","Temperature",23.176126
"22925",2024-08-20 00:39:00,"ASHC","Temperature",23.30327
"22926",2024-08-20 01:09:00,"ASHC","Temperature",23.371008
"22927",2024-08-20 01:39:00,"ASHC","Temperature",23.391687
"22928",2024-08-20 02:09:00,"ASHC","Temperature",23.411423
"22929",2024-08-20 02:39:00,"ASHC","Temperature",23.45163
"22930",2024-08-20 03:09:00,"ASHC","Temperature",23.561106
"22931",2024-08-20 03:39:00,"ASHC","Temperature",23.532993
"22932",2024-08-20 04:09:00,"ASHC","Temperature",23.101028
"22933",2024-08-20 04:39:00,"ASHC","Temperature",22.901407
"22934",2024-08-20 05:09:00,"ASHC","Temperature",22.698832
"22935",2024-08-20 05:39:00,"ASHC","Temperature",22.352503
"22936",2024-08-20 06:09:00,"ASHC","Temperature",21.972134
"22937",2024-08-20 06:39:00,"ASHC","Temperature",21.595407
"22938",2024-08-20 07:09:00,"ASHC","Temperature",21.27015
"22939",2024-08-20 07:39:00,"ASHC","Temperature",23.03753
"22940",2024-08-20 08:09:00,"ASHC","Temperature",22.964148
"22941",2024-08-20 08:39:00,"ASHC","Temperature",22.929077
"22942",2024-08-20 09:09:00,"ASHC","Temperature",22.906242
"22943",2024-08-20 09:39:00,"ASHC","Temperature",22.87465
"22944",2024-08-20 10:09:00,"ASHC","Temperature",22.942474
"22945",2024-08-20 10:39:00,"ASHC","Temperature",23.021929
"22946",2024-08-20 11:09:00,"ASHC","Temperature",23.077215
"22947",2024-08-20 11:39:00,"ASHC","Temperature",23.091484
"22948",2024-08-20 12:09:00,"ASHC","Temperature",23.086857
"22949",2024-08-20 12:39:00,"ASHC","Temperature",23.10797
"22950",2024-08-20 13:09:00,"ASHC","Temperature",23.341866
"22951",2024-08-20 13:39:00,"ASHC","Temperature",23.551186
"22952",2024-08-20 14:09:00,"ASHC","Temperature",23.712933
"22953",2024-08-20 14:39:00,"ASHC","Temperature",23.854687
"22954",2024-08-20 15:09:00,"ASHC","Temperature",24.057255
"22955",2024-08-20 15:39:00,"ASHC","Temperature",24.25446
"22956",2024-08-20 16:09:00,"ASHC","Temperature",24.281986
"22957",2024-08-20 16:39:00,"ASHC","Temperature",24.64196
"22958",2024-08-20 17:09:00,"ASHC","Temperature",24.62859
"22959",2024-08-20 17:39:00,"ASHC","Temperature",24.416965
"22960",2024-08-20 18:09:00,"ASHC","Temperature",24.094782
"22961",2024-08-20 18:39:00,"ASHC","Temperature",23.390993
"22962",2024-08-20 19:09:00,"ASHC","Temperature",22.73217
"22963",2024-08-20 19:39:00,"ASHC","Temperature",22.792809
"22964",2024-08-20 20:09:00,"ASHC","Temperature",23.048315
"22965",2024-08-20 20:39:00,"ASHC","Temperature",22.847235
"22966",2024-08-20 21:09:00,"ASHC","Temperature",22.763927
"22967",2024-08-20 21:39:00,"ASHC","Temperature",22.685394
"22968",2024-08-20 22:09:00,"ASHC","Temperature",22.682606
"22969",2024-08-20 22:39:00,"ASHC","Temperature",22.679525
"22970",2024-08-20 23:09:00,"ASHC","Temperature",22.712725
"22971",2024-08-20 23:39:00,"ASHC","Temperature",22.712206
"22972",2024-08-21 00:09:00,"ASHC","Temperature",22.766743
"22973",2024-08-21 00:39:00,"ASHC","Temperature",22.790497
"22974",2024-08-21 01:09:00,"ASHC","Temperature",22.79588
"22975",2024-08-21 01:39:00,"ASHC","Temperature",22.6536
"22976",2024-08-21 02:09:00,"ASHC","Temperature",22.496706
"22977",2024-08-21 02:39:00,"ASHC","Temperature",22.303095
"22978",2024-08-21 03:09:00,"ASHC","Temperature",22.064518
"22979",2024-08-21 03:39:00,"ASHC","Temperature",21.846449
"22980",2024-08-21 04:09:00,"ASHC","Temperature",21.634748
"22981",2024-08-21 04:39:00,"ASHC","Temperature",21.407433
"22982",2024-08-21 05:09:00,"ASHC","Temperature",20.937363
"22983",2024-08-21 05:39:00,"ASHC","Temperature",20.781645
"22984",2024-08-21 06:09:00,"ASHC","Temperature",20.294506
"22985",2024-08-21 06:39:00,"ASHC","Temperature",19.748865
"22986",2024-08-21 07:09:00,"ASHC","Temperature",19.26885
"22987",2024-08-21 07:39:00,"ASHC","Temperature",19.016932
"22988",2024-08-21 08:09:00,"ASHC","Temperature",19.375288
"22989",2024-08-21 08:39:00,"ASHC","Temperature",21.816345
"22990",2024-08-21 09:09:00,"ASHC","Temperature",21.83915
"22991",2024-08-21 09:39:00,"ASHC","Temperature",22.053612
"22992",2024-08-21 10:09:00,"ASHC","Temperature",22.432467
"22993",2024-08-21 10:39:00,"ASHC","Temperature",22.531408
"22994",2024-08-21 11:09:00,"ASHC","Temperature",22.619616
"22995",2024-08-21 11:39:00,"ASHC","Temperature",22.65765
"22996",2024-08-21 12:09:00,"ASHC","Temperature",22.62936
"22997",2024-08-21 12:39:00,"ASHC","Temperature",22.651451
"22998",2024-08-21 13:09:00,"ASHC","Temperature",22.656311
"22999",2024-08-21 13:39:00,"ASHC","Temperature",22.728033
"23000",2024-08-21 14:09:00,"ASHC","Temperature",22.910772
"23001",2024-08-21 14:39:00,"ASHC","Temperature",22.98091
"23002",2024-08-21 15:09:00,"ASHC","Temperature",23.125334
"23003",2024-08-21 15:39:00,"ASHC","Temperature",23.307846
"23004",2024-08-21 16:09:00,"ASHC","Temperature",23.44683
"23005",2024-08-21 16:39:00,"ASHC","Temperature",23.490578
"23006",2024-08-21 17:09:00,"ASHC","Temperature",23.493328
"23007",2024-08-21 17:39:00,"ASHC","Temperature",23.589134
"23008",2024-08-21 18:09:00,"ASHC","Temperature",23.518583
"23009",2024-08-21 18:39:00,"ASHC","Temperature",23.211798
"23010",2024-08-21 19:09:00,"ASHC","Temperature",22.548168
"23011",2024-08-21 19:39:00,"ASHC","Temperature",21.76122
"23012",2024-08-21 20:09:00,"ASHC","Temperature",21.284822
"23013",2024-08-21 20:39:00,"ASHC","Temperature",21.807732
"23014",2024-08-21 21:09:00,"ASHC","Temperature",22.661263
"23015",2024-08-21 21:39:00,"ASHC","Temperature",22.564028
"23016",2024-08-21 22:09:00,"ASHC","Temperature",22.367369
"23017",2024-08-21 22:39:00,"ASHC","Temperature",22.243502
"23018",2024-08-21 23:09:00,"ASHC","Temperature",22.168207
"23019",2024-08-21 23:39:00,"ASHC","Temperature",22.095638
"23020",2024-08-22 00:09:00,"ASHC","Temperature",21.974915
"23021",2024-08-22 00:39:00,"ASHC","Temperature",22.041533
"23022",2024-08-22 01:09:00,"ASHC","Temperature",22.062109
"23023",2024-08-22 01:39:00,"ASHC","Temperature",22.055134
"23024",2024-08-22 02:09:00,"ASHC","Temperature",22.001179
"23025",2024-08-22 02:39:00,"ASHC","Temperature",21.86334
"23026",2024-08-22 03:09:00,"ASHC","Temperature",21.735947
"23027",2024-08-22 03:39:00,"ASHC","Temperature",21.62488
"23028",2024-08-22 04:09:00,"ASHC","Temperature",21.493923
"23029",2024-08-22 04:39:00,"ASHC","Temperature",21.33124
"23030",2024-08-22 05:09:00,"ASHC","Temperature",21.145775
"23031",2024-08-22 05:39:00,"ASHC","Temperature",20.815697
"23032",2024-08-22 06:09:00,"ASHC","Temperature",20.492107
"23033",2024-08-22 06:39:00,"ASHC","Temperature",20.200062
"23034",2024-08-22 07:09:00,"ASHC","Temperature",19.88933
"23035",2024-08-22 07:39:00,"ASHC","Temperature",19.471743
"23036",2024-08-22 08:09:00,"ASHC","Temperature",19.322304
"23037",2024-08-22 08:39:00,"ASHC","Temperature",19.322151
"23038",2024-08-22 09:09:00,"ASHC","Temperature",21.43721
"23039",2024-08-22 09:39:00,"ASHC","Temperature",21.597977
"23040",2024-08-22 10:09:00,"ASHC","Temperature",21.836672
"23041",2024-08-22 10:39:00,"ASHC","Temperature",21.98061
"23042",2024-08-22 11:09:00,"ASHC","Temperature",22.040333
"23043",2024-08-22 11:39:00,"ASHC","Temperature",22.128313
"23044",2024-08-22 12:09:00,"ASHC","Temperature",22.177004
"23045",2024-08-22 12:39:00,"ASHC","Temperature",22.187798
"23046",2024-08-22 13:09:00,"ASHC","Temperature",22.262388
"23047",2024-08-22 13:39:00,"ASHC","Temperature",22.307629
"23048",2024-08-22 14:09:00,"ASHC","Temperature",22.370558
"23049",2024-08-22 14:39:00,"ASHC","Temperature",22.439354
"23050",2024-08-22 15:09:00,"ASHC","Temperature",22.601511
"23051",2024-08-22 15:39:00,"ASHC","Temperature",22.624855
"23052",2024-08-22 16:09:00,"ASHC","Temperature",22.772655
"23053",2024-08-22 16:39:00,"ASHC","Temperature",23.006401
"23054",2024-08-22 17:09:00,"ASHC","Temperature",23.152939
"23055",2024-08-22 17:39:00,"ASHC","Temperature",23.27961
"23056",2024-08-22 18:09:00,"ASHC","Temperature",23.407396
"23057",2024-08-22 18:39:00,"ASHC","Temperature",23.439516
"23058",2024-08-22 19:09:00,"ASHC","Temperature",23.334455
"23059",2024-08-22 19:39:00,"ASHC","Temperature",23.007565
"23060",2024-08-22 20:09:00,"ASHC","Temperature",22.234734
"23061",2024-08-22 20:39:00,"ASHC","Temperature",21.772379
"23062",2024-08-22 21:09:00,"ASHC","Temperature",21.401438
"23063",2024-08-22 21:39:00,"ASHC","Temperature",22.249641
"23064",2024-08-22 22:09:00,"ASHC","Temperature",22.577265
"23065",2024-08-22 22:39:00,"ASHC","Temperature",22.52719
