"","Date.Time","temp_clean","Site"
"11751",2023-07-12 13:17:06,25.47958,"GOLD"
"11752",2023-07-12 13:27:06,25.50642,"GOLD"
"11753",2023-07-12 13:37:06,25.52453,"GOLD"
"11754",2023-07-12 13:47:06,25.75253,"GOLD"
"11755",2023-07-12 13:57:06,25.00802,"GOLD"
"11756",2023-07-12 14:07:06,24.68288,"GOLD"
"11757",2023-07-12 14:17:06,24.71916,"GOLD"
"11758",2023-07-12 14:27:06,24.70056,"GOLD"
"11759",2023-07-12 14:37:06,24.80477,"GOLD"
"11760",2023-07-12 14:47:06,25.33884,"GOLD"
"11761",2023-07-12 14:57:06,25.76936,"GOLD"
"11762",2023-07-12 15:07:06,25.37802,"GOLD"
"11763",2023-07-12 15:17:06,25.35488,"GOLD"
"11764",2023-07-12 15:27:06,24.93519,"GOLD"
"11765",2023-07-12 15:37:06,25.49043,"GOLD"
"11766",2023-07-12 15:47:06,24.88868,"GOLD"
"11767",2023-07-12 15:57:06,24.80258,"GOLD"
"11768",2023-07-12 16:07:06,24.64495,"GOLD"
"11769",2023-07-12 16:17:06,24.73279,"GOLD"
"11770",2023-07-12 16:27:06,24.75865,"GOLD"
"11771",2023-07-12 16:37:06,24.61029,"GOLD"
"11772",2023-07-12 16:47:06,24.79593,"GOLD"
"11773",2023-07-12 16:57:06,25.03406,"GOLD"
"11774",2023-07-12 17:07:06,25.04053,"GOLD"
"11775",2023-07-12 17:17:06,25.11554,"GOLD"
"11776",2023-07-12 17:27:06,25.12094,"GOLD"
"11777",2023-07-12 17:37:06,25.19578,"GOLD"
"11778",2023-07-12 17:47:06,25.21992,"GOLD"
"11779",2023-07-12 17:57:06,25.22732,"GOLD"
"11780",2023-07-12 18:07:06,25.15813,"GOLD"
"11781",2023-07-12 18:17:06,25.10251,"GOLD"
"11782",2023-07-12 18:27:06,25.12077,"GOLD"
"11783",2023-07-12 18:37:06,25.12035,"GOLD"
"11784",2023-07-12 18:47:06,25.12177,"GOLD"
"11785",2023-07-12 18:57:06,25.10701,"GOLD"
"11786",2023-07-12 19:07:06,25.07713,"GOLD"
"11787",2023-07-12 19:17:06,25.05609,"GOLD"
"11788",2023-07-12 19:27:06,25.06119,"GOLD"
"11789",2023-07-12 19:37:06,25.06502,"GOLD"
"11790",2023-07-12 19:47:06,25.07148,"GOLD"
"11791",2023-07-12 19:57:06,25.0871,"GOLD"
"11792",2023-07-12 20:07:06,25.08773,"GOLD"
"11793",2023-07-12 20:17:06,25.08346,"GOLD"
"11794",2023-07-12 20:27:06,25.09841,"GOLD"
"11795",2023-07-12 20:37:06,25.10884,"GOLD"
"11796",2023-07-12 20:47:06,25.11845,"GOLD"
"11797",2023-07-12 20:57:06,25.11915,"GOLD"
"11798",2023-07-12 21:07:06,25.11864,"GOLD"
"11799",2023-07-12 21:17:06,25.12078,"GOLD"
"11800",2023-07-12 21:27:06,25.16428,"GOLD"
"11801",2023-07-12 21:37:06,25.16073,"GOLD"
"11802",2023-07-12 21:47:06,25.16874,"GOLD"
"11803",2023-07-12 21:57:06,25.15469,"GOLD"
"11804",2023-07-12 22:07:06,25.139,"GOLD"
"11805",2023-07-12 22:17:06,25.13307,"GOLD"
"11806",2023-07-12 22:27:06,25.11766,"GOLD"
"11807",2023-07-12 22:37:06,25.13986,"GOLD"
"11808",2023-07-12 22:47:06,25.12738,"GOLD"
"11809",2023-07-12 22:57:06,25.18381,"GOLD"
"11810",2023-07-12 23:07:06,25.16525,"GOLD"
"11811",2023-07-12 23:17:06,25.13459,"GOLD"
"11812",2023-07-12 23:27:06,25.18826,"GOLD"
"11813",2023-07-12 23:37:06,25.23481,"GOLD"
"11814",2023-07-12 23:47:06,25.27006,"GOLD"
"11815",2023-07-12 23:57:06,25.29066,"GOLD"
"11816",2023-07-13 00:07:06,25.3337,"GOLD"
"11817",2023-07-13 00:17:06,25.28623,"GOLD"
"11818",2023-07-13 00:27:06,25.28411,"GOLD"
"11819",2023-07-13 00:37:06,25.34738,"GOLD"
"11820",2023-07-13 00:47:06,25.32973,"GOLD"
"11821",2023-07-13 00:57:06,25.40184,"GOLD"
"11822",2023-07-13 01:07:06,25.39706,"GOLD"
"11823",2023-07-13 01:17:06,25.33415,"GOLD"
"11824",2023-07-13 01:27:06,25.37105,"GOLD"
"11825",2023-07-13 01:37:06,25.29768,"GOLD"
"11826",2023-07-13 01:47:06,25.47254,"GOLD"
"11827",2023-07-13 01:57:06,25.5443,"GOLD"
"11828",2023-07-13 02:07:06,25.58445,"GOLD"
"11829",2023-07-13 02:17:06,25.62761,"GOLD"
"11830",2023-07-13 02:27:06,25.58586,"GOLD"
"11831",2023-07-13 02:37:06,25.50877,"GOLD"
"11832",2023-07-13 02:47:06,25.53436,"GOLD"
"11833",2023-07-13 02:57:06,25.50576,"GOLD"
"11834",2023-07-13 03:07:06,25.45011,"GOLD"
"11835",2023-07-13 03:17:06,25.43739,"GOLD"
"11836",2023-07-13 03:27:06,25.48575,"GOLD"
"11837",2023-07-13 03:37:06,25.47976,"GOLD"
"11838",2023-07-13 03:47:06,25.45961,"GOLD"
"11839",2023-07-13 03:57:06,25.38229,"GOLD"
"11840",2023-07-13 04:07:06,25.43638,"GOLD"
"11841",2023-07-13 04:17:06,25.383,"GOLD"
"11842",2023-07-13 04:27:06,25.39258,"GOLD"
"11843",2023-07-13 04:37:06,25.39325,"GOLD"
"11844",2023-07-13 04:47:06,25.30354,"GOLD"
"11845",2023-07-13 04:57:06,25.34628,"GOLD"
"11846",2023-07-13 05:07:06,25.28124,"GOLD"
"11847",2023-07-13 05:17:06,25.34839,"GOLD"
"11848",2023-07-13 05:27:06,25.29824,"GOLD"
"11849",2023-07-13 05:37:06,25.19182,"GOLD"
"11850",2023-07-13 05:47:06,25.07714,"GOLD"
"11851",2023-07-13 05:57:06,25.03372,"GOLD"
"11852",2023-07-13 06:07:06,24.9854,"GOLD"
"11853",2023-07-13 06:17:06,24.96472,"GOLD"
"11854",2023-07-13 06:27:06,24.87545,"GOLD"
"11855",2023-07-13 06:37:06,24.99781,"GOLD"
"11856",2023-07-13 06:47:06,25.03344,"GOLD"
"11857",2023-07-13 06:57:06,24.84955,"GOLD"
"11858",2023-07-13 07:07:06,24.75968,"GOLD"
"11859",2023-07-13 07:17:06,24.71403,"GOLD"
"11860",2023-07-13 07:27:06,24.61667,"GOLD"
"11861",2023-07-13 07:37:06,24.59304,"GOLD"
"11862",2023-07-13 07:47:06,24.52794,"GOLD"
"11863",2023-07-13 07:57:06,24.53571,"GOLD"
"11864",2023-07-13 08:07:06,24.55759,"GOLD"
"11865",2023-07-13 08:17:06,24.56732,"GOLD"
"11866",2023-07-13 08:27:06,24.56445,"GOLD"
"11867",2023-07-13 08:37:06,24.57063,"GOLD"
"11868",2023-07-13 08:47:06,24.50966,"GOLD"
"11869",2023-07-13 08:57:06,24.4902,"GOLD"
"11870",2023-07-13 09:07:06,24.50949,"GOLD"
"11871",2023-07-13 09:17:06,24.54666,"GOLD"
"11872",2023-07-13 09:27:06,24.54691,"GOLD"
"11873",2023-07-13 09:37:06,24.53307,"GOLD"
"11874",2023-07-13 09:47:06,24.52559,"GOLD"
"11875",2023-07-13 09:57:06,24.52563,"GOLD"
"11876",2023-07-13 10:07:06,24.52047,"GOLD"
"11877",2023-07-13 10:17:06,24.53002,"GOLD"
"11878",2023-07-13 10:27:06,24.54071,"GOLD"
"11879",2023-07-13 10:37:06,24.53947,"GOLD"
"11880",2023-07-13 10:47:06,24.57032,"GOLD"
"11881",2023-07-13 10:57:06,24.58933,"GOLD"
"11882",2023-07-13 11:07:06,24.57654,"GOLD"
"11883",2023-07-13 11:17:06,24.57565,"GOLD"
"11884",2023-07-13 11:27:06,24.67625,"GOLD"
"11885",2023-07-13 11:37:06,24.69947,"GOLD"
"11886",2023-07-13 11:47:06,24.76638,"GOLD"
"11887",2023-07-13 11:57:06,24.81348,"GOLD"
"11888",2023-07-13 12:07:06,24.76401,"GOLD"
"11889",2023-07-13 12:17:06,24.92411,"GOLD"
"11890",2023-07-13 12:27:06,25.06695,"GOLD"
"11891",2023-07-13 12:37:06,25.08478,"GOLD"
"11892",2023-07-13 12:47:06,25.11461,"GOLD"
"11893",2023-07-13 12:57:06,25.22866,"GOLD"
"11894",2023-07-13 13:07:06,25.2944,"GOLD"
"11895",2023-07-13 13:17:06,25.38279,"GOLD"
"11896",2023-07-13 13:27:06,25.347,"GOLD"
"11897",2023-07-13 13:37:06,25.43322,"GOLD"
"11898",2023-07-13 13:47:06,25.48067,"GOLD"
"11899",2023-07-13 13:57:06,25.69109,"GOLD"
"11900",2023-07-13 14:07:06,25.78154,"GOLD"
"11901",2023-07-13 14:17:06,25.85644,"GOLD"
"11902",2023-07-13 14:27:06,25.91382,"GOLD"
"11903",2023-07-13 14:37:06,25.93451,"GOLD"
"11904",2023-07-13 14:47:06,25.97335,"GOLD"
"11905",2023-07-13 14:57:06,25.9795,"GOLD"
"11906",2023-07-13 15:07:06,26.03375,"GOLD"
"11907",2023-07-13 15:17:06,25.78764,"GOLD"
"11908",2023-07-13 15:27:06,26.13999,"GOLD"
"11909",2023-07-13 15:37:06,26.11789,"GOLD"
"11910",2023-07-13 15:47:06,26.13167,"GOLD"
"11911",2023-07-13 15:57:06,26.08677,"GOLD"
"11912",2023-07-13 16:07:06,26.00329,"GOLD"
"11913",2023-07-13 16:17:06,25.92522,"GOLD"
"11914",2023-07-13 16:27:06,25.82886,"GOLD"
"11915",2023-07-13 16:37:06,25.86347,"GOLD"
"11916",2023-07-13 16:47:06,26.02101,"GOLD"
"11917",2023-07-13 16:57:06,26.01041,"GOLD"
"11918",2023-07-13 17:07:06,26.04227,"GOLD"
"11919",2023-07-13 17:17:06,25.60346,"GOLD"
"11920",2023-07-13 17:27:06,25.29582,"GOLD"
"11921",2023-07-13 17:37:06,25.28898,"GOLD"
"11922",2023-07-13 17:47:06,25.21523,"GOLD"
"11923",2023-07-13 17:57:06,25.19286,"GOLD"
"11924",2023-07-13 18:07:06,25.18972,"GOLD"
"11925",2023-07-13 18:17:06,25.1532,"GOLD"
"11926",2023-07-13 18:27:06,25.13012,"GOLD"
"11927",2023-07-13 18:37:06,25.11679,"GOLD"
"11928",2023-07-13 18:47:06,25.11404,"GOLD"
"11929",2023-07-13 18:57:06,25.0708,"GOLD"
"11930",2023-07-13 19:07:06,25.02794,"GOLD"
"11931",2023-07-13 19:17:06,25.07003,"GOLD"
"11932",2023-07-13 19:27:06,24.85155,"GOLD"
"11933",2023-07-13 19:37:06,24.87403,"GOLD"
"11934",2023-07-13 19:47:06,24.81136,"GOLD"
"11935",2023-07-13 19:57:06,24.65777,"GOLD"
"11936",2023-07-13 20:07:06,24.60936,"GOLD"
"11937",2023-07-13 20:17:06,24.58832,"GOLD"
"11938",2023-07-13 20:27:06,24.66801,"GOLD"
"11939",2023-07-13 20:37:06,24.63139,"GOLD"
"11940",2023-07-13 20:47:06,24.56095,"GOLD"
"11941",2023-07-13 20:57:06,24.52923,"GOLD"
"11942",2023-07-13 21:07:06,24.50558,"GOLD"
"11943",2023-07-13 21:17:06,24.45261,"GOLD"
"11944",2023-07-13 21:27:06,24.47268,"GOLD"
"11945",2023-07-13 21:37:06,24.46707,"GOLD"
"11946",2023-07-13 21:47:06,24.44537,"GOLD"
"11947",2023-07-13 21:57:06,24.38479,"GOLD"
"11948",2023-07-13 22:07:06,24.36129,"GOLD"
"11949",2023-07-13 22:17:06,24.43519,"GOLD"
"11950",2023-07-13 22:27:06,24.46688,"GOLD"
"11951",2023-07-13 22:37:06,24.47594,"GOLD"
"11952",2023-07-13 22:47:06,24.48977,"GOLD"
"11953",2023-07-13 22:57:06,24.49172,"GOLD"
"11954",2023-07-13 23:07:06,24.52654,"GOLD"
"11955",2023-07-13 23:17:06,24.57055,"GOLD"
"11956",2023-07-13 23:27:06,24.56375,"GOLD"
"11957",2023-07-13 23:37:06,24.56306,"GOLD"
"11958",2023-07-13 23:47:06,24.55974,"GOLD"
"11959",2023-07-13 23:57:06,24.59665,"GOLD"
"11960",2023-07-14 00:07:06,24.62779,"GOLD"
"11961",2023-07-14 00:17:06,24.70986,"GOLD"
"11962",2023-07-14 00:27:06,24.74339,"GOLD"
"11963",2023-07-14 00:37:06,24.84615,"GOLD"
"11964",2023-07-14 00:47:06,24.87715,"GOLD"
"11965",2023-07-14 00:57:06,25.02076,"GOLD"
"11966",2023-07-14 01:07:06,25.07657,"GOLD"
"11967",2023-07-14 01:17:06,25.09984,"GOLD"
"11968",2023-07-14 01:27:06,25.12654,"GOLD"
"11969",2023-07-14 01:37:06,25.15821,"GOLD"
"11970",2023-07-14 01:47:06,25.17199,"GOLD"
"11971",2023-07-14 01:57:06,25.23162,"GOLD"
"11972",2023-07-14 02:07:06,25.21412,"GOLD"
"11973",2023-07-14 02:17:06,25.24896,"GOLD"
"11974",2023-07-14 02:27:06,25.30545,"GOLD"
"11975",2023-07-14 02:37:06,25.29865,"GOLD"
"11976",2023-07-14 02:47:06,25.31524,"GOLD"
"11977",2023-07-14 02:57:06,25.33542,"GOLD"
"11978",2023-07-14 03:07:06,25.33465,"GOLD"
"11979",2023-07-14 03:17:06,25.36037,"GOLD"
"11980",2023-07-14 03:27:06,25.37636,"GOLD"
"11981",2023-07-14 03:37:06,25.37639,"GOLD"
"11982",2023-07-14 03:47:06,25.36166,"GOLD"
"11983",2023-07-14 03:57:06,25.33535,"GOLD"
"11984",2023-07-14 04:07:06,25.32166,"GOLD"
"11985",2023-07-14 04:17:06,25.27594,"GOLD"
"11986",2023-07-14 04:27:06,25.28042,"GOLD"
"11987",2023-07-14 04:37:06,25.25241,"GOLD"
"11988",2023-07-14 04:47:06,25.30066,"GOLD"
"11989",2023-07-14 04:57:06,25.29099,"GOLD"
"11990",2023-07-14 05:07:06,25.27327,"GOLD"
"11991",2023-07-14 05:17:06,25.24051,"GOLD"
"11992",2023-07-14 05:27:06,25.22581,"GOLD"
"11993",2023-07-14 05:37:06,25.22804,"GOLD"
"11994",2023-07-14 05:47:06,25.16882,"GOLD"
"11995",2023-07-14 05:57:06,25.20319,"GOLD"
"11996",2023-07-14 06:07:06,25.18584,"GOLD"
"11997",2023-07-14 06:17:06,25.1962,"GOLD"
"11998",2023-07-14 06:27:06,25.1954,"GOLD"
"11999",2023-07-14 06:37:06,24.78804,"GOLD"
"12000",2023-07-14 06:47:06,24.73357,"GOLD"
"12001",2023-07-14 06:57:06,24.74548,"GOLD"
"12002",2023-07-14 07:07:06,24.7528,"GOLD"
"12003",2023-07-14 07:17:06,24.74957,"GOLD"
"12004",2023-07-14 07:27:06,24.71213,"GOLD"
"12005",2023-07-14 07:37:06,24.69498,"GOLD"
"12006",2023-07-14 07:47:06,24.72004,"GOLD"
"12007",2023-07-14 07:57:06,24.36549,"GOLD"
"12008",2023-07-14 08:07:06,24.27218,"GOLD"
"12009",2023-07-14 08:17:06,24.23221,"GOLD"
"12010",2023-07-14 08:27:06,24.21469,"GOLD"
"12011",2023-07-14 08:37:06,24.2736,"GOLD"
"12012",2023-07-14 08:47:06,24.27358,"GOLD"
"12013",2023-07-14 08:57:06,24.27404,"GOLD"
"12014",2023-07-14 09:07:06,24.16243,"GOLD"
"12015",2023-07-14 09:17:06,24.14044,"GOLD"
"12016",2023-07-14 09:27:06,24.1339,"GOLD"
"12017",2023-07-14 09:37:06,24.12067,"GOLD"
"12018",2023-07-14 09:47:06,24.10249,"GOLD"
"12019",2023-07-14 09:57:06,24.09453,"GOLD"
"12020",2023-07-14 10:07:06,24.08896,"GOLD"
"12021",2023-07-14 10:17:06,24.04248,"GOLD"
"12022",2023-07-14 10:27:06,24.04337,"GOLD"
"12023",2023-07-14 10:37:06,24.10637,"GOLD"
"12024",2023-07-14 10:47:06,24.12232,"GOLD"
"12025",2023-07-14 10:57:06,24.13461,"GOLD"
"12026",2023-07-14 11:07:06,24.10992,"GOLD"
"12027",2023-07-14 11:17:06,24.09259,"GOLD"
"12028",2023-07-14 11:27:06,24.06586,"GOLD"
"12029",2023-07-14 11:37:06,24.072,"GOLD"
"12030",2023-07-14 11:47:06,24.07805,"GOLD"
"12031",2023-07-14 11:57:06,24.07856,"GOLD"
"12032",2023-07-14 12:07:06,24.12943,"GOLD"
"12033",2023-07-14 12:17:06,24.35016,"GOLD"
"12034",2023-07-14 12:27:06,24.31234,"GOLD"
"12035",2023-07-14 12:37:06,24.39041,"GOLD"
"12036",2023-07-14 12:47:06,24.34052,"GOLD"
"12037",2023-07-14 12:57:06,24.35413,"GOLD"
"12038",2023-07-14 13:07:06,24.54484,"GOLD"
"12039",2023-07-14 13:17:06,24.57018,"GOLD"
"12040",2023-07-14 13:27:06,24.57236,"GOLD"
"12041",2023-07-14 13:37:06,24.61596,"GOLD"
"12042",2023-07-14 13:47:06,24.59813,"GOLD"
"12043",2023-07-14 13:57:06,24.68008,"GOLD"
"12044",2023-07-14 14:07:06,24.70262,"GOLD"
"12045",2023-07-14 14:17:06,24.8614,"GOLD"
"12046",2023-07-14 14:27:06,24.86616,"GOLD"
"12047",2023-07-14 14:37:06,24.99025,"GOLD"
"12048",2023-07-14 14:47:06,25.05246,"GOLD"
"12049",2023-07-14 14:57:06,25.05861,"GOLD"
"12050",2023-07-14 15:07:06,25.13944,"GOLD"
"12051",2023-07-14 15:17:06,25.19813,"GOLD"
"12052",2023-07-14 15:27:06,25.35918,"GOLD"
"12053",2023-07-14 15:37:06,25.38681,"GOLD"
"12054",2023-07-14 15:47:06,25.51442,"GOLD"
"12055",2023-07-14 15:57:06,25.52289,"GOLD"
"12056",2023-07-14 16:07:06,25.46232,"GOLD"
"12057",2023-07-14 16:17:06,25.63385,"GOLD"
"12058",2023-07-14 16:27:06,25.65768,"GOLD"
"12059",2023-07-14 16:37:06,25.69985,"GOLD"
"12060",2023-07-14 16:47:06,25.79356,"GOLD"
"12061",2023-07-14 16:57:06,25.82102,"GOLD"
"12062",2023-07-14 17:07:06,25.8331,"GOLD"
"12063",2023-07-14 17:17:06,25.58138,"GOLD"
"12064",2023-07-14 17:27:06,25.1785,"GOLD"
"12065",2023-07-14 17:37:06,25.07229,"GOLD"
"12066",2023-07-14 17:47:06,24.83215,"GOLD"
"12067",2023-07-14 17:57:06,24.85549,"GOLD"
"12068",2023-07-14 18:07:06,24.98424,"GOLD"
"12069",2023-07-14 18:17:06,25.08891,"GOLD"
"12070",2023-07-14 18:27:06,24.98222,"GOLD"
"12071",2023-07-14 18:37:06,24.94486,"GOLD"
"12072",2023-07-14 18:47:06,24.9135,"GOLD"
"12073",2023-07-14 18:57:06,24.89017,"GOLD"
"12074",2023-07-14 19:07:06,24.85283,"GOLD"
"12075",2023-07-14 19:17:06,24.80063,"GOLD"
"12076",2023-07-14 19:27:06,24.8134,"GOLD"
"12077",2023-07-14 19:37:06,24.76796,"GOLD"
"12078",2023-07-14 19:47:06,24.76191,"GOLD"
"12079",2023-07-14 19:57:06,24.68249,"GOLD"
"12080",2023-07-14 20:07:06,24.67362,"GOLD"
"12081",2023-07-14 20:17:06,24.61639,"GOLD"
"12082",2023-07-14 20:27:06,24.58604,"GOLD"
"12083",2023-07-14 20:37:06,24.58342,"GOLD"
"12084",2023-07-14 20:47:06,24.58486,"GOLD"
"12085",2023-07-14 20:57:06,24.60133,"GOLD"
"12086",2023-07-14 21:07:06,24.54534,"GOLD"
"12087",2023-07-14 21:17:06,24.48945,"GOLD"
"12088",2023-07-14 21:27:06,24.37201,"GOLD"
"12089",2023-07-14 21:37:06,24.32096,"GOLD"
"12090",2023-07-14 21:47:06,24.30695,"GOLD"
"12091",2023-07-14 21:57:06,24.24542,"GOLD"
"12092",2023-07-14 22:07:06,24.14149,"GOLD"
"12093",2023-07-14 22:17:06,24.17306,"GOLD"
"12094",2023-07-14 22:27:06,24.14184,"GOLD"
"12095",2023-07-14 22:37:06,24.12008,"GOLD"
"12096",2023-07-14 22:47:06,24.09719,"GOLD"
"12097",2023-07-14 22:57:06,24.1705,"GOLD"
"12098",2023-07-14 23:07:06,24.21032,"GOLD"
"12099",2023-07-14 23:17:06,24.2268,"GOLD"
"12100",2023-07-14 23:27:06,24.22472,"GOLD"
"12101",2023-07-14 23:37:06,24.23859,"GOLD"
"12102",2023-07-14 23:47:06,24.22558,"GOLD"
"12103",2023-07-14 23:57:06,24.28835,"GOLD"
"12104",2023-07-15 00:07:06,24.32805,"GOLD"
"12105",2023-07-15 00:17:06,24.34484,"GOLD"
"12106",2023-07-15 00:27:06,24.34093,"GOLD"
"12107",2023-07-15 00:37:06,24.39399,"GOLD"
"12108",2023-07-15 00:47:06,24.45858,"GOLD"
"12109",2023-07-15 00:57:06,24.62941,"GOLD"
"12110",2023-07-15 01:07:06,24.76594,"GOLD"
"12111",2023-07-15 01:17:06,24.92243,"GOLD"
"12112",2023-07-15 01:27:06,25.01608,"GOLD"
"12113",2023-07-15 01:37:06,24.93971,"GOLD"
"12114",2023-07-15 01:47:06,24.99746,"GOLD"
"12115",2023-07-15 01:57:06,24.93567,"GOLD"
"12116",2023-07-15 02:07:06,25.03092,"GOLD"
"12117",2023-07-15 02:17:06,24.91222,"GOLD"
"12118",2023-07-15 02:27:06,24.89453,"GOLD"
"12119",2023-07-15 02:37:06,24.92317,"GOLD"
"12120",2023-07-15 02:47:06,24.95647,"GOLD"
"12121",2023-07-15 02:57:06,25.06141,"GOLD"
"12122",2023-07-15 03:07:06,25.10415,"GOLD"
"12123",2023-07-15 03:17:06,25.15368,"GOLD"
"12124",2023-07-15 03:27:06,25.06318,"GOLD"
"12125",2023-07-15 03:37:06,25.09108,"GOLD"
"12126",2023-07-15 03:47:06,25.09819,"GOLD"
"12127",2023-07-15 03:57:06,25.10688,"GOLD"
"12128",2023-07-15 04:07:06,25.12646,"GOLD"
"12129",2023-07-15 04:17:06,25.10646,"GOLD"
"12130",2023-07-15 04:27:06,25.08356,"GOLD"
"12131",2023-07-15 04:37:06,25.07176,"GOLD"
"12132",2023-07-15 04:47:06,25.04492,"GOLD"
"12133",2023-07-15 04:57:06,25.11746,"GOLD"
"12134",2023-07-15 05:07:06,25.11402,"GOLD"
"12135",2023-07-15 05:17:06,25.09251,"GOLD"
"12136",2023-07-15 05:27:06,25.07622,"GOLD"
"12137",2023-07-15 05:37:06,25.04618,"GOLD"
"12138",2023-07-15 05:47:06,25.0337,"GOLD"
"12139",2023-07-15 05:57:06,24.94974,"GOLD"
"12140",2023-07-15 06:07:06,24.88169,"GOLD"
"12141",2023-07-15 06:17:06,24.99079,"GOLD"
"12142",2023-07-15 06:27:06,24.96715,"GOLD"
"12143",2023-07-15 06:37:06,25.02982,"GOLD"
"12144",2023-07-15 06:47:06,25.03257,"GOLD"
"12145",2023-07-15 06:57:06,24.83236,"GOLD"
"12146",2023-07-15 07:07:06,24.72258,"GOLD"
"12147",2023-07-15 07:17:06,24.67941,"GOLD"
"12148",2023-07-15 07:27:06,24.59176,"GOLD"
"12149",2023-07-15 07:37:06,24.55533,"GOLD"
"12150",2023-07-15 07:47:06,24.4852,"GOLD"
"12151",2023-07-15 07:57:06,24.49291,"GOLD"
"12152",2023-07-15 08:07:06,24.47783,"GOLD"
"12153",2023-07-15 08:17:06,24.48586,"GOLD"
"12154",2023-07-15 08:27:06,24.51246,"GOLD"
"12155",2023-07-15 08:37:06,24.49143,"GOLD"
"12156",2023-07-15 08:47:06,24.13095,"GOLD"
"12157",2023-07-15 08:57:06,24.14227,"GOLD"
"12158",2023-07-15 09:07:06,24.21457,"GOLD"
"12159",2023-07-15 09:17:06,24.20553,"GOLD"
"12160",2023-07-15 09:27:06,24.15072,"GOLD"
"12161",2023-07-15 09:37:06,24.10676,"GOLD"
"12162",2023-07-15 09:47:06,24.09888,"GOLD"
"12163",2023-07-15 09:57:06,24.11377,"GOLD"
"12164",2023-07-15 10:07:06,24.11153,"GOLD"
"12165",2023-07-15 10:17:06,24.11865,"GOLD"
"12166",2023-07-15 10:27:06,24.15041,"GOLD"
"12167",2023-07-15 10:37:06,24.18047,"GOLD"
"12168",2023-07-15 10:47:06,24.20046,"GOLD"
"12169",2023-07-15 10:57:06,24.21617,"GOLD"
"12170",2023-07-15 11:07:06,24.20788,"GOLD"
"12171",2023-07-15 11:17:06,24.26266,"GOLD"
"12172",2023-07-15 11:27:06,24.12013,"GOLD"
"12173",2023-07-15 11:37:06,24.06931,"GOLD"
"12174",2023-07-15 11:47:06,24.08437,"GOLD"
"12175",2023-07-15 11:57:06,24.1451,"GOLD"
"12176",2023-07-15 12:07:06,24.19797,"GOLD"
"12177",2023-07-15 12:17:06,24.21095,"GOLD"
"12178",2023-07-15 12:27:06,24.33949,"GOLD"
"12179",2023-07-15 12:37:06,24.3808,"GOLD"
"12180",2023-07-15 12:47:06,24.32799,"GOLD"
"12181",2023-07-15 12:57:06,24.29586,"GOLD"
"12182",2023-07-15 13:07:06,24.28357,"GOLD"
"12183",2023-07-15 13:17:06,24.34244,"GOLD"
"12184",2023-07-15 13:27:06,24.41991,"GOLD"
"12185",2023-07-15 13:37:06,24.6519,"GOLD"
"12186",2023-07-15 13:47:06,25.13467,"GOLD"
"12187",2023-07-15 13:57:06,25.27813,"GOLD"
"12188",2023-07-15 14:07:06,25.26463,"GOLD"
"12189",2023-07-15 14:17:06,25.3989,"GOLD"
"12190",2023-07-15 14:27:06,25.49955,"GOLD"
"12191",2023-07-15 14:37:06,25.76569,"GOLD"
"12192",2023-07-15 14:47:06,25.77144,"GOLD"
"12193",2023-07-15 14:57:06,25.68451,"GOLD"
"12194",2023-07-15 15:07:06,25.63528,"GOLD"
"12195",2023-07-15 15:17:06,25.70572,"GOLD"
"12196",2023-07-15 15:27:06,26.5239,"GOLD"
"12197",2023-07-15 15:37:06,26.33492,"GOLD"
"12198",2023-07-15 15:47:06,26.2143,"GOLD"
"12199",2023-07-15 15:57:06,26.15936,"GOLD"
"12200",2023-07-15 16:07:06,26.24199,"GOLD"
"12201",2023-07-15 16:17:06,26.13248,"GOLD"
"12202",2023-07-15 16:27:06,26.01044,"GOLD"
"12203",2023-07-15 16:37:06,26.06881,"GOLD"
"12204",2023-07-15 16:47:06,26.0147,"GOLD"
"12205",2023-07-15 16:57:06,26.16781,"GOLD"
"12206",2023-07-15 17:07:06,26.22577,"GOLD"
"12207",2023-07-15 17:17:06,25.90216,"GOLD"
"12208",2023-07-15 17:27:06,25.86852,"GOLD"
"12209",2023-07-15 17:37:06,26.28899,"GOLD"
"12210",2023-07-15 17:47:06,25.76491,"GOLD"
"12211",2023-07-15 17:57:06,25.23024,"GOLD"
"12212",2023-07-15 18:07:06,25.16419,"GOLD"
"12213",2023-07-15 18:17:06,25.53946,"GOLD"
"12214",2023-07-15 18:27:06,25.54165,"GOLD"
"12215",2023-07-15 18:37:06,25.56361,"GOLD"
"12216",2023-07-15 18:47:06,25.49113,"GOLD"
"12217",2023-07-15 18:57:06,25.51865,"GOLD"
"12218",2023-07-15 19:07:06,25.39753,"GOLD"
"12219",2023-07-15 19:17:06,25.33685,"GOLD"
"12220",2023-07-15 19:27:06,25.32837,"GOLD"
"12221",2023-07-15 19:37:06,25.35198,"GOLD"
"12222",2023-07-15 19:47:06,25.34369,"GOLD"
"12223",2023-07-15 19:57:06,25.2825,"GOLD"
"12224",2023-07-15 20:07:06,25.28094,"GOLD"
"12225",2023-07-15 20:17:06,25.14571,"GOLD"
"12226",2023-07-15 20:27:06,25.15864,"GOLD"
"12227",2023-07-15 20:37:06,25.2266,"GOLD"
"12228",2023-07-15 20:47:06,24.77166,"GOLD"
"12229",2023-07-15 20:57:06,24.74706,"GOLD"
"12230",2023-07-15 21:07:06,24.78218,"GOLD"
"12231",2023-07-15 21:17:06,24.70446,"GOLD"
"12232",2023-07-15 21:27:06,24.69291,"GOLD"
