Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0723GOLD_12,07-17-2023,GOLD,12,12-19-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,10-04-2025,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
0723GOLD_13,07-17-2023,GOLD,13,12-19-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,10-04-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
0723GOLD_14,07-17-2023,GOLD,14,12-19-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,10-04-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
0723GOLD_15,07-17-2023,GOLD,15,12-19-2025,Kyra Lenderman,Hermaphrodite,6_Post_Spawning,TRUE,10-04-2025,Sarina Dery, Hermaphrodite,6_Post_Spawning,, Hermaphrodite,6_Post_Spawning
0723GOLD_16,07-17-2023,GOLD,16,12-19-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,10-04-2025,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
0723GOLD_17,07-17-2023,GOLD,17,12-19-2025,Kyra Lenderman,Male,5_Spawning,TRUE,10-04-2025,Sarina Dery,Male,5_Spawning,,Male,5_Spawning
0723GOLD_18,07-17-2023,GOLD,18,12-19-2025,Kyra Lenderman,Female,7_Reabsorbing,TRUE,10-04-2025,Sarina Dery,Female,7_Reabsorbing,,Female,7_Reabsorbing
0723GOLD_19,07-17-2023,GOLD,19,12-19-2025,Kyra Lenderman,Male,5_Spawning,TRUE,10-04-2025,Sarina Dery,Male,5_Spawning,Very poor quality slide,Male,5_Spawning
0723GOLD_20,07-17-2023,GOLD,20,12-19-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,10-04-2025,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
0723GOLD_21,07-17-2023,GOLD,21,12-19-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,10-04-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
0723GOLD_22,07-17-2023,GOLD,22,12-19-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,10-04-2025,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
0723GOLD_23,07-17-2023,GOLD,23,12-19-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,10-04-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
0723GOLD_24,07-17-2023,GOLD,24,12-19-2025,Kyra Lenderman,ND,2_Developing,TRUE,10-04-2025,Sarina Dery,ND,2_Developing,,ND,2_Developing
0723GOLD_25,07-17-2023,GOLD,25,12-19-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,10-04-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
0723GOLD_26,07-17-2023,GOLD,26,12-19-2025,Kyra Lenderman,Male,5_Spawning,TRUE,10-04-2025,Sarina Dery,Male,5_Spawning,,Male,5_Spawning
0723GOLD_27,07-17-2023,GOLD,27,12-19-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,10-04-2025,Sarina Dery,Female,6_Post_Spawning,Very poor quality slide,Female,6_Post_Spawning
0723GOLD_28,07-17-2023,GOLD,28,12-19-2025,Kyra Lenderman,Female,5_Spawning,TRUE,10-04-2025,Sarina Dery,Female,5_Spawning,,Female,5_Spawning
0723GOLD_29,07-17-2023,GOLD,29,12-19-2025,Kyra Lenderman,Male,6_Post_Spawning,TRUE,10-04-2025,Sarina Dery,Male,5_Spawning,majority spawning / left to be spawned ? SD,Male,5_Spawning
0723GOLD_30,07-17-2023,GOLD,30,12-19-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,10-04-2025,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
