Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0823FENC_12,08-09-2023,FENC,12,04-18-2025,Kyra Lenderman,Female,5_Spawning,TRUE,04-25-2025,Sarina Dery,Female,5_Spawning,some post spawning - SD,Female,5_Spawning
0823FENC_13,08-09-2023,FENC,13,04-18-2025,Kyra Lenderman,Male,4_Late_Mature,TRUE,04-25-2025,Sarina Dery,Male,4_Late_Mature,,Male,4_Late_Mature
0823FENC_14,08-09-2023,FENC,14,04-18-2025,Kyra Lenderman,Female,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,Female,7_Reabsorbing,,Female,7_Reabsorbing
0823FENC_15,08-09-2023,FENC,15,04-18-2025,Kyra Lenderman,ND,2_Developing,TRUE,04-25-2025,Sarina Dery,ND,2_Developing,,ND,2_Developing
0823FENC_16,08-09-2023,FENC,16,04-18-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,Female,7_Reabsorbing,,ND,7_Reabsorbing
0823FENC_17,08-09-2023,FENC,17,04-18-2025,Kyra Lenderman,Male,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Male,7_Reabsorbing,majority reabsorbing - SD,Male,7_Reabsorbing
0823FENC_18,08-09-2023,FENC,18,04-18-2025,Kyra Lenderman,Male,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Male,5_Spawning,some post spawned - SD,Male,6_Post_Spawning
0823FENC_19,08-09-2023,FENC,19,04-18-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
0823FENC_20,08-09-2023,FENC,20,04-18-2025,Kyra Lenderman,Female,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,Female,7_Reabsorbing,,Female,7_Reabsorbing
0823FENC_21,08-09-2023,FENC,21,04-18-2025,Kyra Lenderman,Male,4_Late_Mature,TRUE,04-25-2025,Sarina Dery,Male,5_Spawning,partially late mature -SD,Male,5_Spawning
0823FENC_22,08-09-2023,FENC,22,04-18-2025,Kyra Lenderman,Male,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Male,6_Post_Spawning,,Male,6_Post_Spawning
0823FENC_23,08-09-2023,FENC,23,04-18-2025,Kyra Lenderman,Female,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,ND,7_Reabsorbing,,Female,7_Reabsorbing
0823FENC_24,08-09-2023,FENC,24,04-18-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
0823FENC_25,08-09-2023,FENC,25,04-18-2025,Kyra Lenderman,Female,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,Female,7_Reabsorbing,,Female,7_Reabsorbing
0823FENC_26,08-09-2023,FENC,26,04-18-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Female,6_Post_Spawning,Some reabsorption areas ,Female,6_Post_Spawning
0823FENC_27,08-09-2023,FENC,27,04-18-2025,Kyra Lenderman,ND,7_Reabsorbing,TRUE,04-25-2025,Sarina Dery,ND,7_Reabsorbing,,ND,7_Reabsorbing
0823FENC_28,08-09-2023,FENC,28,04-18-2025,Kyra Lenderman,Female,4_Late_Mature,TRUE,04-25-2025,Sarina Dery,Female,4_Late_Mature,,Female,4_Late_Mature
0823FENC_29,08-09-2023,FENC,29,04-18-2025,Kyra Lenderman,Male,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Male,5_Spawning,,Male,5_Spawning
0823FENC_30,08-09-2023,FENC,30,04-18-2025,Kyra Lenderman,Female,6_Post_Spawning,TRUE,04-25-2025,Sarina Dery,Female,6_Post_Spawning,,Female,6_Post_Spawning
