Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0624FENC_18,06-12-2024,FENC,18,08-01-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,spawning areas - SD,Female,4_Late_Mature
0624FENC_19,06-12-2024,FENC,19,08-01-2025,Sarina Dery,Male,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Male,4_Late_Mature,spawning areas - SD,Male,4_Late_Mature
0624FENC_20,06-12-2024,FENC,20,08-01-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,,Female,4_Late_Mature
0624FENC_21,06-12-2024,FENC,21,08-01-2025,Sarina Dery,Male,5_Spawning,TRUE,10-21-2025,Kyra Lenderman,Male,5_Spawning,,Male,5_Spawning
0624FENC_22,06-12-2024,FENC,22,08-01-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,spawning areas - SD,Female,4_Late_Mature
0624FENC_23,06-12-2024,FENC,23,08-01-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,,Female,4_Late_Mature
0624FENC_24,06-12-2024,FENC,24,08-01-2025,Sarina Dery,Male,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Male,4_Late_Mature,,Male,4_Late_Mature
0624FENC_25,06-12-2024,FENC,25,08-01-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,spawning areas - SD,Female,4_Late_Mature
0624FENC_26,06-12-2024,FENC,26,08-01-2025,Sarina Dery,Male,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Male,4_Late_Mature,,Male,4_Late_Mature
0624FENC_27,06-12-2024,FENC,27,08-01-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,spawning areas - SD,Female,4_Late_Mature
0624FENC_28,06-12-2024,FENC,28,08-01-2025,Sarina Dery,Female,6_Post_Spawning,TRUE,10-21-2025,Kyra Lenderman,Female,6_Post_Spawning,,Female,6_Post_Spawning
0624FENC_29,06-12-2024,FENC,29,08-01-2025,Sarina Dery,Female,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Female,4_Late_Mature,post-spawning areas- SD,Female,4_Late_Mature
0624FENC_30,06-12-2024,FENC,30,08-01-2025,Sarina Dery,Male,4_Late_Mature,TRUE,10-21-2025,Kyra Lenderman,Male,4_Late_Mature,,Male,4_Late_Mature
