Sample_ID,Date_collected,Site,Lab_sample,Date_read1,reader1,Sex1,Stage1,Duplicate_read,Date_read2,reader2,Sex2,Stage2,Notes,Sex_final,Stage_final
0925ASHC_19,09-11-2025,ASHC,19,02-09-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0925ASHC_20,09-11-2025,ASHC,20,02-09-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0925ASHC_21,09-11-2025,ASHC,21,02-09-2026,Sarina Dery,Female,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,Female,7_Reabsorbing,,Female,7_Reabsorbing
0925ASHC_22,09-11-2025,ASHC,22,02-09-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0925ASHC_23,09-11-2025,ASHC,23,02-09-2026,Sarina Dery,Female,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,Female,7_Reabsorbing,,Female,7_Reabsorbing
0925ASHC_24,09-11-2025,ASHC,24,02-09-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0925ASHC_25,09-11-2025,ASHC,25,02-09-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0925ASHC_26,09-11-2025,ASHC,26,02-09-2026,Sarina Dery,Female,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,ND,7_Reabsorbing,,Female,7_Reabsorbing
0925ASHC_27,09-11-2025,ASHC,27,02-09-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0925ASHC_28,09-11-2025,ASHC,28,02-09-2026,Sarina Dery,ND,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,ND,7_Reabsorbing,,ND,7_Reabsorbing
0925ASHC_29,09-11-2025,ASHC,29,02-09-2026,Sarina Dery,Female,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,Female,7_Reabsorbing,,Female,7_Reabsorbing
0925ASHC_30,09-11-2025,ASHC,30,02-09-2026,Sarina Dery,Female,7_Reabsorbing,TRUE,07-22-2026,Kyra Lenderman,ND,7_Reabsorbing,,Female,7_Reabsorbing
